name,slug,type,ownership,street,postal_code,neighborhood,city_slug,city_name,phone,email,website,age_min_months,age_max_months,schedule,services,short_description,source_url,notes
Pipiolines II,pipiolines-ii-malaga,guarderia,privado,"C/ Alfarnate, 2-4",29006,,malaga,Málaga,952328158,pipiolines@yahoo.es,https://www.centrospipiolines.com/,4,36,,"escuela-de-padres;verano-campamentos","Con sede en C/ Alfarnate, 2-4, 29006, Málaga, Pipiolines II es un centro privado de primer ciclo de educación infantil que confirma en su web oficial servicios como escuela de padres y madres, campamentos de verano.",https://www.juntadeandalucia.es/datosabiertos/portal/dataset/centros-de-primer-ciclo-de-educacion-infantil-en-andalucia,
Institución Miramar,institucion-miramar-malaga,guarderia,privado,"Paseo de Miramar, 3",29016,,malaga,Málaga,952214481,info@institucionmiramar.com,https://www.institucionmiramar.com/,4,36,,"comedor;cocina-propia;patio-exterior;psicomotricidad;orientacion-pedagogica","En Paseo de Miramar, 3, 29016, Málaga, Institución Miramar atiende a niños de 0 a 3 años dentro del primer ciclo de educación infantil. Su web oficial confirma servicios de comedor, cocina propia, patio exterior, psicomotricidad, orientación pedagógica.",https://www.juntadeandalucia.es/datosabiertos/portal/dataset/centros-de-primer-ciclo-de-educacion-infantil-en-andalucia,
Montessori II,montessori-ii-malaga,guarderia,privado,"C/ Lorenzo Silva, 42",29010,,malaga,Málaga,952617064,juanmimonte@hotmail.com,,4,36,,,"Localizado en C/ Lorenzo Silva, 42, 29010, Málaga, Montessori II es un centro privado incluido en el registro de centros de primer ciclo de educación infantil de la Junta de Andalucía, adherido al Programa de Ayuda a las Familias. No hay constancia oficial de servicios adicionales.",https://www.juntadeandalucia.es/datosabiertos/portal/dataset/centros-de-primer-ciclo-de-educacion-infantil-en-andalucia,
Nany,nany-malaga,guarderia,privado,"C/ Diego de Vergara, 15",29009,,malaga,Málaga,952391440,ceinany@yahoo.es,,4,36,,,"Nany atiende el primer ciclo de educación infantil (0-3 años) en C/ Diego de Vergara, 15, 29009, Málaga. Es un centro adherido al Programa de Ayuda a las Familias de la Junta de Andalucía. Los servicios específicos del centro no están confirmados en fuente oficial; conviene solicitarlos directamente.",https://www.juntadeandalucia.es/datosabiertos/portal/dataset/centros-de-primer-ciclo-de-educacion-infantil-en-andalucia,
Colorete,colorete-malaga,guarderia,privado,"C/ Alcalde Nicolás Maroto, 11",29014,,malaga,Málaga,667531087,colorete.antonia@gmail.com,,4,36,,,"Colorete atiende el primer ciclo de educación infantil (0-3 años) en C/ Alcalde Nicolás Maroto, 11, 29014, Málaga. Es un centro adherido al Programa de Ayuda a las Familias de la Junta de Andalucía. Los servicios específicos del centro no están confirmados en fuente oficial; conviene solicitarlos directamente.",https://www.juntadeandalucia.es/datosabiertos/portal/dataset/centros-de-primer-ciclo-de-educacion-infantil-en-andalucia,
Portada Alta,portada-alta-malaga,guarderia,privado,"C/ Corregidor Nicolás Isidro, 19",29007,,malaga,Málaga,952332697,g.i.l.portada.alta@gmail.com,,4,36,,,"En C/ Corregidor Nicolás Isidro, 19, 29007, Málaga, Portada Alta es un centro privado de primer ciclo de educación infantil (0-3 años), adherido al Programa de Ayuda a las Familias de la Junta de Andalucía. Sus servicios concretos no están recogidos en la fuente oficial consultada.",https://www.juntadeandalucia.es/datosabiertos/portal/dataset/centros-de-primer-ciclo-de-educacion-infantil-en-andalucia,
Santa Paula,santa-paula-malaga,guarderia,privado,"C/ Francisco Pacheco, 9",29004,,malaga,Málaga,952237034,cei.santapaula@gmail.com,,4,36,,,"Centro de educación infantil de primer ciclo situado en C/ Francisco Pacheco, 9, 29004, Málaga: Santa Paula, adherido al Programa de Ayuda a las Familias de la Junta de Andalucía. No consta información oficial adicional sobre servicios concretos en el momento de esta consulta.",https://www.juntadeandalucia.es/datosabiertos/portal/dataset/centros-de-primer-ciclo-de-educacion-infantil-en-andalucia,
Solete II,solete-ii-malaga,guarderia,privado,"C/ Atlántida, 3",29190,,malaga,Málaga,952439775,solete2sc@hotmail.com,,4,36,,,"Solete II, con sede en C/ Atlántida, 3, 29190 (Málaga), figura en el listado de centros de primer ciclo de educación infantil de la Junta de Andalucía, adherido al Programa de Ayuda a las Familias. Recomendamos confirmar servicios y horario directamente con el centro.",https://www.juntadeandalucia.es/datosabiertos/portal/dataset/centros-de-primer-ciclo-de-educacion-infantil-en-andalucia,
Santa María Goretti,santa-maria-goretti-malaga,guarderia,privado,"C/ Corregidor Paz y Guzmán, 13",29006,,malaga,Málaga,952350005,goretti@telefonica.net,,4,36,,,"Centro de educación infantil de primer ciclo situado en C/ Corregidor Paz y Guzmán, 13, 29006, Málaga: Santa María Goretti, adherido al Programa de Ayuda a las Familias de la Junta de Andalucía. No consta información oficial adicional sobre servicios concretos en el momento de esta consulta.",https://www.juntadeandalucia.es/datosabiertos/portal/dataset/centros-de-primer-ciclo-de-educacion-infantil-en-andalucia,
Tito Jose II,tito-jose-ii-malaga,guarderia,privado,"Avda. Jacinto Benavente, 1- bajo dcha.",29014,,malaga,Málaga,622589003,ceititojose@gmail.com,,4,36,,,"Centro de educación infantil de primer ciclo situado en Avda. Jacinto Benavente, 1- bajo dcha., 29014, Málaga: Tito Jose II, adherido al Programa de Ayuda a las Familias de la Junta de Andalucía. No consta información oficial adicional sobre servicios concretos en el momento de esta consulta.",https://www.juntadeandalucia.es/datosabiertos/portal/dataset/centros-de-primer-ciclo-de-educacion-infantil-en-andalucia,
San Patricio,san-patricio-malaga,guarderia,privado,"C/ Abogado Federico Orellana Teledano, 7",29003,,malaga,Málaga,952353706,santaluisa_malaga@hotmail.com,,4,36,,,"Centro de educación infantil de primer ciclo situado en C/ Abogado Federico Orellana Teledano, 7, 29003, Málaga: San Patricio, adherido al Programa de Ayuda a las Familias de la Junta de Andalucía. No consta información oficial adicional sobre servicios concretos en el momento de esta consulta.",https://www.juntadeandalucia.es/datosabiertos/portal/dataset/centros-de-primer-ciclo-de-educacion-infantil-en-andalucia,
Lucerito,lucerito-malaga,guarderia,privado,"C/ Mendoza, 24-26",29003,,malaga,Málaga,675598709,escuelainfantillucerito5@gmail.com,,4,36,,,"Lucerito, con sede en C/ Mendoza, 24-26, 29003 (Málaga), figura en el listado de centros de primer ciclo de educación infantil de la Junta de Andalucía, adherido al Programa de Ayuda a las Familias. Recomendamos confirmar servicios y horario directamente con el centro.",https://www.juntadeandalucia.es/datosabiertos/portal/dataset/centros-de-primer-ciclo-de-educacion-infantil-en-andalucia,
Gugulandia,gugulandia-malaga,guarderia,privado,"C/ Arganda, 60",29002,,malaga,Málaga,952361387,marieladagostino@hotmail.com,,4,36,,,"Localizado en C/ Arganda, 60, 29002, Málaga, Gugulandia es un centro privado incluido en el registro de centros de primer ciclo de educación infantil de la Junta de Andalucía, adherido al Programa de Ayuda a las Familias. No hay constancia oficial de servicios adicionales.",https://www.juntadeandalucia.es/datosabiertos/portal/dataset/centros-de-primer-ciclo-de-educacion-infantil-en-andalucia,
El Globo Azul,el-globo-azul-malaga,guarderia,privado,"C/ Rafael María de Labra, 3. Edif. Padre Manjón",29007,,malaga,Málaga,952281149,guarderiagloboazul@hotmail.com,,4,36,,,"Localizado en C/ Rafael María de Labra, 3. Edif. Padre Manjón, 29007, Málaga, El Globo Azul es un centro privado incluido en el registro de centros de primer ciclo de educación infantil de la Junta de Andalucía, adherido al Programa de Ayuda a las Familias. No hay constancia oficial de servicios adicionales.",https://www.juntadeandalucia.es/datosabiertos/portal/dataset/centros-de-primer-ciclo-de-educacion-infantil-en-andalucia,
Churrianete,churrianete-malaga,guarderia,privado,"C/ Jilguero, 4",29140,,malaga,Málaga,952621055,donmickey.sabri@hotmail.com,,4,36,,,"En C/ Jilguero, 4, 29140, Málaga, Churrianete es un centro privado de primer ciclo de educación infantil (0-3 años), adherido al Programa de Ayuda a las Familias de la Junta de Andalucía. Sus servicios concretos no están recogidos en la fuente oficial consultada.",https://www.juntadeandalucia.es/datosabiertos/portal/dataset/centros-de-primer-ciclo-de-educacion-infantil-en-andalucia,
Ohana,ohana-malaga,guarderia,privado,"Avda. Juan Sebastián Elcano, 29",29017,,malaga,Málaga,614114875,ceiohanasc@gmail.com,,4,36,,,"Ohana, con sede en Avda. Juan Sebastián Elcano, 29, 29017 (Málaga), figura en el listado de centros de primer ciclo de educación infantil de la Junta de Andalucía, adherido al Programa de Ayuda a las Familias. Recomendamos confirmar servicios y horario directamente con el centro.",https://www.juntadeandalucia.es/datosabiertos/portal/dataset/centros-de-primer-ciclo-de-educacion-infantil-en-andalucia,
Hola Don Pepito,hola-don-pepito-malaga,guarderia,privado,"C/ Ibrahim, 9",29010,,malaga,Málaga,952308893,centroholadonpepito@gmail.com,,4,36,,,"Hola Don Pepito, con sede en C/ Ibrahim, 9, 29010 (Málaga), figura en el listado de centros de primer ciclo de educación infantil de la Junta de Andalucía, adherido al Programa de Ayuda a las Familias. Recomendamos confirmar servicios y horario directamente con el centro.",https://www.juntadeandalucia.es/datosabiertos/portal/dataset/centros-de-primer-ciclo-de-educacion-infantil-en-andalucia,
Casa de niños y niñas - La Casita I,casa-de-ninos-y-ninas-la-casita-i-malaga,guarderia,privado,"C/ Gómez de Salazar, 13 Bajo, Edif. Melgarejo",29013,,malaga,Málaga,952650029,cei.lacasitai@incide.org,,4,36,,,"Centro de educación infantil de primer ciclo situado en C/ Gómez de Salazar, 13 Bajo, Edif. Melgarejo, 29013, Málaga: Casa de niños y niñas - La Casita I, adherido al Programa de Ayuda a las Familias de la Junta de Andalucía. No consta información oficial adicional sobre servicios concretos en el momento de esta consulta.",https://www.juntadeandalucia.es/datosabiertos/portal/dataset/centros-de-primer-ciclo-de-educacion-infantil-en-andalucia,
Santa Teresa,santa-teresa-malaga,guarderia,privado,"C/ Arlanza, 7. Bda. La Palma",29011,,malaga,Málaga,952618398,ceisantateresa45@gmail.com,,4,36,,,"Localizado en C/ Arlanza, 7. Bda. La Palma, 29011, Málaga, Santa Teresa es un centro privado incluido en el registro de centros de primer ciclo de educación infantil de la Junta de Andalucía, adherido al Programa de Ayuda a las Familias. No hay constancia oficial de servicios adicionales.",https://www.juntadeandalucia.es/datosabiertos/portal/dataset/centros-de-primer-ciclo-de-educacion-infantil-en-andalucia,
Baby 2,baby-2-malaga,guarderia,privado,"C/ Ntra. Sra. de las Candelas, 8, esq. c/ Canillas del Aceituno, 5",29004,,malaga,Málaga,951935726,guarderia.baby@gmail.com,,4,36,,,"Centro de educación infantil de primer ciclo situado en C/ Ntra. Sra. de las Candelas, 8, esq. c/ Canillas del Aceituno, 5, 29004, Málaga: Baby 2, adherido al Programa de Ayuda a las Familias de la Junta de Andalucía. No consta información oficial adicional sobre servicios concretos en el momento de esta consulta.",https://www.juntadeandalucia.es/datosabiertos/portal/dataset/centros-de-primer-ciclo-de-educacion-infantil-en-andalucia,
Pahiti,pahiti-malaga,guarderia,privado,"Paseo de la Salud, 14-18",29010,,malaga,Málaga,952270720,ceipahiti@hotmail.com,,4,36,,,"Centro de educación infantil de primer ciclo situado en Paseo de la Salud, 14-18, 29010, Málaga: Pahiti, adherido al Programa de Ayuda a las Familias de la Junta de Andalucía. No consta información oficial adicional sobre servicios concretos en el momento de esta consulta.",https://www.juntadeandalucia.es/datosabiertos/portal/dataset/centros-de-primer-ciclo-de-educacion-infantil-en-andalucia,
Pequeño Avión,pequeno-avion-malaga,guarderia,privado,"Plaza Valentín Ortigosa, 13-14",29004,,malaga,Málaga,952000890,gerencia@guardemalaga.es,,4,36,,,"En Plaza Valentín Ortigosa, 13-14, 29004, Málaga, Pequeño Avión es un centro privado de primer ciclo de educación infantil (0-3 años), adherido al Programa de Ayuda a las Familias de la Junta de Andalucía. Sus servicios concretos no están recogidos en la fuente oficial consultada.",https://www.juntadeandalucia.es/datosabiertos/portal/dataset/centros-de-primer-ciclo-de-educacion-infantil-en-andalucia,
Pequeño Picasso,pequeno-picasso-malaga,guarderia,privado,"C/ Tomás de Burgos, 24",29011,,malaga,Málaga,655631966,info@pequepicasso.com,https://pequepicasso.com/,4,36,,"comedor;horario-ampliado;ingles;psicomotricidad;musica","En C/ Tomás de Burgos, 24, 29011, Málaga, Pequeño Picasso atiende a niños de 0 a 3 años dentro del primer ciclo de educación infantil. Su web oficial confirma servicios de comedor, horario ampliado, inglés, psicomotricidad, música.",https://www.juntadeandalucia.es/datosabiertos/portal/dataset/centros-de-primer-ciclo-de-educacion-infantil-en-andalucia,
La Cometa Blanca,la-cometa-blanca-malaga,guarderia,privado,"Avda. de Europa, 53",29003,,malaga,Málaga,952356303,ceilacometablanca@gmail.com,,4,36,,,"Localizado en Avda. de Europa, 53, 29003, Málaga, La Cometa Blanca es un centro privado incluido en el registro de centros de primer ciclo de educación infantil de la Junta de Andalucía, adherido al Programa de Ayuda a las Familias. No hay constancia oficial de servicios adicionales.",https://www.juntadeandalucia.es/datosabiertos/portal/dataset/centros-de-primer-ciclo-de-educacion-infantil-en-andalucia,
Sagrada Familia,sagrada-familia-malaga,guarderia,privado,"Avda. Ramón y Cajal, 39",29014,,malaga,Málaga,952255666,info@ceisagradafamilia.com,,4,36,,,"Localizado en Avda. Ramón y Cajal, 39, 29014, Málaga, Sagrada Familia es un centro privado incluido en el registro de centros de primer ciclo de educación infantil de la Junta de Andalucía, adherido al Programa de Ayuda a las Familias. No hay constancia oficial de servicios adicionales.",https://www.juntadeandalucia.es/datosabiertos/portal/dataset/centros-de-primer-ciclo-de-educacion-infantil-en-andalucia,
La Casita de Pepa,la-casita-de-pepa-malaga,guarderia,privado,"Avda. Gregorio Diego, Local 50",29004,,malaga,Málaga,952174086,info@lacasitadepepa.es,,4,36,,,"La Casita de Pepa, con sede en Avda. Gregorio Diego, Local 50, 29004 (Málaga), figura en el listado de centros de primer ciclo de educación infantil de la Junta de Andalucía, adherido al Programa de Ayuda a las Familias. Recomendamos confirmar servicios y horario directamente con el centro.",https://www.juntadeandalucia.es/datosabiertos/portal/dataset/centros-de-primer-ciclo-de-educacion-infantil-en-andalucia,
El Rinconcito de Atalaya,el-rinconcito-de-atalaya-malaga,guarderia,privado,"Avda. Editor Ángel Caffarena, 28",29010,,malaga,Málaga,951930575,info@elrinconcitodeatalaya.com,,4,36,,,"El Rinconcito de Atalaya atiende el primer ciclo de educación infantil (0-3 años) en Avda. Editor Ángel Caffarena, 28, 29010, Málaga. Es un centro no adherido al Programa de Ayuda a las Familias de la Junta de Andalucía. Los servicios específicos del centro no están confirmados en fuente oficial; conviene solicitarlos directamente.",https://www.juntadeandalucia.es/datosabiertos/portal/dataset/centros-de-primer-ciclo-de-educacion-infantil-en-andalucia,
La Palma,la-palma-malaga,escuela-infantil,publico,"C/ Cabriel, 23. Bda. La Palma",29011,,malaga,Málaga,951294028,29015806.edu@juntadeandalucia.es,,4,36,"De 7:30 a 17:00 h., ininterrumpidamente (aula matinal 7:30-9:00, atención socioeducativa con comedor 9:00-15:30, aula de tarde 15:30-17:00).",,"Con sede en C/ Cabriel, 23. Bda. La Palma, 29011 (Málaga), La Palma forma parte de la red de escuelas infantiles de titularidad de la Junta de Andalucía, dirigida a niños de 0 a 3 años, con horario general de 7:30 a 17:00 h.",https://www.juntadeandalucia.es/datosabiertos/portal/dataset/centros-de-primer-ciclo-de-educacion-infantil-en-andalucia,
