name,slug,type,ownership,street,postal_code,neighborhood,city_slug,city_name,phone,email,website,age_min_months,age_max_months,schedule,services,short_description,source_url,notes
Gran Vía Alicante,gran-via-alicante-alicante,guarderia,privado,"Calle Esportista Juan Matos (Local 5), 2",03015,,alicante,Alicante,966106633,,https://www.escuelainfantilgranvia.es/,0,36,"De lunes a viernes, de 7:30 a 18:00 h (verano hasta las 20:00 h).",bilingue;cocina-propia;horario-ampliado,"En Calle Esportista Juan Matos (Local 5), 2, 03015, Alicante, Gran Vía Alicante es un centro privado dirigido a niños de 0 a 3 años. La información publicada en su web oficial confirma estos servicios: proyecto bilingüe, cocina propia, horario ampliado.",https://dadesobertes.gva.es/va/dataset/edu-centros,"Sede del mismo grupo Escuelas Infantiles Granvía que ""Gran Vía Parque Aventura""; servicios confirmados en la web conjunta del grupo."
Pequeño Mundo,pequeno-mundo-alicante,guarderia,privado,"Calle Padre Recadero de los Ríos, 14",03005,,alicante,Alicante,966305205,,,0,36,,,"Pequeño Mundo atiende el primer ciclo de educación infantil (0-3 años) en Calle Padre Recadero de los Ríos, 14, 03005, Alicante. Es un centro privado autorizado por la Conselleria d'Educació; sus servicios específicos no constan en fuente oficial verificable.",https://dadesobertes.gva.es/va/dataset/edu-centros,
Hormiguitas,hormiguitas-alicante,guarderia,privado,"Avenida Pintor Pérez Gil, 14",03540,,alicante,Alicante,965266107,,https://www.ceihormiguitas.com/,0,36,,comedor;cocina-propia;bilingue;patio-exterior,"Hormiguitas es un centro privado de educación infantil de primer ciclo en Avenida Pintor Pérez Gil, 14, 03540 (Alicante), dirigido a niños de 0 a 3 años. Según su propia web oficial, ofrece: comedor, cocina propia, proyecto bilingüe, patio exterior.",https://dadesobertes.gva.es/va/dataset/edu-centros,
La Cometa,la-cometa-alicante,guarderia,privado,"Avenida de Dénia, 152",03016,,alicante,Alicante,965262212,lacometaescuela@gmail.com,http://www.escuelainfantilalicantelacometa.com/,0,36,,,"Centro privado de primer ciclo de educación infantil situado en Avenida de Dénia, 152, 03016, Alicante: La Cometa. No consta información oficial adicional sobre servicios concretos en el momento de esta consulta.",https://dadesobertes.gva.es/va/dataset/edu-centros,
Los Olivos 2,los-olivos-2-alicante,guarderia,privado,"Calle Alonso Cano, 40",03012,,alicante,Alicante,965254752,ceilosolivos@gmail.com,https://centroinfantillosolivos.com/,0,36,De 7:45 a 17:30 h.,musica;patio-exterior;horario-ampliado,"Ubicado en Calle Alonso Cano, 40, 03012, Alicante, Los Olivos 2 atiende el primer ciclo de infantil (0-3 años). Su web oficial confirma los siguientes servicios: música, patio exterior, horario ampliado.",https://dadesobertes.gva.es/va/dataset/edu-centros,
Peter Pan,peter-pan-alicante,guarderia,privado,"Calle Plus Ultra, 50",03012,,alicante,Alicante,965256264,cei.peter.pan.1986@gmail.com,https://peterpanescuelainfantil.es/,0,36,,,"Peter Pan es un centro de educación infantil de primer ciclo de titularidad privada, con dirección en Calle Plus Ultra, 50, 03012 (Alicante). Para conocer sus servicios y horario, se recomienda contactar directamente.",https://dadesobertes.gva.es/va/dataset/edu-centros,
Colorín Colorado,colorin-colorado-alicante,guarderia,privado,"Calle Doctor Berguez, 37-39",03012,,alicante,Alicante,965256199,info@ycolorincolorado.es,,0,36,,,"Con sede en Calle Doctor Berguez, 37-39, 03012, Alicante, Colorín Colorado es un centro privado autorizado para el primer ciclo de educación infantil (0-3 años), sin servicios adicionales confirmados en fuente oficial.",https://dadesobertes.gva.es/va/dataset/edu-centros,
Ninón,ninon-alicante,guarderia,privado,"Calle José de Cabo Palomares, 35",03008,,alicante,Alicante,966081174,,,0,36,,,"Ninón es un centro privado de educación infantil de primer ciclo en Calle José de Cabo Palomares, 35, 03008 (Alicante), dirigido a niños de 0 a 3 años. Los servicios concretos del centro no están confirmados en fuente oficial; conviene solicitarlos directamente.",https://dadesobertes.gva.es/va/dataset/edu-centros,
La Mar Salada Condomina,la-mar-salada-condomina-alicante,guarderia,privado,"Avenida de la Condomina, 83",03540,,alicante,Alicante,965150897,info@eilamarsalada.com,https://escuelalamarsalada.com/,0,36,,bilingue,"La Mar Salada Condomina, con sede en Avenida de la Condomina, 83, 03540 (Alicante), es un centro privado de primer ciclo de educación infantil que, según su propia web, ofrece proyecto bilingüe.",https://dadesobertes.gva.es/va/dataset/edu-centros,
El Almendro,el-almendro-alicante,guarderia,privado,"Calle Martin Luther King, 2",03010,,alicante,Alicante,965910067,escuelainfantilelalmendro1997@gmail.com,https://sites.google.com/view/escuela-infantil-el-almendro/,0,36,,comedor;cocina-propia;orientacion-pedagogica;patio-exterior,"En Calle Martin Luther King, 2, 03010, Alicante, El Almendro es un centro privado dirigido a niños de 0 a 3 años. La información publicada en su web oficial confirma estos servicios: comedor, cocina propia, orientación pedagógica, patio exterior.",https://dadesobertes.gva.es/va/dataset/edu-centros,
Acuarelas,acuarelas-alicante,guarderia,privado,"Calle Catral, 3-5",03007,,alicante,Alicante,622578486,,,0,36,,,"Localizado en Calle Catral, 3-5, 03007, Alicante, Acuarelas figura en el registro de centros docentes de la Comunitat Valenciana como centro privado de primer ciclo de educación infantil. No hay constancia oficial de servicios adicionales.",https://dadesobertes.gva.es/va/dataset/edu-centros,
Britania,britania-alicante,guarderia,privado,"Avenida Ansaldo, 14",03540,,alicante,Alicante,965260279,,https://escuelainfantilbritania.com/,0,36,"De lunes a viernes, de 9:00 a 17:00 h; sábados de 11:00 a 16:00 h.",bilingue;cocina-propia;patio-exterior,"Britania es un centro privado de educación infantil de primer ciclo en Avenida Ansaldo, 14, 03540 (Alicante), dirigido a niños de 0 a 3 años. Según su propia web oficial, ofrece: proyecto bilingüe, cocina propia, patio exterior.",https://dadesobertes.gva.es/va/dataset/edu-centros,
Mi Cole - El Solet,mi-cole-el-solet-alicante,guarderia,privado,"Calle Agustín Jiménez Narvalaz, s/n",03010,,alicante,Alicante,965252189,micolealicante@gmail.com,,0,36,,,"Mi Cole - El Solet, con sede en Calle Agustín Jiménez Narvalaz, s/n, 03010 (Alicante), es un centro privado autorizado para el primer ciclo de educación infantil (0-3 años). Recomendamos confirmar servicios y horario directamente con el centro.",https://dadesobertes.gva.es/va/dataset/edu-centros,
Little Land,little-land-alicante,guarderia,privado,"Calle Caligua, 6",03112,,alicante,Alicante,638008760,direccion@little-land.es,https://little-land.es/,0,36,"De lunes a viernes, de 7:30 a 17:00 h.",bilingue;comedor;musica;psicomotricidad;horario-ampliado,"Ubicado en Calle Caligua, 6, 03112, Alicante, Little Land atiende el primer ciclo de infantil (0-3 años). Su web oficial confirma los siguientes servicios: proyecto bilingüe, comedor, música, psicomotricidad, horario ampliado.",https://dadesobertes.gva.es/va/dataset/edu-centros,
Kid's Garden,kid-s-garden-alicante,guarderia,privado,"Avenida Costa Blanca (Local 1), 16",03540,,alicante,Alicante,965772068,,https://kidsgarden.edu.es/alicante/,0,36,,,"En Avenida Costa Blanca (Local 1), 16, 03540, Alicante, Kid's Garden atiende el primer ciclo de educación infantil según el registro oficial de centros docentes de la Generalitat Valenciana. No se ha podido confirmar información adicional sobre servicios concretos.",https://dadesobertes.gva.es/va/dataset/edu-centros,
Children Isla Tabarca,children-isla-tabarca-alicante,guarderia,privado,"Calle Ecuador (Urb. Isla Tabarca/San Gabriel), 2-B",03008,,alicante,Alicante,965507889,,,0,36,,,"Children Isla Tabarca atiende el primer ciclo de educación infantil (0-3 años) en Calle Ecuador (Urb. Isla Tabarca/San Gabriel), 2-B, 03008, Alicante. Es un centro privado autorizado por la Conselleria d'Educació; sus servicios específicos no constan en fuente oficial verificable.",https://dadesobertes.gva.es/va/dataset/edu-centros,
Acuarelas 2,acuarelas-2-alicante,guarderia,privado,"Calle Músico José Alcaraz Pérez, Local 1",03008,,alicante,Alicante,622578486,,,0,36,,,"Centro privado de primer ciclo de educación infantil situado en Calle Músico José Alcaraz Pérez, Local 1, 03008, Alicante: Acuarelas 2. No consta información oficial adicional sobre servicios concretos en el momento de esta consulta.",https://dadesobertes.gva.es/va/dataset/edu-centros,
Princesa Mercedes Babel,princesa-mercedes-babel-alicante,guarderia,privado,"Plaza Farmacéutico Luis Gisbert, 1",03008,,alicante,Alicante,965506447,,,0,36,,,"Princesa Mercedes Babel es un centro de educación infantil de primer ciclo de titularidad privada, con dirección en Plaza Farmacéutico Luis Gisbert, 1, 03008 (Alicante). Para conocer sus servicios y horario, se recomienda contactar directamente.",https://dadesobertes.gva.es/va/dataset/edu-centros,
Googie's,googie-s-alicante,guarderia,privado,"Calle Maestro José Garberí Serrano, 11",03540,,alicante,Alicante,651618254,info@googies.es,https://googies.es/,0,36,"De lunes a viernes, de 7:00 a 19:00 h.",bilingue;horario-ampliado,"Googie's, con sede en Calle Maestro José Garberí Serrano, 11, 03540 (Alicante), es un centro privado de primer ciclo de educación infantil que, según su propia web, ofrece proyecto bilingüe, horario ampliado.",https://dadesobertes.gva.es/va/dataset/edu-centros,
Somos Colores,somos-colores-alicante,guarderia,privado,"Calle Vila de Sant Joan d'Alacant, 72",03540,,alicante,Alicante,659037483,eisomoscolores@gmail.com,https://www.somoscolores.com/,0,36,"De lunes a viernes, de 7:30 a 18:00 h.",comedor;cocina-propia;horario-ampliado;psicomotricidad;musica;actividades-extraescolares;orientacion-pedagogica;escuela-de-padres,"En Calle Vila de Sant Joan d'Alacant, 72, 03540, Alicante, Somos Colores es un centro privado dirigido a niños de 0 a 3 años. La información publicada en su web oficial confirma estos servicios: comedor, cocina propia, horario ampliado, psicomotricidad, música, actividades extraescolares, orientación pedagógica, escuela de padres y madres.",https://dadesobertes.gva.es/va/dataset/edu-centros,
Gran Via Pau I,gran-via-pau-i-alicante,guarderia,privado,"Calle Médico Antonio Arroyo, 2",03113,,alicante,Alicante,685858757,,https://www.escuelainfantilgranvia.es/,0,36,"De lunes a viernes, de 7:30 a 18:00 h (verano hasta las 20:00 h).",bilingue;cocina-propia;horario-ampliado,"Gran Via Pau I es un centro privado de educación infantil de primer ciclo en Calle Médico Antonio Arroyo, 2, 03113 (Alicante), dirigido a niños de 0 a 3 años. Según su propia web oficial, ofrece: proyecto bilingüe, cocina propia, horario ampliado.",https://dadesobertes.gva.es/va/dataset/edu-centros,"Sede del grupo Escuelas Infantiles Granvía (""Pau""). La dirección de la ficha oficial de la Generalitat (Calle Médico Antonio Arroyo, 2) difiere de la mencionada en la web del grupo (Plaza Juan Pablo II, 19) — posible cambio de local no reflejado aún en una de las dos fuentes. Se mantiene la dirección del registro oficial por ser la fuente de mayor autoridad geográfica, y se documenta la discrepancia."
