name,slug,type,ownership,street,postal_code,neighborhood,city_slug,city_name,phone,email,website,age_min_months,age_max_months,schedule,services,short_description,source_url,notes
Mi Granja,mi-granja-cordoba,guarderia,privado,"C/ Puerta Osario, 11",14001,,cordoba,Córdoba,957487309,migranjacb97@gmail.com,,4,36,,,"Centro de educación infantil de primer ciclo situado en C/ Puerta Osario, 11, 14001, Córdoba: Mi Granja, adherido al Programa de Ayuda a las Familias de la Junta de Andalucía. No consta información oficial adicional sobre servicios concretos en el momento de esta consulta.",https://www.juntadeandalucia.es/datosabiertos/portal/dataset/centros-de-primer-ciclo-de-educacion-infantil-en-andalucia,
Cerro Muriano,cerro-muriano-cordoba,guarderia,privado,"C/ Acera de Santa Bárbara, s/n",14350,,cordoba,Córdoba,957350521,guarderiacerromuriano@hotmail.com,,4,36,,,"Cerro Muriano atiende el primer ciclo de educación infantil (0-3 años) en C/ Acera de Santa Bárbara, s/n, 14350, Córdoba. Es un centro adherido al Programa de Ayuda a las Familias de la Junta de Andalucía. Los servicios específicos del centro no están confirmados en fuente oficial; conviene solicitarlos directamente.",https://www.juntadeandalucia.es/datosabiertos/portal/dataset/centros-de-primer-ciclo-de-educacion-infantil-en-andalucia,
Teddy,teddy-cordoba,guarderia,privado,"C/ Naranjal de Almagro, 1",14004,,cordoba,Córdoba,957452248,escuelateddy00@yahoo.es,,4,36,,,"Teddy es un centro privado de educación infantil de primer ciclo en C/ Naranjal de Almagro, 1, 14004 (Córdoba), adherido al Programa de Ayuda a las Familias de la Junta de Andalucía según el registro oficial. No hay servicios adicionales confirmados en fuente oficial; se recomienda consultarlos directamente con el centro.",https://www.juntadeandalucia.es/datosabiertos/portal/dataset/centros-de-primer-ciclo-de-educacion-infantil-en-andalucia,
Mamá Osa,mama-osa-cordoba,guarderia,privado,"C/ Nuestra Señora de La Merced, 9 - bloque 14",14014,,cordoba,Córdoba,616415173,carmenmillan59@yahoo.es,,4,36,,,"Mamá Osa atiende el primer ciclo de educación infantil (0-3 años) en C/ Nuestra Señora de La Merced, 9 - bloque 14, 14014, Córdoba. Es un centro adherido al Programa de Ayuda a las Familias de la Junta de Andalucía. Los servicios específicos del centro no están confirmados en fuente oficial; conviene solicitarlos directamente.",https://www.juntadeandalucia.es/datosabiertos/portal/dataset/centros-de-primer-ciclo-de-educacion-infantil-en-andalucia,
Espinete,espinete-cordoba,guarderia,privado,Avda. Agrupación de Córdoba,14007,,cordoba,Córdoba,957254793,eiespinete@hotmail.com,,4,36,,,"Espinete, con sede en Avda. Agrupación de Córdoba, 14007 (Córdoba), figura en el listado de centros de primer ciclo de educación infantil de la Junta de Andalucía, adherido al Programa de Ayuda a las Familias. Recomendamos confirmar servicios y horario directamente con el centro.",https://www.juntadeandalucia.es/datosabiertos/portal/dataset/centros-de-primer-ciclo-de-educacion-infantil-en-andalucia,
Giner de los Ríos,giner-de-los-rios-cordoba,guarderia,privado,"C/ Teólogo Núñez Delgadillo, 8",14012,,cordoba,Córdoba,957278802,escuelaginerdelosrios.cordoba@gmail.com,,4,36,,,"Giner de los Ríos es un centro privado de educación infantil de primer ciclo en C/ Teólogo Núñez Delgadillo, 8, 14012 (Córdoba), no adherido al Programa de Ayuda a las Familias de la Junta de Andalucía según el registro oficial. Se recomienda consultar servicios y precio directamente con el centro.",https://www.juntadeandalucia.es/datosabiertos/portal/dataset/centros-de-primer-ciclo-de-educacion-infantil-en-andalucia,
El Puzzle,el-puzzle-cordoba,guarderia,privado,"C/ Antón de Montoro, 4",14010,,cordoba,Córdoba,637905415,e.i.elpuzzle@hotmail.com,https://escuelainfantilelpuzzle.com/,4,36,"Lunes a viernes, de 7:30 a 17:00 horas (según su web oficial).",comedor|horario-ampliado,"En C/ Antón de Montoro, 4, 14010, Córdoba, El Puzzle atiende a niños de 0 a 3 años dentro del primer ciclo de educación infantil. Su web oficial confirma servicios de comedor, horario ampliado.",https://www.juntadeandalucia.es/datosabiertos/portal/dataset/centros-de-primer-ciclo-de-educacion-infantil-en-andalucia,
Jardinalba,jardinalba-cordoba,guarderia,privado,"Ctra. de Alba, 14",14012,,cordoba,Córdoba,622496520,jardinalba@hotmail.com,,4,36,,,"En Ctra. de Alba, 14, 14012, Córdoba, Jardinalba es un centro privado de primer ciclo de educación infantil (0-3 años), adherido al Programa de Ayuda a las Familias de la Junta de Andalucía. Sus servicios concretos no están recogidos en la fuente oficial consultada.",https://www.juntadeandalucia.es/datosabiertos/portal/dataset/centros-de-primer-ciclo-de-educacion-infantil-en-andalucia,
La Alegría,la-alegria-cordoba,guarderia,privado,"C/ Menéndez Pelayo, 3",14008,,cordoba,Córdoba,957482746,14008020.edu@juntadeandalucia.es,,4,36,,,"En C/ Menéndez Pelayo, 3, 14008, Córdoba, La Alegría es un centro privado de primer ciclo de educación infantil (0-3 años), adherido al Programa de Ayuda a las Familias de la Junta de Andalucía. Sus servicios concretos no están recogidos en la fuente oficial consultada.",https://www.juntadeandalucia.es/datosabiertos/portal/dataset/centros-de-primer-ciclo-de-educacion-infantil-en-andalucia,
Los Peques,los-peques-cordoba,guarderia,privado,"C/ Ciudad de Moncada, 10-12",14012,,cordoba,Córdoba,957274376,info@lospeques.es,,4,36,,,"En C/ Ciudad de Moncada, 10-12, 14012, Córdoba, Los Peques es un centro privado de primer ciclo de educación infantil (0-3 años), no adherido al Programa de Ayuda a las Familias de la Junta de Andalucía. Sus servicios concretos no están recogidos en la fuente oficial consultada.",https://www.juntadeandalucia.es/datosabiertos/portal/dataset/centros-de-primer-ciclo-de-educacion-infantil-en-andalucia,
Kid's Garden,kid-s-garden-cordoba,guarderia,privado,"C/ Poeta Luis Cernuda, esquina Obispo Ascalgorta, s/n",14012,,cordoba,Córdoba,629930952,kidsgarden.cordoba@hotmail.com,https://kidsgarden.edu.es/cordoba/,4,36,,bilingue|ingles,"Con sede en C/ Poeta Luis Cernuda, esquina Obispo Ascalgorta, s/n, 14012, Córdoba, Kid's Garden es un centro privado de primer ciclo de educación infantil que confirma en su web oficial servicios como proyecto bilingüe, inglés.",https://www.juntadeandalucia.es/datosabiertos/portal/dataset/centros-de-primer-ciclo-de-educacion-infantil-en-andalucia,
Érase una vez II,erase-una-vez-ii-cordoba,guarderia,privado,"C/ Isla Fuerteventura, 52, Local 4, Edif. Alegranza",14011,,cordoba,Córdoba,672358986,ohanaescuelainfantil2022@gmail.com,,4,36,,,"Érase una vez II, con sede en C/ Isla Fuerteventura, 52, Local 4, Edif. Alegranza, 14011 (Córdoba), figura en el listado de centros de primer ciclo de educación infantil de la Junta de Andalucía, adherido al Programa de Ayuda a las Familias. Recomendamos confirmar servicios y horario directamente con el centro.",https://www.juntadeandalucia.es/datosabiertos/portal/dataset/centros-de-primer-ciclo-de-educacion-infantil-en-andalucia,
Chiquitines,chiquitines-cordoba,guarderia,privado,"C/ Machaquito, 20",14005,,cordoba,Córdoba,957452657,info@eichiquitines.es,,4,36,,,"Chiquitines, con sede en C/ Machaquito, 20, 14005 (Córdoba), figura en el listado de centros de primer ciclo de educación infantil de la Junta de Andalucía, adherido al Programa de Ayuda a las Familias. Recomendamos confirmar servicios y horario directamente con el centro.",https://www.juntadeandalucia.es/datosabiertos/portal/dataset/centros-de-primer-ciclo-de-educacion-infantil-en-andalucia,
Los Soletes,los-soletes-cordoba,guarderia,privado,"C/ Isla Formentera, 24",14011,,cordoba,Córdoba,646486579,losoletes13@hotmail.com,,4,36,,,"Los Soletes, con sede en C/ Isla Formentera, 24, 14011 (Córdoba), figura en el listado de centros de primer ciclo de educación infantil de la Junta de Andalucía, adherido al Programa de Ayuda a las Familias. Recomendamos confirmar servicios y horario directamente con el centro.",https://www.juntadeandalucia.es/datosabiertos/portal/dataset/centros-de-primer-ciclo-de-educacion-infantil-en-andalucia,
Jardylandia,jardylandia-cordoba,guarderia,privado,C/ Platero Pedro Sánchez de Luque,14007,,cordoba,Córdoba,957436973,jardylandia204@gmail.com,,4,36,,,"En C/ Platero Pedro Sánchez de Luque, 14007, Córdoba, Jardylandia es un centro privado de primer ciclo de educación infantil (0-3 años), adherido al Programa de Ayuda a las Familias de la Junta de Andalucía. Sus servicios concretos no están recogidos en la fuente oficial consultada.",https://www.juntadeandalucia.es/datosabiertos/portal/dataset/centros-de-primer-ciclo-de-educacion-infantil-en-andalucia,
Manolo Álvaro,manolo-alvaro-cordoba,guarderia,privado,"C/ Escritor Rafael Pavón, s/n",14007,,cordoba,Córdoba,957258600,info@ceimanoloalvaro.es,https://ceimanoloalvaro.es/,4,36,,comedor,"En C/ Escritor Rafael Pavón, s/n, 14007, Córdoba, Manolo Álvaro atiende a niños de 0 a 3 años dentro del primer ciclo de educación infantil. Su web oficial confirma servicios de comedor.",https://www.juntadeandalucia.es/datosabiertos/portal/dataset/centros-de-primer-ciclo-de-educacion-infantil-en-andalucia,
El Patito Colorín,el-patito-colorin-cordoba,guarderia,privado,"Avda. de las Ollerías, 44",14001,,cordoba,Córdoba,957002932,patitocolorin@hotmail.es,,4,36,,,"El Patito Colorín atiende el primer ciclo de educación infantil (0-3 años) en Avda. de las Ollerías, 44, 14001, Córdoba. Es un centro adherido al Programa de Ayuda a las Familias de la Junta de Andalucía. Los servicios específicos del centro no están confirmados en fuente oficial; conviene solicitarlos directamente.",https://www.juntadeandalucia.es/datosabiertos/portal/dataset/centros-de-primer-ciclo-de-educacion-infantil-en-andalucia,
Mickey,mickey-cordoba,guarderia,privado,"Avda. Manolete, 3. Plaza Los Azahares",14005,,cordoba,Córdoba,689829997,escuelainfantilmickeymm@gmail.com,,4,36,,,"Mickey atiende el primer ciclo de educación infantil (0-3 años) en Avda. Manolete, 3. Plaza Los Azahares, 14005, Córdoba. Es un centro adherido al Programa de Ayuda a las Familias de la Junta de Andalucía. Los servicios específicos del centro no están confirmados en fuente oficial; conviene solicitarlos directamente.",https://www.juntadeandalucia.es/datosabiertos/portal/dataset/centros-de-primer-ciclo-de-educacion-infantil-en-andalucia,
Mi Granja II,mi-granja-ii-cordoba,guarderia,privado,"C/ Atlántico, Esquina c/ Isla Fuerteventura, Local E",14011,,cordoba,Córdoba,669750852,migranjacb97@gmail.com,,4,36,,,"Localizado en C/ Atlántico, Esquina c/ Isla Fuerteventura, Local E, 14011, Córdoba, Mi Granja II es un centro privado incluido en el registro de centros de primer ciclo de educación infantil de la Junta de Andalucía, adherido al Programa de Ayuda a las Familias. No hay constancia oficial de servicios adicionales.",https://www.juntadeandalucia.es/datosabiertos/portal/dataset/centros-de-primer-ciclo-de-educacion-infantil-en-andalucia,
El Vial,el-vial-cordoba,guarderia,privado,"C/ Francisco Rabal, 11 - Local",14006,,cordoba,Córdoba,957830810,escuelainfantilelvial@hotmail.es,,4,36,,,"El Vial, con sede en C/ Francisco Rabal, 11 - Local, 14006 (Córdoba), figura en el listado de centros de primer ciclo de educación infantil de la Junta de Andalucía, adherido al Programa de Ayuda a las Familias. Recomendamos confirmar servicios y horario directamente con el centro.",https://www.juntadeandalucia.es/datosabiertos/portal/dataset/centros-de-primer-ciclo-de-educacion-infantil-en-andalucia,
Virgen del Carmen,virgen-del-carmen-cordoba,escuela-infantil,publico,"Ctra. Palma del Río, km. 12,7",14710,,cordoba,Córdoba,957719200,14010336.edu@juntadeandalucia.es,,4,36,"Lunes a viernes, de 7:30 a 17:00 horas (aula matinal 7:30-9:00, atención socioeducativa con comedor 9:00-15:30, aula de tarde 15:30-17:00), excepto agosto, según la normativa autonómica de escolarización 0-3 años de la Junta de Andalucía.",,"La escuela infantil Virgen del Carmen, en Ctra. Palma del Río, km. 12,7, 14710 (Córdoba), es un centro público de la Junta de Andalucía que atiende a niños y niñas de 0 a 3 años dentro de la red autonómica de primer ciclo de educación infantil.",https://www.juntadeandalucia.es/datosabiertos/portal/dataset/centros-de-primer-ciclo-de-educacion-infantil-en-andalucia,
Azahara,azahara-cordoba,escuela-infantil,publico,"Avda. de Granada, s/n",14009,,cordoba,Córdoba,957354079,14010348.edu@juntadeandalucia.es,,4,36,"Lunes a viernes, de 7:30 a 17:00 horas (aula matinal 7:30-9:00, atención socioeducativa con comedor 9:00-15:30, aula de tarde 15:30-17:00), excepto agosto, según la normativa autonómica de escolarización 0-3 años de la Junta de Andalucía.",,"Azahara, con sede en Avda. de Granada, s/n, 14009, Córdoba, es una de las escuelas infantiles públicas de la Junta de Andalucía en la ciudad, integrada en la red autonómica de primer ciclo de educación infantil (0-3 años).",https://www.juntadeandalucia.es/datosabiertos/portal/dataset/centros-de-primer-ciclo-de-educacion-infantil-en-andalucia,
Parque Figueroa,parque-figueroa-cordoba,escuela-infantil,publico,"Avda. del Mediterráneo, s/n",14011,,cordoba,Córdoba,957354070,14010351.edu@juntadeandalucia.es,,4,36,"Lunes a viernes, de 7:30 a 17:00 horas (aula matinal 7:30-9:00, atención socioeducativa con comedor 9:00-15:30, aula de tarde 15:30-17:00), excepto agosto, según la normativa autonómica de escolarización 0-3 años de la Junta de Andalucía.",,"Parque Figueroa, con sede en Avda. del Mediterráneo, s/n, 14011, Córdoba, es una de las escuelas infantiles públicas de la Junta de Andalucía en la ciudad, integrada en la red autonómica de primer ciclo de educación infantil (0-3 años).",https://www.juntadeandalucia.es/datosabiertos/portal/dataset/centros-de-primer-ciclo-de-educacion-infantil-en-andalucia,
Jesús Ledesma,jesus-ledesma-cordoba,escuela-infantil,publico,"C/ Libertador Simón Bolivar, s/n",14013,,cordoba,Córdoba,957299173,14010361.edu@juntadeandalucia.es,,4,36,"Lunes a viernes, de 7:30 a 17:00 horas (aula matinal 7:30-9:00, atención socioeducativa con comedor 9:00-15:30, aula de tarde 15:30-17:00), excepto agosto, según la normativa autonómica de escolarización 0-3 años de la Junta de Andalucía.",,"La escuela infantil Jesús Ledesma, en C/ Libertador Simón Bolivar, s/n, 14013 (Córdoba), es un centro público de la Junta de Andalucía que atiende a niños y niñas de 0 a 3 años dentro de la red autonómica de primer ciclo de educación infantil.",https://www.juntadeandalucia.es/datosabiertos/portal/dataset/centros-de-primer-ciclo-de-educacion-infantil-en-andalucia,
Nuestra Señora de la Soledad,nuestra-senora-de-la-soledad-cordoba,escuela-infantil,publico,"C/ Virgen de Linares, s/n",14007,,cordoba,Córdoba,957354068,14010373.edu@juntadeandalucia.es,,4,36,"Lunes a viernes, de 7:30 a 17:00 horas (aula matinal 7:30-9:00, atención socioeducativa con comedor 9:00-15:30, aula de tarde 15:30-17:00), excepto agosto, según la normativa autonómica de escolarización 0-3 años de la Junta de Andalucía.",,"Nuestra Señora de la Soledad, con sede en C/ Virgen de Linares, s/n, 14007, Córdoba, es una de las escuelas infantiles públicas de la Junta de Andalucía en la ciudad, integrada en la red autonómica de primer ciclo de educación infantil (0-3 años).",https://www.juntadeandalucia.es/datosabiertos/portal/dataset/centros-de-primer-ciclo-de-educacion-infantil-en-andalucia,
La Victoria,la-victoria-cordoba,escuela-infantil,publico,"Paseo de la Victoria, s/n",14004,,cordoba,Córdoba,957379772,14010385.edu@juntadeandalucia.es,,4,36,"Lunes a viernes, de 7:30 a 17:00 horas (aula matinal 7:30-9:00, atención socioeducativa con comedor 9:00-15:30, aula de tarde 15:30-17:00), excepto agosto, según la normativa autonómica de escolarización 0-3 años de la Junta de Andalucía.",,"La Victoria es una escuela infantil de titularidad pública de la Junta de Andalucía en Paseo de la Victoria, s/n, 14004 (Córdoba), dentro de la red autonómica de primer ciclo de educación infantil (0-3 años).",https://www.juntadeandalucia.es/datosabiertos/portal/dataset/centros-de-primer-ciclo-de-educacion-infantil-en-andalucia,
Los Reyes,los-reyes-cordoba,escuela-infantil,publico,"C/ Músico Antonio Cabezón, s/n",14011,,cordoba,Córdoba,957354076,14010397.edu@juntadeandalucia.es,,4,36,"Lunes a viernes, de 7:30 a 17:00 horas (aula matinal 7:30-9:00, atención socioeducativa con comedor 9:00-15:30, aula de tarde 15:30-17:00), excepto agosto, según la normativa autonómica de escolarización 0-3 años de la Junta de Andalucía.",,"Situada en C/ Músico Antonio Cabezón, s/n, 14011, Córdoba, Los Reyes forma parte de la red de escuelas infantiles de titularidad de la Junta de Andalucía, con acceso mediante el procedimiento oficial de escolarización de primer ciclo.",https://www.juntadeandalucia.es/datosabiertos/portal/dataset/centros-de-primer-ciclo-de-educacion-infantil-en-andalucia,
Peter Pan,peter-pan-cordoba,escuela-infantil,publico,"C/ Sierra Nevada, s/n. Las Palmeras",14005,,cordoba,Córdoba,957460395,14010403.edu@juntadeandalucia.es,,4,36,"Lunes a viernes, de 7:30 a 17:00 horas (aula matinal 7:30-9:00, atención socioeducativa con comedor 9:00-15:30, aula de tarde 15:30-17:00), excepto agosto, según la normativa autonómica de escolarización 0-3 años de la Junta de Andalucía.",,"Peter Pan, con sede en C/ Sierra Nevada, s/n. Las Palmeras, 14005, Córdoba, es una de las escuelas infantiles públicas de la Junta de Andalucía en la ciudad, integrada en la red autonómica de primer ciclo de educación infantil (0-3 años).",https://www.juntadeandalucia.es/datosabiertos/portal/dataset/centros-de-primer-ciclo-de-educacion-infantil-en-andalucia,
San José,san-jose-2-cordoba,escuela-infantil,publico,"C/ Nerja, s/n",14013,,cordoba,Córdoba,957292549,14010415.edu@juntadeandalucia.es,,4,36,"Lunes a viernes, de 7:30 a 17:00 horas (aula matinal 7:30-9:00, atención socioeducativa con comedor 9:00-15:30, aula de tarde 15:30-17:00), excepto agosto, según la normativa autonómica de escolarización 0-3 años de la Junta de Andalucía.",,"San José es una escuela infantil de titularidad pública de la Junta de Andalucía en C/ Nerja, s/n, 14013 (Córdoba), dentro de la red autonómica de primer ciclo de educación infantil (0-3 años).",https://www.juntadeandalucia.es/datosabiertos/portal/dataset/centros-de-primer-ciclo-de-educacion-infantil-en-andalucia,
San Rafael,san-rafael-cordoba,escuela-infantil,publico,"C/ Ravé, s/n",14002,,cordoba,Córdoba,957354074,14010427.edu@juntadeandalucia.es,,4,36,"Lunes a viernes, de 7:30 a 17:00 horas (aula matinal 7:30-9:00, atención socioeducativa con comedor 9:00-15:30, aula de tarde 15:30-17:00), excepto agosto, según la normativa autonómica de escolarización 0-3 años de la Junta de Andalucía.",,"Situada en C/ Ravé, s/n, 14002, Córdoba, San Rafael forma parte de la red de escuelas infantiles de titularidad de la Junta de Andalucía, con acceso mediante el procedimiento oficial de escolarización de primer ciclo.",https://www.juntadeandalucia.es/datosabiertos/portal/dataset/centros-de-primer-ciclo-de-educacion-infantil-en-andalucia,
Santuario,santuario-cordoba,escuela-infantil,publico,"Psje. Santa Rosalía, s/n",14010,,cordoba,Córdoba,957354102,14010439.edu@juntadeandalucia.es,,4,36,"Lunes a viernes, de 7:30 a 17:00 horas (aula matinal 7:30-9:00, atención socioeducativa con comedor 9:00-15:30, aula de tarde 15:30-17:00), excepto agosto, según la normativa autonómica de escolarización 0-3 años de la Junta de Andalucía.",,"La escuela infantil Santuario, en Psje. Santa Rosalía, s/n, 14010 (Córdoba), es un centro público de la Junta de Andalucía que atiende a niños y niñas de 0 a 3 años dentro de la red autonómica de primer ciclo de educación infantil.",https://www.juntadeandalucia.es/datosabiertos/portal/dataset/centros-de-primer-ciclo-de-educacion-infantil-en-andalucia,
Cuenta Cuentos II,cuenta-cuentos-ii-cordoba,guarderia,privado,"C/ María Auxiliadora, 5",14002,,cordoba,Córdoba,957473917,cuentacuentosdoscordoba@hotmail.com,,4,36,,,"Centro de educación infantil de primer ciclo situado en C/ María Auxiliadora, 5, 14002, Córdoba: Cuenta Cuentos II, adherido al Programa de Ayuda a las Familias de la Junta de Andalucía. No consta información oficial adicional sobre servicios concretos en el momento de esta consulta.",https://www.juntadeandalucia.es/datosabiertos/portal/dataset/centros-de-primer-ciclo-de-educacion-infantil-en-andalucia,
Chocolate,chocolate-cordoba,guarderia,privado,"C/ López Amo, 4",14006,,cordoba,Córdoba,609533368,educacioninfantilchocolate@gmail.com,,4,36,,,"Localizado en C/ López Amo, 4, 14006, Córdoba, Chocolate es un centro privado incluido en el registro de centros de primer ciclo de educación infantil de la Junta de Andalucía, adherido al Programa de Ayuda a las Familias. No hay constancia oficial de servicios adicionales.",https://www.juntadeandalucia.es/datosabiertos/portal/dataset/centros-de-primer-ciclo-de-educacion-infantil-en-andalucia,
Los Compis,los-compis-cordoba,guarderia,privado,"C/ Del Campo, s/n",14005,,cordoba,Córdoba,667919454,lidia.artacho@fdemartires.es,,4,36,,,"Localizado en C/ Del Campo, s/n, 14005, Córdoba, Los Compis es un centro privado incluido en el registro de centros de primer ciclo de educación infantil de la Junta de Andalucía, adherido al Programa de Ayuda a las Familias. No hay constancia oficial de servicios adicionales.",https://www.juntadeandalucia.es/datosabiertos/portal/dataset/centros-de-primer-ciclo-de-educacion-infantil-en-andalucia,
Playschool,playschool-cordoba,guarderia,privado,"C/ Alfonsina Storni, 6, local",14011,,cordoba,Córdoba,651099859,rosita_210887@hotmail.com,https://escuelainfantilplayschool.com/en_GB/,4,36,"Lunes a viernes, de 7:30 a 17:00 horas, de septiembre a julio (según su web oficial).",comedor|servicio-madrugadores|horario-ampliado|ingles|psicomotricidad|musica,"En C/ Alfonsina Storni, 6, local, 14011, Córdoba, Playschool atiende a niños de 0 a 3 años dentro del primer ciclo de educación infantil. Su web oficial confirma servicios de comedor, servicio de madrugadores/aula matinal, horario ampliado, inglés, psicomotricidad, música.",https://www.juntadeandalucia.es/datosabiertos/portal/dataset/centros-de-primer-ciclo-de-educacion-infantil-en-andalucia,
Mi Granja III,mi-granja-iii-cordoba,guarderia,privado,"C/ Atlántico, esqu. C/ Isla de Hierro, portal 1, local 5",14011,,cordoba,Córdoba,957487309,migranjacb97@gmail.com,,4,36,,,"En C/ Atlántico, esqu. C/ Isla de Hierro, portal 1, local 5, 14011, Córdoba, Mi Granja III es un centro privado de primer ciclo de educación infantil (0-3 años), adherido al Programa de Ayuda a las Familias de la Junta de Andalucía. Sus servicios concretos no están recogidos en la fuente oficial consultada.",https://www.juntadeandalucia.es/datosabiertos/portal/dataset/centros-de-primer-ciclo-de-educacion-infantil-en-andalucia,
