name,slug,type,ownership,street,postal_code,neighborhood,city_slug,city_name,phone,email,website,age_min_months,age_max_months,schedule,services,short_description,source_url,notes
Es Llaüt,es-llaut-palma,guarderia,privado,"Carrer XALOC, 9",07610,Can Pastilla,palma,Palma,670473736,escolainfantilesllaut@hotmail.com,,0,36,,,"Localizado en Carrer XALOC, 9, 07610, en Can Pastilla, dentro del término municipal de Palma, Es Llaüt está inscrito como centro privado de educación infantil en el directorio del Govern de les Illes Balears. No hay constancia oficial de servicios adicionales como comedor o idiomas; recomendamos confirmarlos antes de solicitar información.",https://www3.caib.es/xestibback/external/llistes/llistaCentresDirectori.json,
Es Molinar,es-molinar-palma,escuela-infantil,publico,"Carrer de Llucmajor, 87",07006,,palma,Palma,971277653,eiesmolinar@pmei.palma.cat,,0,36,"Horario general de 8:30 a 15:00 h (con entrada progresiva hasta las 9:30 h), que incluye comedor. Servicio de acogida matinal de 7:30 a 8:30 h y servicio de tarde de 15:00 a 16:00 h, ambos de solicitud previa.",comedor;servicio-madrugadores,"Es Molinar, en Carrer de Llucmajor, 87, 07006, es una escuela infantil pública del Ayuntamiento de Palma, integrada en la red del Patronat Municipal d'Escoles d'Infants. Como el resto de la red municipal, dispone de servicio de comedor y horario de acogida matinal previa solicitud.",https://www3.caib.es/xestibback/external/llistes/llistaCentresDirectori.json,
Es Petit Castell,es-petit-castell-palma,guarderia,privado,"Carrer SOR ELIONOR ORTIZ, 8",07011,,palma,Palma,971606945,espetitcastell@hotmail.com,,0,36,,,"El directorio de centros educativos de les Illes Balears recoge a Es Petit Castell, centro privado de primer ciclo de educación infantil, con sede en Carrer SOR ELIONOR ORTIZ, 8, 07011, en Palma. Atiende a niños de 0 a 3 años; para conocer plazas y condiciones, lo mejor es contactar directamente con el centro.",https://www3.caib.es/xestibback/external/llistes/llistaCentresDirectori.json,
Es Pontet,es-pontet-palma,guarderia,privado,"Carrer GABRIEL MAURA, 8",07005,,palma,Palma,600056398,escoletaespontet@gmail.com,,0,36,,,"Es Pontet, en Carrer GABRIEL MAURA, 8, 07005, en Palma, figura como centro privado de educación infantil de primer ciclo en el directorio oficial del Govern de les Illes Balears. Esta ficha se limita a los datos confirmados en la fuente oficial; para el resto de detalles, recomendamos contactar con el centro.",https://www3.caib.es/xestibback/external/llistes/llistaCentresDirectori.json,
Estrelletes,estrelletes-palma,guarderia,privado,"Carrer d'Adrià Ferran, 33",07007,,palma,Palma,971271177,pekes.mallorca@gmail.com,,0,36,,,"Estrelletes aparece en el directorio oficial de centros educativos del Govern de les Illes Balears como centro privado de educación infantil, con dirección en Carrer d'Adrià Ferran, 33, 07007, en Palma. Atiende a niños de 0 a 3 años. Para conocer horarios, servicios y disponibilidad de plazas, lo recomendable es ponerse en contacto con el centro.",https://www3.caib.es/xestibback/external/llistes/llistaCentresDirectori.json,
Gianni Rodari,gianni-rodari-palma,guarderia,privado,"Avinguda Arquitecte Gaspar Bennàssar, 46",07004,,palma,Palma,971299086,egiannirodari@gmail.com,,0,36,,,"Con dirección en Avinguda Arquitecte Gaspar Bennàssar, 46, 07004, en Palma, Gianni Rodari es un centro privado de educación infantil de primer ciclo, según consta en el directorio oficial de centros del Govern de les Illes Balears. El directorio no detalla servicios adicionales, por lo que recomendamos confirmarlos directamente con el centro.",https://www3.caib.es/xestibback/external/llistes/llistaCentresDirectori.json,
Hakuna,hakuna-palma,guarderia,privado,"Carrer MIQUEL MARQUES, 19",07005,,palma,Palma,666228384,laurita54056@gmail.com,,0,36,,,"Hakuna es un centro privado de primer ciclo de educación infantil (0-3 años) ubicado en Carrer MIQUEL MARQUES, 19, 07005, en Palma. No constan en la fuente oficial consultada datos sobre comedor, horario ampliado o idiomas, por lo que conviene preguntar directamente al centro.",https://www3.caib.es/xestibback/external/llistes/llistaCentresDirectori.json,
Happy Faces,happy-faces-palma,guarderia,privado,"Carrer ROBERT GRAVES, 91",07015,El Terreno,palma,Palma,971287335,happyfaceskinder@gmail.com,,0,36,,,"Localizado en Carrer ROBERT GRAVES, 91, 07015, en El Terreno, dentro del término municipal de Palma, Happy Faces está inscrito como centro privado de educación infantil en el directorio del Govern de les Illes Balears. No hay constancia oficial de servicios adicionales como comedor o idiomas; recomendamos confirmarlos antes de solicitar información.",https://www3.caib.es/xestibback/external/llistes/llistaCentresDirectori.json,
Hobbiton,hobbiton-palma,guarderia,privado,"Carrer BISBE RAFAEL JOSEP VERGER, 4",07010,,palma,Palma,971909988,hobbit@hobbiton.cat,,0,36,,,"El directorio de centros educativos de les Illes Balears recoge a Hobbiton, centro privado de primer ciclo de educación infantil, con sede en Carrer BISBE RAFAEL JOSEP VERGER, 4, 07010, en Palma. Atiende a niños de 0 a 3 años; para conocer plazas y condiciones, lo mejor es contactar directamente con el centro.",https://www3.caib.es/xestibback/external/llistes/llistaCentresDirectori.json,
Itaca,itaca-palma,escuela-infantil,concertado,"Carrer VALLDARGENT, 20",07013,,palma,Palma,971453643,direccio@escolaitaca.com,,0,36,,,"Itaca, en Carrer VALLDARGENT, 20, 07013, en Palma, figura como centro concertado de educación infantil de primer ciclo en el directorio oficial del Govern de les Illes Balears. Esta ficha se limita a los datos confirmados en la fuente oficial; para el resto de detalles, recomendamos contactar con el centro.",https://www3.caib.es/xestibback/external/llistes/llistaCentresDirectori.json,
Itaca Nova,itaca-nova-palma,guarderia,privado,"Carrer SON ESPANYOLET, 3",07014,,palma,Palma,971451788,info@itacanova.com,,0,36,,,"Itaca Nova aparece en el directorio oficial de centros educativos del Govern de les Illes Balears como centro privado de educación infantil, con dirección en Carrer SON ESPANYOLET, 3, 07014, en Palma. Atiende a niños de 0 a 3 años. Para conocer horarios, servicios y disponibilidad de plazas, lo recomendable es ponerse en contacto con el centro.",https://www3.caib.es/xestibback/external/llistes/llistaCentresDirectori.json,
Jardines de la Infancia Pureza de María,jardines-de-la-infancia-pureza-de-maria-palma,escuela-infantil,concertado,"Carrer De la Mare Alberta, 11",07010,Establiments,palma,Palma,971768302,secretaria@jardinesdelainfancia.org,,0,36,,,"Con dirección en Carrer De la Mare Alberta, 11, 07010, en Establiments, dentro del término municipal de Palma, Jardines de la Infancia Pureza de María es un centro concertado de educación infantil de primer ciclo, según consta en el directorio oficial de centros del Govern de les Illes Balears. El directorio no detalla servicios adicionales, por lo que recomendamos confirmarlos directamente con el centro.",https://www3.caib.es/xestibback/external/llistes/llistaCentresDirectori.json,
Kaia,kaia-palma,guarderia,privado,"Carrer ARAGO, 224A",07008,,palma,Palma,651581696,kaia.escolainfantil@gmail.com,,0,36,,,"Kaia es un centro privado de primer ciclo de educación infantil (0-3 años) ubicado en Carrer ARAGO, 224A, 07008, en Palma. No constan en la fuente oficial consultada datos sobre comedor, horario ampliado o idiomas, por lo que conviene preguntar directamente al centro.",https://www3.caib.es/xestibback/external/llistes/llistaCentresDirectori.json,
Koala,koala-palma,guarderia,privado,"Carrer JOAN MAS, 3",07010,,palma,Palma,971292401,escoletakoala@gmail.com,,0,36,,,"Localizado en Carrer JOAN MAS, 3, 07010, en Palma, Koala está inscrito como centro privado de educación infantil en el directorio del Govern de les Illes Balears. No hay constancia oficial de servicios adicionales como comedor o idiomas; recomendamos confirmarlos antes de solicitar información.",https://www3.caib.es/xestibback/external/llistes/llistaCentresDirectori.json,
Koala Polígon,koala-poligon-palma,guarderia,privado,"Carrer 16 de juliol, 87",07009,,palma,Palma,971904057,contacto@escoletakoala.es,https://escoletakoala.es/,0,36,,comedor;cocina-propia;bilingue;patio-exterior;actividades-extraescolares;verano-campamentos;orientacion-pedagogica,"Con dirección en Carrer 16 de juliol, 87, 07009, en Palma, Koala Polígon atiende a niños de 0 a 3 años. Según la información publicada en su web oficial, el centro ofrece comedor, cocina propia, programa bilingüe, patio exterior, actividades extraescolares, campamentos de verano y orientación pedagógica. Se trata de un centro privado autorizado por la Conselleria d'Educació i Universitats.",https://www3.caib.es/xestibback/external/llistes/llistaCentresDirectori.json,
La Sirenita,la-sirenita-palma,guarderia,privado,"Carrer MARTI COSTA, 4",07013,,palma,Palma,971283632,biglesiasv@gmail.com,,0,36,,,"El directorio de centros educativos de les Illes Balears recoge a La Sirenita, centro privado de primer ciclo de educación infantil, con sede en Carrer MARTI COSTA, 4, 07013, en Palma. Atiende a niños de 0 a 3 años; para conocer plazas y condiciones, lo mejor es contactar directamente con el centro.",https://www3.caib.es/xestibback/external/llistes/llistaCentresDirectori.json,
Lluna de Paper,lluna-de-paper-palma,guarderia,privado,"Carrer AMETLER, 16",07008,,palma,Palma,,ceipopeye@ceipopeye.es,,0,36,,,"Lluna de Paper, en Carrer AMETLER, 16, 07008, en Palma, figura como centro privado de educación infantil de primer ciclo en el directorio oficial del Govern de les Illes Balears. Esta ficha se limita a los datos confirmados en la fuente oficial; para el resto de detalles, recomendamos contactar con el centro.",https://www3.caib.es/xestibback/external/llistes/llistaCentresDirectori.json,
Mama Osa,mama-osa-palma,guarderia,privado,"Carrer SON CALBET, 7",07013,,palma,Palma,971733837,info@mamaosa.es,https://www.mamaosa.es/,0,36,De 7:30 a 17:00 h,cocina-propia;horario-ampliado;psicomotricidad;ingles;patio-exterior;verano-campamentos,"Mama Osa es un centro privado de primer ciclo de educación infantil situado en Carrer SON CALBET, 7, 07013, en Palma. Su web propia detalla entre sus servicios cocina propia, horario ampliado, psicomotricidad, clases de inglés, patio exterior y campamentos de verano, dato confirmado directamente en la fuente oficial del centro.",https://www3.caib.es/xestibback/external/llistes/llistaCentresDirectori.json,
Maria Mut i Mandilego,maria-mut-i-mandilego-palma,escuela-infantil,publico,"Carrer AMER, 53",07007,,palma,Palma,971241148,eimariamut@pmei.palma.cat,,0,36,"Horario general de 8:30 a 15:00 h (con entrada progresiva hasta las 9:30 h), que incluye comedor. Servicio de acogida matinal de 7:30 a 8:30 h y servicio de tarde de 15:00 a 16:00 h, ambos de solicitud previa.",comedor;servicio-madrugadores,"El Ayuntamiento de Palma gestiona Maria Mut i Mandilego, escuela infantil municipal situada en Carrer AMER, 53, 07007, en Palma. Forma parte del Patronat Municipal d'Escoles d'Infants y atiende a niños de 0 a 3 años con servicio de comedor incluido en el horario lectivo.",https://www3.caib.es/xestibback/external/llistes/llistaCentresDirectori.json,
Meraki,meraki-palma,guarderia,privado,"Carrer NICETO ALCALA ZAMORA, 24",07013,,palma,Palma,649500576,info@guarderiameraki.es,,0,36,,,"Meraki aparece en el directorio oficial de centros educativos del Govern de les Illes Balears como centro privado de educación infantil, con dirección en Carrer NICETO ALCALA ZAMORA, 24, 07013, en Palma. Atiende a niños de 0 a 3 años. Para conocer horarios, servicios y disponibilidad de plazas, lo recomendable es ponerse en contacto con el centro.",https://www3.caib.es/xestibback/external/llistes/llistaCentresDirectori.json,
Momo,momo-palma,guarderia,privado,"Carrer PRIMAVERA, 6",07010,,palma,Palma,655585980,proyectoseducativoswabisabi@gmail.com,,0,36,,,"Con dirección en Carrer PRIMAVERA, 6, 07010, en Palma, Momo es un centro privado de educación infantil de primer ciclo, según consta en el directorio oficial de centros del Govern de les Illes Balears. El directorio no detalla servicios adicionales, por lo que recomendamos confirmarlos directamente con el centro.",https://www3.caib.es/xestibback/external/llistes/llistaCentresDirectori.json,
Món Petitó,mon-petito-palma,guarderia,privado,"Carrer SANT MARC, 20",07009,,palma,Palma,685172686,escoletamonpetito@hotmail.com,,0,36,,,"Món Petitó es un centro privado de primer ciclo de educación infantil (0-3 años) ubicado en Carrer SANT MARC, 20, 07009, en Palma. No constan en la fuente oficial consultada datos sobre comedor, horario ampliado o idiomas, por lo que conviene preguntar directamente al centro.",https://www3.caib.es/xestibback/external/llistes/llistaCentresDirectori.json,
Nanai,nanai-palma,guarderia,privado,"Carrer JOAN MASCARO I FORNES, 84",07010,Es Secar de la Real,palma,Palma,648197522,coordinacionnanai@gmail.com,,0,36,,,"Localizado en Carrer JOAN MASCARO I FORNES, 84, 07010, en Es Secar de la Real, dentro del término municipal de Palma, Nanai está inscrito como centro privado de educación infantil en el directorio del Govern de les Illes Balears. No hay constancia oficial de servicios adicionales como comedor o idiomas; recomendamos confirmarlos antes de solicitar información.",https://www3.caib.es/xestibback/external/llistes/llistaCentresDirectori.json,
Nuestra Señora de la Providencia,nuestra-senora-de-la-providencia-palma,escuela-infantil,concertado,"Carrer BISBE, 10",07003,,palma,Palma,971723265,secretaria@ceiprovidencia.es,,0,36,,,"El directorio de centros educativos de les Illes Balears recoge a Nuestra Señora de la Providencia, centro concertado de primer ciclo de educación infantil, con sede en Carrer BISBE, 10, 07003, en Palma. Atiende a niños de 0 a 3 años; para conocer plazas y condiciones, lo mejor es contactar directamente con el centro.",https://www3.caib.es/xestibback/external/llistes/llistaCentresDirectori.json,
Nuestra Señora de la Providencia,nuestra-senora-de-la-providencia-palma-2,escuela-infantil,concertado,"Carrer BLATERA, 25-27",07198,Son Ferriol,palma,Palma,626683527,direccio@edu.providenciasf.com,https://www.ceiprovidenciasonferriol.com,0,36,,uniformes,"Nuestra Señora de la Providencia, en Carrer BLATERA, 25-27, 07198, en Son Ferriol, dentro del término municipal de Palma, es un centro concertado de educación infantil de primer ciclo (0-3 años). Su propia web confirma uniforme escolar. Antes de solicitar plaza, recomendamos contactar con el centro para conocer disponibilidad y condiciones actuales.",https://www3.caib.es/xestibback/external/llistes/llistaCentresDirectori.json,
Palma,palma-palma,guarderia,privado,"Carrer ARAGO, 153",07005,,palma,Palma,651547046,escoletapalma@hotmail.com,,0,36,,,"Palma, en Carrer ARAGO, 153, 07005, en Palma, figura como centro privado de educación infantil de primer ciclo en el directorio oficial del Govern de les Illes Balears. Esta ficha se limita a los datos confirmados en la fuente oficial; para el resto de detalles, recomendamos contactar con el centro.",https://www3.caib.es/xestibback/external/llistes/llistaCentresDirectori.json,
Patim-patam,patim-patam-palma,guarderia,privado,"Carrer TANCA D'ABAIX, 13",07013,,palma,Palma,971798345,anacarmonaextremera@gmail.com,,0,36,,,"Patim-patam aparece en el directorio oficial de centros educativos del Govern de les Illes Balears como centro privado de educación infantil, con dirección en Carrer TANCA D'ABAIX, 13, 07013, en Palma. Atiende a niños de 0 a 3 años. Para conocer horarios, servicios y disponibilidad de plazas, lo recomendable es ponerse en contacto con el centro.",https://www3.caib.es/xestibback/external/llistes/llistaCentresDirectori.json,
Paula Torres,paula-torres-palma,escuela-infantil,publico,"Carrer AMER, 53",07007,,palma,Palma,971248414,eipaulatorres@educaib.eu,,0,36,,,"Paula Torres, en Carrer AMER, 53, 07007, en Palma, es una escuela infantil pública de primer ciclo de educación infantil (0-3 años), autorizada por la Conselleria d'Educació i Universitats del Govern de les Illes Balears. Para conocer horarios, servicios y proceso de admisión, recomendamos contactar directamente con el centro.",https://www3.caib.es/xestibback/external/llistes/llistaCentresDirectori.json,
Pekes,pekes-palma,guarderia,privado,"Carrer d'Alfons el Magnànim, 94",07004,,palma,Palma,971755767,pekes.mallorca@gmail.com,,0,36,,,"Con dirección en Carrer d'Alfons el Magnànim, 94, 07004, en Palma, Pekes es un centro privado de educación infantil de primer ciclo, según consta en el directorio oficial de centros del Govern de les Illes Balears. El directorio no detalla servicios adicionales, por lo que recomendamos confirmarlos directamente con el centro.",https://www3.caib.es/xestibback/external/llistes/llistaCentresDirectori.json,
Petit Angelet,petit-angelet-palma,guarderia,privado,"Carrer de Son Oliva, 7 B",07004,,palma,Palma,971290391,petitangelet@hotmail.com,,0,36,,,"Petit Angelet es un centro privado de primer ciclo de educación infantil (0-3 años) ubicado en Carrer de Son Oliva, 7 B, 07004, en Palma. No constan en la fuente oficial consultada datos sobre comedor, horario ampliado o idiomas, por lo que conviene preguntar directamente al centro.",https://www3.caib.es/xestibback/external/llistes/llistaCentresDirectori.json,
Pinocho,pinocho-palma,escuela-infantil,concertado,"Carrer CARRER DE MAS, 10",07014,,palma,Palma,971731235,segundociclo@ceipinocho.com,,0,36,,,"Localizado en Carrer CARRER DE MAS, 10, 07014, en Palma, Pinocho está inscrito como centro concertado de educación infantil en el directorio del Govern de les Illes Balears. No hay constancia oficial de servicios adicionales como comedor o idiomas; recomendamos confirmarlos antes de solicitar información.",https://www3.caib.es/xestibback/external/llistes/llistaCentresDirectori.json,
Popeye,popeye-palma,escuela-infantil,concertado,"Carrer MESTRE CHAPI, 42",07008,,palma,Palma,971473539,ceipopeye@ceipopeye.es,,0,36,,,"El directorio de centros educativos de les Illes Balears recoge a Popeye, centro concertado de primer ciclo de educación infantil, con sede en Carrer MESTRE CHAPI, 42, 07008, en Palma. Atiende a niños de 0 a 3 años; para conocer plazas y condiciones, lo mejor es contactar directamente con el centro.",https://www3.caib.es/xestibback/external/llistes/llistaCentresDirectori.json,
Rin Tin Tin,rin-tin-tin-palma,guarderia,privado,"Carrer ARXIDUC LLUIS SALVADOR, 54",07004,,palma,Palma,971750289,escoletarintintinpalma@gmail.com,,0,36,,,"Rin Tin Tin, en Carrer ARXIDUC LLUIS SALVADOR, 54, 07004, en Palma, figura como centro privado de educación infantil de primer ciclo en el directorio oficial del Govern de les Illes Balears. Esta ficha se limita a los datos confirmados en la fuente oficial; para el resto de detalles, recomendamos contactar con el centro.",https://www3.caib.es/xestibback/external/llistes/llistaCentresDirectori.json,
Ropit,ropit-palma,guarderia,privado,"Carrer RAMON MUNTANER, 10-12",07003,,palma,Palma,971204666,escoletaropit@gmail.com,,0,36,,,"Ropit aparece en el directorio oficial de centros educativos del Govern de les Illes Balears como centro privado de educación infantil, con dirección en Carrer RAMON MUNTANER, 10-12, 07003, en Palma. Atiende a niños de 0 a 3 años. Para conocer horarios, servicios y disponibilidad de plazas, lo recomendable es ponerse en contacto con el centro.",https://www3.caib.es/xestibback/external/llistes/llistaCentresDirectori.json,
