name,slug,type,ownership,street,postal_code,neighborhood,city_slug,city_name,phone,email,website,age_min_months,age_max_months,schedule,services,short_description,source_url,notes
Campanar,campanar-valencia,escuela-infantil,concertado,Carrer Barón de Barcheta 3,46015,,valencia,Valencia,963404213,,https://www.ceice.gva.es/web/centros-docentes/ficha-centro?codi=46021769,0,36,,comedor;cocina-propia;horario-ampliado;bilingue;ingles;psicomotricidad;musica;verano-campamentos,"Campanar es un centro de educación infantil de titularidad privada en régimen concertado, ubicado en el carrer Barón de Barcheta 3, Valencia (46015). Consta en el Registre de Centres Docents de la Generalitat Valenciana bajo la entidad Educare Campanar, SL. Recomendamos confirmar directamente con el centro los servicios y horarios disponibles.",https://dadesobertes.gva.es/va/dataset/edu-centros,
Sambori,sambori-valencia,guarderia,privado,Carrer Cuenca 119,46007,,valencia,Valencia,963236270,,https://www.ceice.gva.es/web/centros-docentes/ficha-centro?codi=46021836,0,36,,comedor;cocina-propia;patio-exterior,"Sambori es una guardería privada de primer ciclo de educación infantil situada en el carrer Cuenca 119, Valencia (46007). El Registre de Centres Docents de la Generalitat Valenciana registra el centro con titularidad de una persona física. Antes de solicitar información sobre plazas, recomendamos contactar directamente con el centro.",https://dadesobertes.gva.es/va/dataset/edu-centros,
Bressol-benimaclet,bressol-benimaclet-valencia,guarderia,privado,Carrer Cristo de la Providencia 6,46020,,valencia,Valencia,963626914,,https://www.ceice.gva.es/web/centros-docentes/ficha-centro?codi=46021873,0,36,,comedor;musica;escuela-de-padres,"Bressol-Benimaclet es una guardería privada de primer ciclo de educación infantil situada en el carrer Cristo de la Providencia 6, en el barrio de Benimaclet, Valencia (46020). Su titular es una cooperativa valenciana, según el Registre de Centres Docents de la Generalitat Valenciana. Recomendamos contactar directamente para conocer servicios y horarios.",https://dadesobertes.gva.es/va/dataset/edu-centros,
Dálmatas,dalmatas-valencia,guarderia,privado,Carrer Pedro Juan Nuñez 3,46021,,valencia,Valencia,963698330,,https://www.ceice.gva.es/web/centros-docentes/ficha-centro?codi=46021988,0,36,,comedor;horario-ampliado;patio-exterior;musica;ingles;actividades-extraescolares;verano-campamentos;orientacion-pedagogica,"Dálmatas, guardería privada de primer ciclo de educación infantil, se sitúa en el carrer Pedro Juan Núñez 3, Valencia (46021). El centro figura en el Registre de Centres Docents de la Generalitat Valenciana con titularidad de CEI Dálmatas, SL. Recomendamos confirmar directamente con el centro los servicios y horarios disponibles.",https://dadesobertes.gva.es/va/dataset/edu-centros,
de Pinedo,de-pinedo-valencia,escuela-infantil,publico,Travessia de Pinedo al Mar S/n,46012,,valencia,Valencia,963248473,eipinedo@valencia.es,https://www.ceice.gva.es/web/centros-docentes/ficha-centro?codi=46022270,0,36,,comedor;cocina-propia;patio-exterior,"Escuela infantil municipal de Pinedo es un centro público de primer ciclo de educación infantil, de gestión directa del Ajuntament de València, situado en la travessia de Pinedo al Mar, s/n, en la pedanía de Pinedo (Valencia). Depende de la Regidoria d'Educació. Recomendamos consultar el proceso de preinscripción municipal para conocer plazas y calendario de admisión.",https://dadesobertes.gva.es/va/dataset/edu-centros,
Chiquilín,chiquilin-valencia,guarderia,privado,Carrer Juan Llorens 26,46008,,valencia,Valencia,963850781,,https://www.ceice.gva.es/web/centros-docentes/ficha-centro?codi=46022439,0,36,,bilingue;ingles;horario-ampliado;servicio-madrugadores;comedor;musica;psicomotricidad;orientacion-pedagogica;verano-campamentos,"Chiquilín es un centro privado de educación infantil situado en el carrer Juan Llorens 26, Valencia (46008). Según el Registre de Centres Docents de la Generalitat Valenciana, su titular es Edusancho 1980, SL, y no consta en régimen concertado. Recomendamos contactar directamente con el centro para conocer servicios, horarios y plazas.",https://dadesobertes.gva.es/va/dataset/edu-centros,
Giorgeta,giorgeta-valencia,escuela-infantil,concertado,Avinguda Giorgeta 25,46007,,valencia,Valencia,963420970,,https://www.ceice.gva.es/web/centros-docentes/ficha-centro?codi=46022491,0,36,,comedor;patio-exterior;uniformes,"En la avinguda Giorgeta 25, Valencia (46007), se encuentra Giorgeta, un centro de educación infantil de titularidad privada en régimen concertado. Su entidad titular es Escuela Infantil Giorgeta, SL, según el Registre de Centres Docents de la Generalitat Valenciana. Recomendamos contactar directamente con el centro para conocer horarios y servicios.",https://dadesobertes.gva.es/va/dataset/edu-centros,
la Paloma,la-paloma-valencia,guarderia,privado,Carrer Barón de Patraix 4,46018,,valencia,Valencia,963804618,,https://www.ceice.gva.es/web/centros-docentes/ficha-centro?codi=46022506,0,36,,bilingue;ingles;comedor,"La Paloma es un centro privado de educación infantil ubicado en el carrer Barón de Patraix 4, Valencia (46018), gestionado por Guardería La Paloma, SL. Consta en el Registre de Centres Docents de la Generalitat Valenciana sin régimen de concierto. Recomendamos confirmar directamente con el centro los servicios y horarios disponibles.",https://dadesobertes.gva.es/va/dataset/edu-centros,
Dumbo,dumbo-valencia,guarderia,privado,Carrer Pintor Vila Prades 9,46008,,valencia,Valencia,963842424,,https://www.ceice.gva.es/web/centros-docentes/ficha-centro?codi=46022828,0,36,,,"Dumbo es un centro privado de educación infantil de primer ciclo situado en el carrer Pintor Vila Prades, 9, en Valencia (46008). Atiende a niños de 0 a 3 años según el Registre de Centres Docents de la Generalitat Valenciana. Recomendamos contactar directamente con el centro para conocer plazas disponibles, horarios y servicios concretos antes de formalizar una matrícula.",https://dadesobertes.gva.es/va/dataset/edu-centros,
Casa Cuna Santa Isabel,casa-cuna-santa-isabel-valencia,guarderia,privado,Carrer Casa de la Misericordia 8,46014,,valencia,Valencia,963790133,,https://www.ceice.gva.es/web/centros-docentes/ficha-centro?codi=46023092,0,36,,comedor;cocina-propia;horario-ampliado;servicio-madrugadores;escuela-de-padres,"Casa Cuna Santa Isabel figura en el Registre de Centres Docents como centro privado de educación infantil de primer ciclo, ubicado en el carrer Casa de la Misericòrdia, 8, Valencia (46014). Su titular es la Congregación Siervas de la Pasión. Atiende a niños de 0 a 3 años. Para conocer servicios y disponibilidad de plazas, se recomienda contactar directamente con el centro.",https://dadesobertes.gva.es/va/dataset/edu-centros,
el Trenet,el-trenet-valencia,guarderia,privado,Carrer Ramón de Castro 11-13,46018,,valencia,Valencia,963800758,,https://www.ceice.gva.es/web/centros-docentes/ficha-centro?codi=46023110,0,36,,comedor;horario-ampliado;servicio-madrugadores,"El carrer Ramón de Castro, 11-13, en Valencia (46018), acoge el centro el Trenet, una guardería privada de primer ciclo de educación infantil gestionada por una cooperativa valenciana. Según el registro oficial de la Generalitat Valenciana, atiende a niños de 0 a 3 años. Recomendamos contactar con el centro para conocer plazas y servicios concretos.",https://dadesobertes.gva.es/va/dataset/edu-centros,
Mariposas 2,mariposas-2-valencia,guarderia,privado,Carretera de Artes 6,46013,,valencia,Valencia,963731436,,https://www.ceice.gva.es/web/centros-docentes/ficha-centro?codi=46023286,0,36,,comedor;cocina-propia,"Mariposas 2 es una guardería privada de primer ciclo de educación infantil situada en la Carretera de Artes, 6, Valencia (46013), gestionada por Escuela Infantil Mariposas, SL. Atiende, según consta en el registro autonómico, a niños de 0 a 3 años. Se recomienda confirmar directamente con el centro los servicios, horarios y plazas disponibles.",https://dadesobertes.gva.es/va/dataset/edu-centros,
Kinder,kinder-valencia,guarderia,privado,Carrer Salamanca 30,46005,,valencia,Valencia,963347074,,https://www.ceice.gva.es/web/centros-docentes/ficha-centro?codi=46023331,0,36,,comedor;cocina-propia;escuela-de-padres;verano-campamentos,"Kinder, en el carrer Salamanca, 30, Valencia (46005), es un centro privado de educación infantil de primer ciclo con titularidad de persona física. De acuerdo con el registro oficial de la Generalitat Valenciana, atiende a niños de 0 a 3 años. Antes de matricular, conviene confirmar con el centro los servicios y horarios disponibles.",https://dadesobertes.gva.es/va/dataset/edu-centros,
Pipo,pipo-valencia,guarderia,privado,Carrer Felipe Rinaldi 15,46019,,valencia,Valencia,963651687,,https://www.ceice.gva.es/web/centros-docentes/ficha-centro?codi=46023365,0,36,,comedor;cocina-propia;horario-ampliado;psicomotricidad;musica;verano-campamentos;orientacion-pedagogica;escuela-de-padres;uniformes,"Situado en el carrer Felipe Rinaldi, 15, Valencia (46019), Pipo es un centro privado de educación infantil de primer ciclo cuya titularidad recae en una persona física. Según el Registre de Centres Docents, atiende a niños de 0 a 3 años. Recomendamos confirmar directamente con el centro los servicios y horarios antes de solicitar plaza.",https://dadesobertes.gva.es/va/dataset/edu-centros,
San Pedro Pascual i,san-pedro-pascual-i-valencia,escuela-infantil,concertado,Carrer Quart 132,46008,,valencia,Valencia,963840000,,https://www.ceice.gva.es/web/centros-docentes/ficha-centro?codi=46023390,0,36,,,"San Pedro Pascual I es un centro privado concertado de educación infantil situado en el carrer Quart, 132, Valencia (46008), con titularidad de Casa San Pedro Pascual. El registro oficial de la Generalitat Valenciana no especifica el tramo exacto de edades más allá del carácter infantil del centro. Se recomienda contactar directamente para conocer servicios y plazas.",https://dadesobertes.gva.es/va/dataset/edu-centros,
Patufet,patufet-valencia,guarderia,privado,Carrer Cádiz 78-80,46006,,valencia,Valencia,963339034,,https://www.ceice.gva.es/web/centros-docentes/ficha-centro?codi=46023407,0,36,,comedor;horario-ampliado;servicio-madrugadores;orientacion-pedagogica;verano-campamentos;actividades-extraescolares;bilingue,"Patufet, en el carrer Cádiz, 78-80, Valencia (46006), es un centro privado de educación infantil gestionado por Patufet de Ruzafa, Cooperativa Valenciana. De acuerdo con el registro oficial, se trata de un centro dedicado a la etapa infantil. Recomendamos contactar directamente con el centro para conocer edades atendidas, servicios y plazas.",https://dadesobertes.gva.es/va/dataset/edu-centros,
Jesús-kind,jesus-kind-valencia,guarderia,privado,Carrer Gorgos 5,46021,,valencia,Valencia,963699811,,https://www.ceice.gva.es/web/centros-docentes/ficha-centro?codi=46023420,0,36,,comedor;horario-ampliado;servicio-madrugadores,"Jesús-Kind es un centro privado de educación infantil ubicado en el carrer Gorgos, 5, Valencia (46021), con titularidad de Escuela Infantil Jesus-Kind, SL. El registro autonómico lo cataloga dentro de la etapa infantil, sin detallar servicios adicionales. Recomendamos confirmar directamente con el centro horarios, plazas y prestaciones.",https://dadesobertes.gva.es/va/dataset/edu-centros,
Bambinos,bambinos-valencia,guarderia,privado,Carrer Previsora 27,46017,,valencia,Valencia,963774133,,https://www.ceice.gva.es/web/centros-docentes/ficha-centro?codi=46023444,0,36,,comedor;cocina-propia;patio-exterior;verano-campamentos,"Bambinos es un centro privado de educación infantil situado en el carrer Previsora, 27, Valencia (46017), gestionado por Escuela Infantil Bambinos, SL. Según los datos del Registre de Centres Docents, forma parte de la oferta de educación infantil de la ciudad. Se recomienda contactar directamente con el centro para conocer edades, servicios y plazas.",https://dadesobertes.gva.es/va/dataset/edu-centros,
Nansy,nansy-valencia,guarderia,privado,Avinguda Burjassot 218,46025,,valencia,Valencia,963496276,,https://www.ceice.gva.es/web/centros-docentes/ficha-centro?codi=46023493,0,36,,,"Nansy, en la avinguda Burjassot, 218, Valencia (46025), es un centro privado de educación infantil de primer ciclo con titularidad de Sanatricia Educación Infantil, SL. El registro oficial de la Generalitat Valenciana confirma que atiende a niños de 0 a 3 años. Recomendamos confirmar directamente con el centro los servicios y horarios disponibles.",https://dadesobertes.gva.es/va/dataset/edu-centros,
Redolins,redolins-valencia,guarderia,privado,Avinguda Constitución 221,46019,,valencia,Valencia,963652000,,https://www.ceice.gva.es/web/centros-docentes/ficha-centro?codi=46023675,0,36,,horario-ampliado;servicio-madrugadores;verano-campamentos;orientacion-pedagogica,"Redolins es una guardería privada de primer ciclo de educación infantil situada en la avinguda Constitución, 221, Valencia (46019). Su titular es Redolins, SL, según el Registre de Centres Docents de la Generalitat Valenciana. Atiende a niños de 0 a 3 años. Recomendamos contactar directamente con el centro para confirmar horarios, servicios y plazas.",https://dadesobertes.gva.es/va/dataset/edu-centros,
Les Rondalles,les-rondalles-valencia,escuela-infantil,publico,Carrer José M.cervera Lloret 2,46022,,valencia,Valencia,962566010,,https://www.ceice.gva.es/web/centros-docentes/ficha-centro?codi=46024102,0,36,,,"Les Rondalles es una escuela infantil de titularidad pública, dependiente de la Generalitat Valenciana, situada en el carrer José M. Cervera Lloret, 2, en Valencia (46022). El registro oficial no detalla el ciclo exacto ni los servicios del centro. Recomendamos contactar directamente para conocer edades atendidas, horarios y proceso de admisión.",https://dadesobertes.gva.es/va/dataset/edu-centros,
el Cole de Los Pitusines,el-cole-de-los-pitusines-valencia,guarderia,privado,Carrer Florista 7-b,46015,,valencia,Valencia,611639653,,https://www.ceice.gva.es/web/centros-docentes/ficha-centro?codi=46024163,0,36,,,"El Cole de los Pitusines es un centro privado de educación infantil de primer ciclo en el carrer Florista, 7-B, Valencia (46015), gestionado por El Cole de los Pitusines, SL. Según el registro autonómico, atiende a niños de 0 a 3 años. Se recomienda confirmar directamente con el centro los servicios, horarios y plazas disponibles.",https://dadesobertes.gva.es/va/dataset/edu-centros,
San Pascual Baylón,san-pascual-baylon-valencia,guarderia,privado,Carrer Doctor Moliner 10,46010,,valencia,Valencia,963695663,,https://www.ceice.gva.es/web/centros-docentes/ficha-centro?codi=46024187,0,36,,comedor;horario-ampliado;servicio-madrugadores;bilingue;patio-exterior;psicomotricidad;musica;verano-campamentos,"El carrer Doctor Moliner, 10, en Valencia (46010), es la dirección de San Pascual Baylón, un centro privado de educación infantil de primer ciclo con titularidad de la Parroquia de San Pascual Baylón. Atiende a niños de 0 a 3 años, según el Registre de Centres Docents. Recomendamos contactar con el centro para conocer servicios y plazas disponibles.",https://dadesobertes.gva.es/va/dataset/edu-centros,
Caragols i Marietes ii,caragols-i-marietes-ii-valencia,guarderia,privado,Carrer Litografo Pascual y Abad 9,46017,,valencia,Valencia,649244931,,https://www.ceice.gva.es/web/centros-docentes/ficha-centro?codi=46024230,0,36,,,"Caragols i Marietes II es una guardería privada de primer ciclo de educación infantil en el carrer Litògraf Pascual i Abad, 9, Valencia (46017), gestionada por Escola Infantil Abelles i Marietes, SL. Atiende a niños de 0 a 3 años, según el registro oficial de la Generalitat Valenciana. Se recomienda confirmar servicios y horarios directamente con el centro.",https://dadesobertes.gva.es/va/dataset/edu-centros,
Bambi,bambi-valencia,guarderia,privado,Carrer Pintor Salvador Abril 41,46005,,valencia,Valencia,963735598,,https://www.ceice.gva.es/web/centros-docentes/ficha-centro?codi=46024242,0,36,,,"Bambi es una guardería privada situada en la carrera Pintor Salvador Abril, número 41, en Valencia (código postal 46005). Según el Registre de Centres Docents de la Generalitat Valenciana, el centro está registrado como centro privado de educación infantil de primer ciclo, dirigido a familias con niños de 0 a 3 años. Para conocer plazas, horarios y servicios disponibles, recomendamos contactar directamente con el centro.",https://dadesobertes.gva.es/va/dataset/edu-centros,
el Cole,el-cole-valencia,guarderia,privado,Camí Viejo de Xirivella 31,46014,,valencia,Valencia,963599218,,https://www.ceice.gva.es/web/centros-docentes/ficha-centro?codi=46024254,0,36,,,"En el número 31 del Camí Vell de Xirivella, en Valencia (46014), se encuentra el Cole, una escuela infantil de primer ciclo de titularidad privada. Consta en el Registre de Centres Docents de la Generalitat Valenciana bajo la razón social Escuela Infantil El Cole de Oliveret, SLU. Recomendamos contactar directamente con el centro para conocer plazas, horarios y servicios disponibles.",https://dadesobertes.gva.es/va/dataset/edu-centros,
Betel,betel-valencia,guarderia,privado,Carrer Mistral 4-6-8,46020,,valencia,Valencia,963891505,,https://www.ceice.gva.es/web/centros-docentes/ficha-centro?codi=46024278,0,36,,cocina-propia;horario-ampliado;bilingue;ingles;actividades-extraescolares,"Betel Infant School, SL es la entidad titular de la guardería Betel, un centro privado de educación infantil de primer ciclo ubicado en la carrera Mistral 4-6-8, en Valencia (46020). Así consta en el Registre de Centres Docents de la Generalitat Valenciana. Para conocer horarios, servicios y disponibilidad de plazas, recomendamos contactar directamente con el centro.",https://dadesobertes.gva.es/va/dataset/edu-centros,
Anaia,anaia-valencia,guarderia,privado,Carrer José de Orga 7,46022,,valencia,Valencia,963724573,,https://www.ceice.gva.es/web/centros-docentes/ficha-centro?codi=46024281,0,36,,cocina-propia;bilingue;ingles;musica;actividades-extraescolares;verano-campamentos;orientacion-pedagogica;escuela-de-padres,"Guardería privada situada en la carrera José de Orga, número 7, en Valencia (46022). Anaia figura en el Registre de Centres Docents de la Generalitat Valenciana como centro de educación infantil de primer ciclo, con titular Ikzoalmi, SL. Recomendamos confirmar directamente con el centro los servicios, horarios y plazas disponibles antes de solicitar información.",https://dadesobertes.gva.es/va/dataset/edu-centros,
el Osito Azul,el-osito-azul-valencia,guarderia,privado,Carrer Reverendo José Noguera 26,46017,,valencia,Valencia,661586416,,https://www.ceice.gva.es/web/centros-docentes/ficha-centro?codi=46024291,0,36,,comedor;horario-ampliado;verano-campamentos,"El Osito Azul es una guardería privada de educación infantil de primer ciclo con domicilio en la carrera Reverendo José Noguera, número 26, en Valencia (46017). Según el Registre de Centres Docents de la Generalitat Valenciana, su titular es una persona física. Recomendamos contactar directamente con el centro para conocer servicios, horarios y disponibilidad de plazas.",https://dadesobertes.gva.es/va/dataset/edu-centros,
San Luis,san-luis-valencia,guarderia,privado,Carrer Perfecto 19-21,46006,,valencia,Valencia,963333269,,https://www.ceice.gva.es/web/centros-docentes/ficha-centro?codi=46024308,0,36,,bilingue;ingles;comedor;actividades-extraescolares;horario-ampliado;psicomotricidad;patio-exterior;orientacion-pedagogica,"Centro San Luis Gonzaga, SL es el titular de San Luis, un centro privado de educación infantil situado en la carrera Perfecto, números 19-21, en Valencia (46006). Así lo recoge el Registre de Centres Docents de la Generalitat Valenciana. Recomendamos contactar directamente con el centro para confirmar servicios, horarios y plazas disponibles.",https://dadesobertes.gva.es/va/dataset/edu-centros,
la Estrella,la-estrella-valencia,guarderia,privado,Carrer Pedro Alexandre 12,46006,,valencia,Valencia,963339315,,https://www.ceice.gva.es/web/centros-docentes/ficha-centro?codi=46024357,0,36,,psicomotricidad;musica;verano-campamentos;comedor,"La Estrella es una guardería privada de educación infantil de primer ciclo situada en la carrera Pedro Alexandre, número 12, en Valencia (46006). El Registre de Centres Docents de la Generalitat Valenciana identifica a Escuela Infantil La Estrella, SL como su titular. Recomendamos contactar directamente con el centro para conocer horarios, servicios y disponibilidad de plazas.",https://dadesobertes.gva.es/va/dataset/edu-centros,
San Juan Bosco,san-juan-bosco-valencia,guarderia,privado,Carrer Gregorio Gea 21,46009,,valencia,Valencia,963495539,,https://www.ceice.gva.es/web/centros-docentes/ficha-centro?codi=46024461,0,36,,comedor;servicio-madrugadores;actividades-extraescolares;uniformes,"Centro privado de educación infantil de primer ciclo, San Juan Bosco tiene su sede en la carrera Gregorio Gea, número 21, en Valencia (46009). El Registre de Centres Docents de la Generalitat Valenciana identifica como titular a la Parroquia San Juan Bosco. Recomendamos contactar directamente con el centro para conocer servicios, horarios y disponibilidad de plazas.",https://dadesobertes.gva.es/va/dataset/edu-centros,
San José,san-jose-valencia,guarderia,privado,Carrer Benicolet 6-8,46020,,valencia,Valencia,963933237,,https://www.ceice.gva.es/web/centros-docentes/ficha-centro?codi=46024485,0,36,,,"En la carrera Benicolet, números 6-8, en Valencia (46020), se encuentra San José, un centro privado de educación infantil de primer ciclo cuyo titular es la congregación Auxiliares de Jesús Maestro Divino, según el Registre de Centres Docents de la Generalitat Valenciana. Recomendamos contactar directamente con el centro para conocer horarios, servicios y plazas disponibles.",https://dadesobertes.gva.es/va/dataset/edu-centros,
Guppy,guppy-valencia,escuela-infantil,concertado,Carrer Luis de Santángel 7-9 B,46005,,valencia,Valencia,963208808,,https://www.ceice.gva.es/web/centros-docentes/ficha-centro?codi=46024497,0,36,,actividades-extraescolares,"Guppy es una escuela infantil privada concertada situada en la carrera Luis de Santángel, números 7-9 B, en Valencia (46005). Según el Registre de Centres Docents de la Generalitat Valenciana, su titular es Guppy 95, SL, y su régimen es privado concertado. Recomendamos contactar directamente con el centro para conocer servicios, horarios y disponibilidad de plazas.",https://dadesobertes.gva.es/va/dataset/edu-centros,
Casa de la Caridad,casa-de-la-caridad-valencia,guarderia,privado,Carrer Xilxes 1,46008,,valencia,Valencia,963911726,,https://www.ceice.gva.es/web/centros-docentes/ficha-centro?codi=46024552,0,36,,comedor;uniformes;actividades-extraescolares;verano-campamentos;escuela-de-padres,"La Asociación Valenciana de la Caridad es la titular de Casa de la Caridad, un centro privado de educación infantil de primer ciclo situado en la carrera Xilxes, número 1, en Valencia (46008). Así lo recoge el Registre de Centres Docents de la Generalitat Valenciana. Recomendamos contactar directamente con el centro para conocer horarios, servicios y plazas disponibles.",https://dadesobertes.gva.es/va/dataset/edu-centros,
el Cucurucho,el-cucurucho-valencia,guarderia,privado,Carrer Lorenzo Palmireno 10,46021,,valencia,Valencia,623028421,,https://www.ceice.gva.es/web/centros-docentes/ficha-centro?codi=46024734,0,36,,,"El Cucurucho es una guardería privada de educación infantil de primer ciclo situada en la carrera Lorenzo Palmireno, número 10, en Valencia (46021). El Registre de Centres Docents de la Generalitat Valenciana registra como titular a Alma Infantil, SL. Recomendamos contactar directamente con el centro para conocer horarios, servicios y disponibilidad de plazas.",https://dadesobertes.gva.es/va/dataset/edu-centros,
