name,slug,type,ownership,street,postal_code,neighborhood,city_slug,city_name,phone,email,website,age_min_months,age_max_months,schedule,services,short_description,source_url,notes
La Jirafa,la-jirafa-castellon-de-la-plana,guarderia,privado,"Calle Museros, 16",12005,,castellon-de-la-plana,Castellón de la Plana,964236262,,https://www.lajirafa.es/,0,36,Aula matinera de 7:30 a 9:00 h. Recogida de 12:30 a 17:00 h.,comedor;horario-ampliado;bilingue;ingles,"La Jirafa, con sede en Calle Museros, 16, 12005 (Castellón de la Plana), es un centro privado de primer ciclo de educación infantil que, según su propia web, ofrece comedor, horario ampliado, proyecto bilingüe, inglés.",https://dadesobertes.gva.es/va/dataset/edu-centros,"Grupo con 2 centros en Castello (La Jirafa y La Jirafa II), mismo titular (Escola i Oci, SL) y misma web oficial de grupo. Metodo de ingles por inmersion (""English Immersion"") confirmado en la web del grupo."
IEP Bebés,iep-bebes-castellon-de-la-plana,guarderia,privado,"Ronda Nord de Circumval·lació, 348",12005,,castellon-de-la-plana,Castellón de la Plana,964261241,recepcioncastellon@iepgroup.es,,0,36,,bilingue;ingles,"En Ronda Nord de Circumval·lació, 348, 12005, Castellón de la Plana, IEP Bebés es un centro privado dirigido a niños de 0 a 3 años. La web oficial del proyecto educativo (International English School Castellón, grupo Dukes Education) confirma un proyecto bilingüe con exposición diaria a profesorado en inglés y en español desde el primer ciclo.",https://dadesobertes.gva.es/va/dataset/edu-centros,"Etapa de primer ciclo (0-3, ""IEP Bebes"") del centro International English School of Castellon (antes Elian's British School), grupo IEP Group / Dukes Education. Correccion post-auditoria (incidencia C1): el dominio original (iepenglish.es) fallaba por DNS durante la investigacion inicial y el servicio bilingue/ingles se asigno por consistencia de nombre comercial sin fuente citada. Verificado ahora en la web oficial actual (fuente secundaria): https://international-english-school-castellon.dukeseducation.es/proyecto-educativo/early-years/ - confirma proyecto bilingue con exposicion diaria a profesorado en ingles y espanol desde la etapa Baby Bears (1-2 anos), no inmersion total en ingles."
Fabulinus,fabulinus-castellon-de-la-plana,guarderia,privado,"Calle Vicente Blasco Ibáñez, 23",12003,,castellon-de-la-plana,Castellón de la Plana,964224465,,https://www.fabulinus.com/,0,36,Horario flexible de 7:30 a 18:00 h (ampliable hasta las 18:30 h según demanda).,comedor;horario-ampliado;bilingue;ingles,"Fabulinus atiende el primer ciclo de educación infantil (0-3 años) en Calle Vicente Blasco Ibáñez, 23, 12003 (Castellón de la Plana). Su propia web detalla los siguientes servicios confirmados: comedor, horario ampliado, proyecto bilingüe, inglés.",https://dadesobertes.gva.es/va/dataset/edu-centros,"Sede ""Fabulinus"" (Auditorio). Proyecto trilingue (valenciano, castellano, ingles) del mismo grupo que la sede ""Fabulinus Ribalta""."
La Papallona Menuda,la-papallona-menuda-castellon-de-la-plana,guarderia,privado,"Calle Calderón de la Barca, 15",12004,,castellon-de-la-plana,Castellón de la Plana,652823254,guarderia@lapapallonamenuda.es,,0,36,,,"La Papallona Menuda, con sede en Calle Calderón de la Barca, 15, 12004 (Castellón de la Plana), es un centro privado autorizado para el primer ciclo de educación infantil (0-3 años). Se recomienda confirmar servicios y horario directamente con el centro.",https://dadesobertes.gva.es/va/dataset/edu-centros,No se localizo web oficial propia estable y accesible con contenido citable dentro del alcance de esta investigacion.
Picarol,picarol-castellon-de-la-plana,guarderia,privado,"Calle Juan Bautista Foliá Prades, 11",12006,,castellon-de-la-plana,Castellón de la Plana,964841511,picarol@ceipicarol.es,https://www.ceipicarol.es/,0,36,De 7:30 a 17:30 h. Abierto de septiembre a julio.,comedor;horario-ampliado,"Localizado en Calle Juan Bautista Foliá Prades, 11, 12006, Castellón de la Plana, Picarol es un centro privado autorizado por la Conselleria d'Educació para niños de 0 a 3 años. Según fuente propia, dispone de comedor, horario ampliado.",https://dadesobertes.gva.es/va/dataset/edu-centros,
La Jirafa II,la-jirafa-ii-castellon-de-la-plana,guarderia,privado,"Plaza Cerámiques Diago, 1",12006,,castellon-de-la-plana,Castellón de la Plana,964245372,escolaioci2@hotmail.com,https://www.lajirafa.es/,0,36,Aula matinera de 7:30 a 9:00 h. Recogida de 12:30 a 17:00 h.,comedor;horario-ampliado;bilingue;ingles,"La Jirafa II, en Plaza Cerámiques Diago, 1, 12006 (Castellón de la Plana), ofrece educación infantil de primer ciclo (0-3 años) con los siguientes servicios confirmados en su propia web: comedor, horario ampliado, proyecto bilingüe, inglés.",https://dadesobertes.gva.es/va/dataset/edu-centros,"Segunda sede del grupo La Jirafa (mismo titular Escola i Oci, SL y misma web de grupo que ""La Jirafa"")."
Kid's Garden,kids-garden-castellon-de-la-plana,guarderia,privado,"Calle Obispo Salinas, 48",12003,,castellon-de-la-plana,Castellón de la Plana,619539221,info@kidsgardencastellon.com,https://kidsgarden.edu.es/castellon/,0,36,"De lunes a viernes, de 9:00 a 17:00 h (horario de proyecto de 9:00 a 16:30 h). Servicio de acogida ampliado disponible para familias que lo soliciten.",comedor;horario-ampliado;bilingue,"Con sede en Calle Obispo Salinas, 48, 12003, Castellón de la Plana, Kid's Garden es un centro privado de primer ciclo de infantil. Su web oficial cita expresamente: comedor, horario ampliado, proyecto bilingüe.",https://dadesobertes.gva.es/va/dataset/edu-centros,"Franquicia de la red Kid's Garden (Fomento de Centros de Ensenanza, SA), presente en varias ciudades de Espana."
La Lluna-UJI,la-lluna-uji-castellon-de-la-plana,guarderia,privado,"Avenida Vicent Sos Baynat, s/n (Campus del Riu Sec, UJI)",12006,,castellon-de-la-plana,Castellón de la Plana,964201211,uji@lalluna.net,https://lalluna.net/,0,36,,patio-exterior,"La Lluna-UJI es un centro privado de educación infantil de primer ciclo en Avenida Vicent Sos Baynat, s/n (Campus del Riu Sec, UJI), 12006 (Castellón de la Plana), dirigido a niños de 0 a 3 años. Según su propia web oficial, ofrece: patio exterior.",https://dadesobertes.gva.es/va/dataset/edu-centros,"Escola Infantil La Lluna Coop.V. gestiona 2 centros en Castello (La Lluna y La Lluna-UJI); este registro corresponde a la sede del Campus del Riu Sec de la Universitat Jaume I, adjudicada por concurso publico de la propia universidad. Mas de 750 m² de espacio exterior confirmados en la web oficial."
Fabulinus Ribalta,fabulinus-ribalta-castellon-de-la-plana,guarderia,privado,"Calle Cataluña, 3",12003,,castellon-de-la-plana,Castellón de la Plana,964224465,,https://www.fabulinus.com/,0,36,Horario flexible de 7:30 a 18:00 h (ampliable hasta las 18:30 h según demanda).,comedor;horario-ampliado;bilingue;ingles,"Ubicado en Calle Cataluña, 3, 12003, Castellón de la Plana, Fabulinus Ribalta atiende el primer ciclo de infantil (0-3 años). Su web oficial confirma los siguientes servicios: comedor, horario ampliado, proyecto bilingüe, inglés.",https://dadesobertes.gva.es/va/dataset/edu-centros,"Sede ""Fabulinus Ribalta"". Proyecto trilingue (valenciano, castellano, ingles) del mismo grupo que la sede ""Fabulinus"" (Auditorio)."
Apapachoa,apapachoa-castellon-de-la-plana,guarderia,privado,"Calle Parque del Oeste, 42",12006,,castellon-de-la-plana,Castellón de la Plana,625338882,info@apapachoaescuelainfantil.com,https://apapachoaescuelainfantil.com/,0,36,"De lunes a viernes, de 8:00 a 17:00 h.",comedor;cocina-propia;horario-ampliado;verano-campamentos,"Apapachoa, con sede en Calle Parque del Oeste, 42, 12006 (Castellón de la Plana), es un centro privado de primer ciclo de educación infantil que, según su propia web, ofrece comedor, cocina propia, horario ampliado, escuela de verano.",https://dadesobertes.gva.es/va/dataset/edu-centros,
La Marieta,la-marieta-castellon-de-la-plana,guarderia,privado,"Calle Illa Baleato, 5",12006,,castellon-de-la-plana,Castellón de la Plana,665224772,lamarietacescuelainfantil@gmail.com,,0,36,,,"En Calle Illa Baleato, 5, 12006, Castellón de la Plana, La Marieta atiende el primer ciclo de infantil (0-3 años) según el registro oficial de centros docentes de la Generalitat Valenciana. No se ha podido confirmar información adicional sobre servicios concretos.",https://dadesobertes.gva.es/va/dataset/edu-centros,Web propia solo localizada como perfil de constructor de paginas (Wix) sin contenido estable citable dentro del alcance de esta investigacion.
Els Sentits,els-sentits-castellon-de-la-plana,guarderia,privado,"Calle Cronista Revest, 9",12003,,castellon-de-la-plana,Castellón de la Plana,633319666,info@elssentits.com,https://www.elssentits.com/ca,0,36,"De lunes a viernes, de 7:30 a 17:00 h, todo el año excepto la segunda quincena de agosto.",comedor;cocina-propia;ingles;patio-exterior;horario-ampliado;verano-campamentos,"En Calle Cronista Revest, 9, 12003, Castellón de la Plana, Els Sentits es un centro privado dirigido a niños de 0 a 3 años. La información publicada en su web oficial confirma estos servicios: comedor, cocina propia, inglés, patio exterior, horario ampliado, escuela de verano.",https://dadesobertes.gva.es/va/dataset/edu-centros,
Primers Passos,primers-passos-castellon-de-la-plana,guarderia,privado,"Calle Bernat Artola, 22",12004,,castellon-de-la-plana,Castellón de la Plana,615446933,ceiprimerspassos@gmail.com,https://primerspassos.com/,0,36,"De lunes a viernes, de 7:30 a 17:00 h.",cocina-propia;ingles;musica;horario-ampliado;verano-campamentos,"Primers Passos atiende el primer ciclo de educación infantil (0-3 años) en Calle Bernat Artola, 22, 12004 (Castellón de la Plana). Su propia web detalla los siguientes servicios confirmados: cocina propia, inglés, música, horario ampliado, escuela de verano.",https://dadesobertes.gva.es/va/dataset/edu-centros,"Grupo con al menos 2 sedes confirmadas en la propia web (Bernat Artola y Guitarrista Fortea/Sensal), mismo titular Nova Escoleta, SL."
Primers Passos Sensal,primers-passos-sensal-castellon-de-la-plana,guarderia,privado,"Calle Guitarrista Fortea, 25",12005,,castellon-de-la-plana,Castellón de la Plana,964197936,ceiprimerspassos@gmail.com,https://primerspassos.com/,0,36,"De lunes a viernes, de 7:30 a 17:00 h.",cocina-propia;ingles;musica;horario-ampliado;verano-campamentos,"Localizado en Calle Guitarrista Fortea, 25, 12005, Castellón de la Plana, Primers Passos Sensal es un centro privado autorizado por la Conselleria d'Educació para niños de 0 a 3 años. Según fuente propia, dispone de cocina propia, inglés, música, horario ampliado, escuela de verano.",https://dadesobertes.gva.es/va/dataset/edu-centros,"Sede ""Sensal"" del grupo Primers Passos (mismo titular Nova Escoleta, SL, confirmada en la web oficial del grupo)."
Sirius,sirius-castellon-de-la-plana,guarderia,privado,"Calle Gumbau, 19 bis",12001,,castellon-de-la-plana,Castellón de la Plana,646155182,,,0,36,,,"Sirius es un centro privado de primer ciclo de educación infantil en Calle Gumbau, 19 bis, 12001 (Castellón de la Plana). Los servicios concretos del centro no están confirmados en fuente oficial; conviene solicitarlos directamente.",https://dadesobertes.gva.es/va/dataset/edu-centros,"Existe una web de grupo ""Centros Infantiles Sirius"" (centrosinfantilessirius.com) que menciona una escuela infantil de primer ciclo, pero con una direccion (Plaza Escuelas Pias) que no coincide con la registrada oficialmente en este centro (Calle Gumbau) y sin poder confirmar de forma inequivoca que se trate del mismo centro; por prudencia no se han asignado servicios de esa web al presente registro."
Primers Passos Censal II,primers-passos-censal-ii-castellon-de-la-plana,guarderia,privado,"Calle Río Nervión, 9",12005,,castellon-de-la-plana,Castellón de la Plana,654921522,,,0,36,,,"Situado en Calle Río Nervión, 9, 12005, Castellón de la Plana, Primers Passos Censal II es un centro privado registrado para niños de 0 a 3 años en Castelló de la Plana. La ficha se limita a los datos disponibles en el registro oficial.",https://dadesobertes.gva.es/va/dataset/edu-centros,"Mismo titular (Nova Escoleta, SL) que ""Primers Passos"" y ""Primers Passos Sensal"", pero esta tercera sede no aparece mencionada en la web oficial del grupo (primerspassos.com), que solo confirma 2 direcciones. Por prudencia no se han asignado los servicios del grupo a esta sede sin confirmacion directa."
Conta'm un Conte,contam-un-conte-castellon-de-la-plana,guarderia,privado,"Avenida Vicente Sos Baynat, 31",12006,,castellon-de-la-plana,Castellón de la Plana,964036072,,,0,36,,,"Conta'm un Conte, en Avenida Vicente Sos Baynat, 31, 12006 (Castellón de la Plana), es un centro privado de educación infantil de primer ciclo (0-3 años) autorizado por la Conselleria d'Educació de la Generalitat Valenciana.",https://dadesobertes.gva.es/va/dataset/edu-centros,"Solo se localizo un blog de Wordpress con contenido de actividades, sin datos de contacto ni servicios estructurados citables."
