name,slug,type,ownership,street,postal_code,neighborhood,city_slug,city_name,phone,email,website,age_min_months,age_max_months,schedule,services,short_description,source_url,notes
La Abeja Maya,la-abeja-maya-valladolid,guarderia,privado,"C/ Castañuelas, 5",47012,,valladolid,Valladolid,983234288,,,4,36,,,"La Abeja Maya es una de las escuelas infantiles privadas de Valladolid, con sede en C/ Castañuelas, 5, 47012, dirigida a niños de 0 a 3 años. No se han podido confirmar servicios adicionales del enum en fuente oficial o web propia.",https://analisis.datosabiertos.jcyl.es/explore/dataset/directorio-de-centros-docentes/,
La Casa de los Niños,la-casa-de-los-ninos-valladolid,guarderia,privado,"Avda. Sánchez Arjona, s/n",47014,,valladolid,Valladolid,983331621,info@guarderialacasadelosninos.es,https://www.guarderialacasadelosninos.es/,4,36,,comedor;cocina-propia;patio-exterior;ingles,"La Casa de los Niños es un centro privado de educación infantil de primer ciclo (0-3 años) en Avda. Sánchez Arjona, s/n, 47014 (Valladolid), con plazas dentro del programa de gratuidad de la Junta de Castilla y León. Según su propia web, ofrece comedor, cocina propia, patio exterior y inglés.",https://analisis.datosabiertos.jcyl.es/explore/dataset/directorio-de-centros-docentes/,
La Cigüeña,la-ciguena-valladolid,escuela-infantil,publico,"C/ La Cigüeña, s/n",47012,,valladolid,Valladolid,983309827,,http://eeilaciguena.centros.educa.jcyl.es/,4,36,,comedor,"En C/ La Cigüeña, s/n, 47012, la Escuela Infantil La Cigüeña forma parte de la red de escuelas infantiles de titularidad de la Junta de Castilla y León en Valladolid capital, con oferta de plazas gratuitas para el primer ciclo (0-3 años).",https://analisis.datosabiertos.jcyl.es/explore/dataset/directorio-de-centros-docentes/,
La Cometa,la-cometa-valladolid,escuela-infantil,publico,"C/ Arca Real, 10",47013,Las Delicias,valladolid,Valladolid,983234285,,,4,36,"9:00-14:00h, con posibilidad de ampliación mediante servicio de madrugadores",comedor;servicio-madrugadores,"La Cometa es una de las 11 escuelas infantiles municipales de Valladolid, ubicada en C/ Arca Real, 10, 47013, en el barrio de Las Delicias, con oferta de plazas gratuitas del primer ciclo de educación infantil (0-3 años).",https://analisis.datosabiertos.jcyl.es/explore/dataset/directorio-de-centros-docentes/,
La Luna Azul Bilingüe,la-luna-azul-bilingue-valladolid,guarderia,privado,"Pº Juan Carlos I, 140",47011,,valladolid,Valladolid,685740169,,,4,36,,,"Ubicado en Pº Juan Carlos I, 140, 47011 (Valladolid), La Luna Azul Bilingüe es un centro privado que imparte el primer ciclo de educación infantil. Conviene contactar directamente con el centro para conocer horario, precio y servicios disponibles.",https://analisis.datosabiertos.jcyl.es/explore/dataset/directorio-de-centros-docentes/,
La Suite Infantil,la-suite-infantil-valladolid,guarderia,privado,"Pº del Obregón, 15",47009,,valladolid,Valladolid,624123800,,,4,36,,,"La Suite Infantil atiende el primer ciclo de educación infantil (0-3 años) en Pº del Obregón, 15, 47009, Valladolid. Es un centro de titularidad privada según el registro oficial de centros docentes de la Junta de Castilla y León.",https://analisis.datosabiertos.jcyl.es/explore/dataset/directorio-de-centros-docentes/,
Luna Mágica,luna-magica-valladolid,guarderia,privado,"C/ Vinos de Rueda, 14",47008,,valladolid,Valladolid,983043843,info@guarderialunamagica.es,https://www.guarderialunamagica.es/,4,36,,musica;psicomotricidad;ingles,"Situado en C/ Vinos de Rueda, 14, 47008, Valladolid, Luna Mágica es un centro privado que atiende el primer ciclo de educación infantil (0-3 años) y confirma en su web oficial servicios de música, psicomotricidad y inglés.",https://analisis.datosabiertos.jcyl.es/explore/dataset/directorio-de-centros-docentes/,
Mafalda y Guille,mafalda-y-guille-valladolid,escuela-infantil,publico,"C/ Remigio Cabello, 2",47014,Parquesol,valladolid,Valladolid,983337828,,,4,36,"9:00-14:00h, con posibilidad de ampliación mediante servicio de madrugadores",comedor;servicio-madrugadores,"La Escuela Infantil Municipal Mafalda y Guille, en C/ Remigio Cabello, 2, 47014 (Parquesol), pertenece a la red pública de escuelas infantiles gestionada por el Ayuntamiento de Valladolid, con plazas gratuitas de primer ciclo de educación infantil.",https://analisis.datosabiertos.jcyl.es/explore/dataset/directorio-de-centros-docentes/,
Mamá Kokeshi,mama-kokeshi-valladolid,guarderia,privado,"C/ Monasterio San Millán de la Cogolla, 11",47015,,valladolid,Valladolid,983454350,guarderia@mamakokeshi.com,https://mamakokeshi.com/,4,36,,comedor;cocina-propia;ingles;horario-ampliado;servicio-madrugadores;escuela-de-padres,"Situado en C/ Monasterio San Millán de la Cogolla, 11, 47015, Valladolid, Mamá Kokeshi es un centro privado que atiende el primer ciclo de educación infantil (0-3 años) y confirma en su web oficial servicios de comedor, cocina propia, inglés, horario ampliado, servicio de madrugadores y escuela de padres.",https://analisis.datosabiertos.jcyl.es/explore/dataset/directorio-de-centros-docentes/,
Mi Bosque Encantado,mi-bosque-encantado-valladolid,guarderia,privado,"C/ Juan García Hortelano, 14",47014,,valladolid,Valladolid,983514411,,https://www.mibosqueencantado.es/,4,36,,,"Mi Bosque Encantado es una de las escuelas infantiles privadas de Valladolid, con sede en C/ Juan García Hortelano, 14, 47014, dirigida a niños de 0 a 3 años. No se han podido confirmar servicios adicionales del enum en fuente oficial o web propia.",https://analisis.datosabiertos.jcyl.es/explore/dataset/directorio-de-centros-docentes/,
Mi Pequeño Cole,mi-pequeno-cole-valladolid,guarderia,privado,"Pº Zorrilla, 87",47008,,valladolid,Valladolid,650744507,,,4,36,,,"Mi Pequeño Cole es un centro privado de educación infantil de primer ciclo en Pº Zorrilla, 87, 47008 (Valladolid). Según el registro oficial de centros docentes de Castilla y León, no se han confirmado servicios adicionales del centro más allá de los datos básicos de contacto.",https://analisis.datosabiertos.jcyl.es/explore/dataset/directorio-de-centros-docentes/,
Mis Primeros Pasitos,mis-primeros-pasitos-valladolid,guarderia,privado,"Pº Juan Carlos I, 142",47011,,valladolid,Valladolid,606239382,,,4,36,,,"Mis Primeros Pasitos atiende el primer ciclo de educación infantil (0-3 años) en Pº Juan Carlos I, 142, 47011, Valladolid. Es un centro de titularidad privada según el registro oficial de centros docentes de la Junta de Castilla y León.",https://analisis.datosabiertos.jcyl.es/explore/dataset/directorio-de-centros-docentes/,
Noelia,noelia-valladolid,guarderia,privado,"C/ Pelícano, 17",47012,,valladolid,Valladolid,983306847,,,4,36,,,"Noelia es una de las escuelas infantiles privadas de Valladolid, con sede en C/ Pelícano, 17, 47012, dirigida a niños de 0 a 3 años. No se han podido confirmar servicios adicionales del enum en fuente oficial o web propia.",https://analisis.datosabiertos.jcyl.es/explore/dataset/directorio-de-centros-docentes/,
Okapi,okapi-valladolid,guarderia,privado,"C/ Valle Inclán, 2",47008,,valladolid,Valladolid,622919067,,,4,36,,,"En C/ Valle Inclán, 2, 47008, Valladolid, Okapi atiende a niños de 0 a 3 años dentro del primer ciclo de educación infantil. No hay servicios adicionales confirmados en fuente oficial; se recomienda consultarlos directamente con el centro.",https://analisis.datosabiertos.jcyl.es/explore/dataset/directorio-de-centros-docentes/,
Pequeña Luna,pequena-luna-valladolid,guarderia,privado,"C/ Ciudad de la Habana, 39",47014,,valladolid,Valladolid,983133733,,,4,36,,,"Centro privado de educación infantil situado en C/ Ciudad de la Habana, 39, 47014, Pequeña Luna forma parte de la oferta de primer ciclo (0-3 años) de Valladolid capital. Los servicios específicos del centro no están confirmados en fuente oficial.",https://analisis.datosabiertos.jcyl.es/explore/dataset/directorio-de-centros-docentes/,
Platero,platero-valladolid,escuela-infantil,publico,"C/ Ecuador, 12",47014,Arturo Eyries,valladolid,Valladolid,983473085,,,4,36,"9:00-14:00h, con posibilidad de ampliación mediante servicio de madrugadores",comedor;servicio-madrugadores,"Platero es una de las 11 escuelas infantiles municipales de Valladolid, ubicada en C/ Ecuador, 12, 47014, en el barrio de Arturo Eyries, con oferta de plazas gratuitas del primer ciclo de educación infantil (0-3 años).",https://analisis.datosabiertos.jcyl.es/explore/dataset/directorio-de-centros-docentes/,
Romer,romer-valladolid,guarderia,privado,"C/ La Legión, s/n",47008,,valladolid,Valladolid,983279779,,,4,36,,,"Romer es una de las escuelas infantiles privadas de Valladolid, con sede en C/ La Legión, s/n, 47008, dirigida a niños de 0 a 3 años. No se han podido confirmar servicios adicionales del enum en fuente oficial o web propia.",https://analisis.datosabiertos.jcyl.es/explore/dataset/directorio-de-centros-docentes/,
San Antonio,san-antonio-valladolid,guarderia,privado,"C/ Maldonado, 8",47002,,valladolid,Valladolid,666571578,,,4,36,,,"San Antonio atiende el primer ciclo de educación infantil (0-3 años) en C/ Maldonado, 8, 47002, Valladolid. Es un centro de titularidad privada según el registro oficial de centros docentes de la Junta de Castilla y León.",https://analisis.datosabiertos.jcyl.es/explore/dataset/directorio-de-centros-docentes/,
Santa Mónica,santa-monica-valladolid,guarderia,privado,"C/ Arzobispo García Goldáraz, 10",47006,,valladolid,Valladolid,983235067,escuelainfantilsantamonica@gmail.com,https://www.escuelainfantilsantamonica.com/,4,36,,comedor;cocina-propia;verano-campamentos,"En C/ Arzobispo García Goldáraz, 10, 47006, Valladolid, Santa Mónica atiende a niños de 0 a 3 años dentro del primer ciclo de educación infantil. Es un centro adherido al programa de gratuidad de la Junta de Castilla y León, y su web oficial confirma servicios de comedor, cocina propia y campamentos de verano.",https://analisis.datosabiertos.jcyl.es/explore/dataset/directorio-de-centros-docentes/,
Trastes San Cristóbal,trastes-san-cristobal-valladolid,guarderia,privado,"C/ Plata, 39",47012,,valladolid,Valladolid,983847036,,,4,36,,,"Trastes San Cristóbal es un centro privado de educación infantil de primer ciclo en C/ Plata, 39, 47012 (Valladolid). Según el registro oficial de centros docentes de Castilla y León, no se han confirmado servicios adicionales del centro más allá de los datos básicos de contacto.",https://analisis.datosabiertos.jcyl.es/explore/dataset/directorio-de-centros-docentes/,
Trastes,trastes-valladolid,guarderia,privado,"C/ Juan García Hortelano, 11",47014,,valladolid,Valladolid,983378220,parquesol@escuelainfantiltrastes.es,https://escuelainfantiltrastes.es/escuela-infantil-guarderia-en-valladolid-parquesol/,4,36,,comedor;ingles;patio-exterior,"Situado en C/ Juan García Hortelano, 11, 47014, Valladolid, Trastes es un centro privado que atiende el primer ciclo de educación infantil (0-3 años) y confirma en su web oficial servicios de comedor, inglés y patio exterior.",https://analisis.datosabiertos.jcyl.es/explore/dataset/directorio-de-centros-docentes/,
