name,slug,type,ownership,street,postal_code,neighborhood,city_slug,city_name,phone,email,website,age_min_months,age_max_months,schedule,services,short_description,source_url,notes
Pizarrín,pizarrin-granada,guarderia,privado,"C/ Divina Pastora, 9",18012,,granada,Granada,958284103,directora@centroinfantilpizarrin.com,https://www.centroinfantilpizarrin.com/,4,36,,comedor;horario-ampliado;ingles,"Con sede en C/ Divina Pastora, 9, 18012, Granada, Pizarrín es un centro privado de primer ciclo de educación infantil que confirma en su web oficial servicios como comedor, horario ampliado y inglés. Consta como adherido al Programa de Ayuda a las Familias de la Junta de Andalucía.",https://www.juntadeandalucia.es/datosabiertos/portal/dataset/centros-de-primer-ciclo-de-educacion-infantil-en-andalucia,
Colorines,colorines-granada,guarderia,privado,"C/ Francisco de Ayala, 14",18014,,granada,Granada,958162124,18009055.edu@juntadeandalucia.es,,4,36,,,"Centro de educación infantil de primer ciclo situado en C/ Francisco de Ayala, 14, 18014, Granada: Colorines, adherido al Programa de Ayuda a las Familias de la Junta de Andalucía. No consta información oficial adicional sobre servicios concretos en el momento de esta consulta.",https://www.juntadeandalucia.es/datosabiertos/portal/dataset/centros-de-primer-ciclo-de-educacion-infantil-en-andalucia,
Chiquitines,chiquitines-granada,guarderia,privado,"Plaza Miguel Ruiz del Castillo, Bloque 3 Bajo A",18005,,granada,Granada,958535714,info@guarderiachiquitines.es,http://www.guarderiachiquitines.es/,4,36,,comedor;ingles;patio-exterior;psicomotricidad,"Chiquitines es un centro privado de educación infantil de primer ciclo (0-3 años) en Plaza Miguel Ruiz del Castillo, Bloque 3 Bajo A, 18005 (Granada), adherido al Programa de Ayuda a las Familias de la Junta de Andalucía. Según su propia web, ofrece comedor, inglés, patio exterior y psicomotricidad.",https://www.juntadeandalucia.es/datosabiertos/portal/dataset/centros-de-primer-ciclo-de-educacion-infantil-en-andalucia,
Virgen de Montserrat,virgen-de-montserrat-granada,guarderia,privado,"C/ Virgen de Montserrat, 8",18008,,granada,Granada,958812904,civirgendemontserrat@hotmail.com,,4,36,,,"Localizado en C/ Virgen de Montserrat, 8, 18008, Granada, Virgen de Montserrat es un centro privado incluido en el registro de centros de primer ciclo de educación infantil de la Junta de Andalucía, adherido al Programa de Ayuda a las Familias. No hay constancia oficial de servicios adicionales.",https://www.juntadeandalucia.es/datosabiertos/portal/dataset/centros-de-primer-ciclo-de-educacion-infantil-en-andalucia,
Almanjáyar,almanjayar-granada,escuela-infantil,publico,"C/ Merced Alta, 3",18013,,granada,Granada,958544043,18010513.edu@juntadeandalucia.es,,4,36,"Horario homogéneo de la red de escuelas infantiles de titularidad de la Junta de Andalucía: de 7:30 a 17:00h de forma continua, en tres tramos (aula matinal 7:30-9:00, atención socioeducativa 9:00-15:30 con comedor incluido, aula de tarde 15:30-17:00), de lunes a viernes salvo agosto.",,"La Escuela Infantil Almanjáyar, en C/ Merced Alta, 3, 18013 (Granada), pertenece a la red de centros de titularidad de la Junta de Andalucía para el primer ciclo de educación infantil. Funciona en horario continuo de 7:30 a 17:00h, con comedor incluido en el tramo lectivo.",https://www.juntadeandalucia.es/datosabiertos/portal/dataset/centros-de-primer-ciclo-de-educacion-infantil-en-andalucia,
Cristo de la Yedra,cristo-de-la-yedra-granada,escuela-infantil,publico,"Paseo de Cartuja, 2",18011,,granada,Granada,958544036,18010616.edu@juntadeandalucia.es,,4,36,"Horario homogéneo de la red de escuelas infantiles de titularidad de la Junta de Andalucía: de 7:30 a 17:00h de forma continua, en tres tramos (aula matinal 7:30-9:00, atención socioeducativa 9:00-15:30 con comedor incluido, aula de tarde 15:30-17:00), de lunes a viernes salvo agosto.",,"De titularidad pública (Junta de Andalucía), la Escuela Infantil Cristo de la Yedra atiende el primer ciclo de educación infantil en Paseo de Cartuja, 2, 18011, Granada. El horario oficial de la red es de 7:30 a 17:00h, con aula matinal, atención socioeducativa y aula de tarde.",https://www.juntadeandalucia.es/datosabiertos/portal/dataset/centros-de-primer-ciclo-de-educacion-infantil-en-andalucia,
Portal de Belén,portal-de-belen-granada,escuela-infantil,publico,"C/ Juan Pedro Mesa de León, s/n",18011,,granada,Granada,958544034,18010628.edu@juntadeandalucia.es,,4,36,"Horario homogéneo de la red de escuelas infantiles de titularidad de la Junta de Andalucía: de 7:30 a 17:00h de forma continua, en tres tramos (aula matinal 7:30-9:00, atención socioeducativa 9:00-15:30 con comedor incluido, aula de tarde 15:30-17:00), de lunes a viernes salvo agosto.",,"Ubicada en C/ Juan Pedro Mesa de León, s/n, 18011, Granada, la Escuela Infantil Portal de Belén forma parte de la red pública de escuelas infantiles de la Junta de Andalucía, con horario homogéneo de 7:30 a 17:00h y proceso de admisión regulado por la Consejería de Desarrollo Educativo y Formación Profesional.",https://www.juntadeandalucia.es/datosabiertos/portal/dataset/centros-de-primer-ciclo-de-educacion-infantil-en-andalucia,
El Príncipe,el-principe-granada,escuela-infantil,publico,"C/ Moral Alta, 15",18009,,granada,Granada,958544038,18010631.edu@juntadeandalucia.es,,4,36,"Horario homogéneo de la red de escuelas infantiles de titularidad de la Junta de Andalucía: de 7:30 a 17:00h de forma continua, en tres tramos (aula matinal 7:30-9:00, atención socioeducativa 9:00-15:30 con comedor incluido, aula de tarde 15:30-17:00), de lunes a viernes salvo agosto.",,"Ubicada en C/ Moral Alta, 15, 18009, Granada, la Escuela Infantil El Príncipe forma parte de la red pública de escuelas infantiles de la Junta de Andalucía, con horario homogéneo de 7:30 a 17:00h y proceso de admisión regulado por la Consejería de Desarrollo Educativo y Formación Profesional.",https://www.juntadeandalucia.es/datosabiertos/portal/dataset/centros-de-primer-ciclo-de-educacion-infantil-en-andalucia,
Santo Domingo,santo-domingo-granada,escuela-infantil,publico,"C/ Ancha de Santo Domingo, 3",18009,,granada,Granada,958544032,18010641.edu@juntadeandalucia.es,,4,36,"Horario homogéneo de la red de escuelas infantiles de titularidad de la Junta de Andalucía: de 7:30 a 17:00h de forma continua, en tres tramos (aula matinal 7:30-9:00, atención socioeducativa 9:00-15:30 con comedor incluido, aula de tarde 15:30-17:00), de lunes a viernes salvo agosto.",,"Ubicada en C/ Ancha de Santo Domingo, 3, 18009, Granada, la Escuela Infantil Santo Domingo forma parte de la red pública de escuelas infantiles de la Junta de Andalucía, con horario homogéneo de 7:30 a 17:00h y proceso de admisión regulado por la Consejería de Desarrollo Educativo y Formación Profesional.",https://www.juntadeandalucia.es/datosabiertos/portal/dataset/centros-de-primer-ciclo-de-educacion-infantil-en-andalucia,
Virgen del Carmen,virgen-del-carmen-granada,escuela-infantil,publico,"C/ Pedro Moya, s/n",18011,,granada,Granada,958153815,18010653.edu@juntadeandalucia.es,,4,36,"Horario homogéneo de la red de escuelas infantiles de titularidad de la Junta de Andalucía: de 7:30 a 17:00h de forma continua, en tres tramos (aula matinal 7:30-9:00, atención socioeducativa 9:00-15:30 con comedor incluido, aula de tarde 15:30-17:00), de lunes a viernes salvo agosto.",,"Virgen del Carmen es una escuela infantil de titularidad de la Junta de Andalucía en C/ Pedro Moya, s/n, 18011, Granada, dentro de la red pública de primer ciclo de educación infantil (0-3 años). Sigue el horario homogéneo oficial de la red, de 7:30 a 17:00h.",https://www.juntadeandalucia.es/datosabiertos/portal/dataset/centros-de-primer-ciclo-de-educacion-infantil-en-andalucia,
Virgen de Loreto,virgen-de-loreto-granada,escuela-infantil,publico,"Plaza Federico Mayo, 1",18007,,granada,Granada,958544030,18010665.edu@juntadeandalucia.es,,4,36,"Horario homogéneo de la red de escuelas infantiles de titularidad de la Junta de Andalucía: de 7:30 a 17:00h de forma continua, en tres tramos (aula matinal 7:30-9:00, atención socioeducativa 9:00-15:30 con comedor incluido, aula de tarde 15:30-17:00), de lunes a viernes salvo agosto.",,"La Escuela Infantil Virgen de Loreto, en Plaza Federico Mayo, 1, 18007 (Granada), pertenece a la red de centros de titularidad de la Junta de Andalucía para el primer ciclo de educación infantil. Funciona en horario continuo de 7:30 a 17:00h, con comedor incluido en el tramo lectivo.",https://www.juntadeandalucia.es/datosabiertos/portal/dataset/centros-de-primer-ciclo-de-educacion-infantil-en-andalucia,
Virgen Inmaculada,virgen-inmaculada-granada,escuela-infantil,publico,"Avda. Francisco de Ayala, s/n",18014,,granada,Granada,958162027,18010677.edu@juntadeandalucia.es,,4,36,"Horario homogéneo de la red de escuelas infantiles de titularidad de la Junta de Andalucía: de 7:30 a 17:00h de forma continua, en tres tramos (aula matinal 7:30-9:00, atención socioeducativa 9:00-15:30 con comedor incluido, aula de tarde 15:30-17:00), de lunes a viernes salvo agosto.",,"La Escuela Infantil Virgen Inmaculada, en Avda. Francisco de Ayala, s/n, 18014 (Granada), pertenece a la red de centros de titularidad de la Junta de Andalucía para el primer ciclo de educación infantil. Funciona en horario continuo de 7:30 a 17:00h, con comedor incluido en el tramo lectivo.",https://www.juntadeandalucia.es/datosabiertos/portal/dataset/centros-de-primer-ciclo-de-educacion-infantil-en-andalucia,
Luna Lunera,luna-lunera-granada,guarderia,privado,"C/ Ingeniero Santa Cruz, 19-bajo",18007,,granada,Granada,958137740,18013472.edu@juntadeandalucia.es,,4,36,,,"Luna Lunera atiende el primer ciclo de educación infantil (0-3 años) en C/ Ingeniero Santa Cruz, 19-bajo, 18007, Granada. Es un centro adherido al Programa de Ayuda a las Familias de la Junta de Andalucía. Los servicios específicos del centro no están confirmados en fuente oficial; conviene solicitarlos directamente.",https://www.juntadeandalucia.es/datosabiertos/portal/dataset/centros-de-primer-ciclo-de-educacion-infantil-en-andalucia,
Centro de Atención Familiar,centro-de-atencion-familiar-granada,guarderia,privado,"C/ Henríquez de Jorquera, 21",18011,,granada,Granada,958159663,ciadultoscartuja@hotmail.com,,4,36,,,"Centro de Atención Familiar atiende el primer ciclo de educación infantil (0-3 años) en C/ Henríquez de Jorquera, 21, 18011, Granada. Es un centro adherido al Programa de Ayuda a las Familias de la Junta de Andalucía. Los servicios específicos del centro no están confirmados en fuente oficial; conviene solicitarlos directamente.",https://www.juntadeandalucia.es/datosabiertos/portal/dataset/centros-de-primer-ciclo-de-educacion-infantil-en-andalucia,
Los Mondragones,los-mondragones-granada,escuela-infantil,publico,"C/ Ribera del Beiro, s/n",18014,,granada,Granada,618989653,emsequera@eikoala.es,,4,36,"Horario homogéneo de la red de escuelas infantiles de titularidad de la Junta de Andalucía: de 7:30 a 17:00h de forma continua, en tres tramos (aula matinal 7:30-9:00, atención socioeducativa 9:00-15:30 con comedor incluido, aula de tarde 15:30-17:00), de lunes a viernes salvo agosto.",,"La Escuela Infantil Los Mondragones, en C/ Ribera del Beiro, s/n, 18014 (Granada), pertenece a la red de centros de titularidad de la Junta de Andalucía para el primer ciclo de educación infantil. Funciona en horario continuo de 7:30 a 17:00h, con comedor incluido en el tramo lectivo.",https://www.juntadeandalucia.es/datosabiertos/portal/dataset/centros-de-primer-ciclo-de-educacion-infantil-en-andalucia,
Bubú,bubu-granada,guarderia,privado,"C/ San Sebastián de la Gomera, 7",18014,,granada,Granada,655449940,18013836.edu@juntadeandalucia.es,,4,36,,,"En C/ San Sebastián de la Gomera, 7, 18014, Granada, Bubú es un centro privado de primer ciclo de educación infantil (0-3 años), adherido al Programa de Ayuda a las Familias de la Junta de Andalucía. Sus servicios concretos no están recogidos en la fuente oficial consultada.",https://www.juntadeandalucia.es/datosabiertos/portal/dataset/centros-de-primer-ciclo-de-educacion-infantil-en-andalucia,
Juan Latino,juan-latino-granada,escuela-infantil,publico,"C/ Rejón, 9",18014,,granada,Granada,958105731,18013927.edu@juntadeandalucia.es,,4,36,"Horario homogéneo de la red de escuelas infantiles de titularidad de la Junta de Andalucía: de 7:30 a 17:00h de forma continua, en tres tramos (aula matinal 7:30-9:00, atención socioeducativa 9:00-15:30 con comedor incluido, aula de tarde 15:30-17:00), de lunes a viernes salvo agosto.",,"Ubicada en C/ Rejón, 9, 18014, Granada, la Escuela Infantil Juan Latino forma parte de la red pública de escuelas infantiles de la Junta de Andalucía, con horario homogéneo de 7:30 a 17:00h y proceso de admisión regulado por la Consejería de Desarrollo Educativo y Formación Profesional.",https://www.juntadeandalucia.es/datosabiertos/portal/dataset/centros-de-primer-ciclo-de-educacion-infantil-en-andalucia,
Pasito a Pasito,pasito-a-pasito-granada,guarderia,privado,"C/ Virgen del Monte, 13. Local 7",18015,,granada,Granada,697609482,c.i.pasitoapasito@gmail.com,,4,36,,,"Pasito a Pasito atiende el primer ciclo de educación infantil (0-3 años) en C/ Virgen del Monte, 13. Local 7, 18015, Granada. Es un centro adherido al Programa de Ayuda a las Familias de la Junta de Andalucía. Los servicios específicos del centro no están confirmados en fuente oficial; conviene solicitarlos directamente.",https://www.juntadeandalucia.es/datosabiertos/portal/dataset/centros-de-primer-ciclo-de-educacion-infantil-en-andalucia,
Mi Muñeco,mi-muneco-granada,guarderia,privado,"C/ Periodista Rafael Gago Palomo, 5, locales 9-10. Resd. Brillante",18014,,granada,Granada,600236315,18014348.edu@juntadeandalucia.es,,4,36,,,"Mi Muñeco es un centro privado de educación infantil de primer ciclo en C/ Periodista Rafael Gago Palomo, 5, locales 9-10. Resd. Brillante, 18014 (Granada), adherido al Programa de Ayuda a las Familias de la Junta de Andalucía según el registro oficial. No hay servicios adicionales confirmados en fuente oficial; se recomienda consultarlos directamente con el centro.",https://www.juntadeandalucia.es/datosabiertos/portal/dataset/centros-de-primer-ciclo-de-educacion-infantil-en-andalucia,
Caracoles,caracoles-granada,guarderia,privado,"C/ Don Emilio Durán Durán, 4-1ª Pta., local 1",18012,,granada,Granada,958076175,ceicaracoles@gmail.com,,4,36,,,"Localizado en C/ Don Emilio Durán Durán, 4-1ª Pta., local 1, 18012, Granada, Caracoles es un centro privado de educación infantil incluido en el registro oficial de la Junta de Andalucía, sin adhesión al Programa de Ayuda a las Familias. No hay constancia oficial de servicios adicionales.",https://www.juntadeandalucia.es/datosabiertos/portal/dataset/centros-de-primer-ciclo-de-educacion-infantil-en-andalucia,
Virgen del Pilar,virgen-del-pilar-granada,guarderia,privado,"C/ Rodrigo de Triana, 21",18011,,granada,Granada,958157182,virgendelpilar2@colegiovirgendegracia.org,https://ceivirgendelpilar.es/,4,36,,comedor;horario-ampliado,"En C/ Rodrigo de Triana, 21, 18011, Granada, Virgen del Pilar atiende a niños de 0 a 3 años dentro del primer ciclo de educación infantil. Está adherido al Programa de Ayuda a las Familias de la Junta de Andalucía y su web oficial confirma servicios de comedor y horario ampliado.",https://www.juntadeandalucia.es/datosabiertos/portal/dataset/centros-de-primer-ciclo-de-educacion-infantil-en-andalucia,
Virgen Madre,virgen-madre-granada,guarderia,privado,"C/ Cuesta Alcazaba, 2",18008,,granada,Granada,958126156,18014543.edu@juntadeandalucia.es,,4,36,,,"Localizado en C/ Cuesta Alcazaba, 2, 18008, Granada, Virgen Madre es un centro privado incluido en el registro de centros de primer ciclo de educación infantil de la Junta de Andalucía, adherido al Programa de Ayuda a las Familias. No hay constancia oficial de servicios adicionales.",https://www.juntadeandalucia.es/datosabiertos/portal/dataset/centros-de-primer-ciclo-de-educacion-infantil-en-andalucia,
San Francisco Javier,san-francisco-javier-granada,guarderia,privado,"Ctra. de Murcia, 70 A. Bda. Haza Grande",18010,,granada,Granada,687592737,18003429.edu@juntadeandalucia.es,,4,36,,,"Centro de educación infantil de primer ciclo situado en Ctra. de Murcia, 70 A. Bda. Haza Grande, 18010, Granada: San Francisco Javier, adherido al Programa de Ayuda a las Familias de la Junta de Andalucía. No consta información oficial adicional sobre servicios concretos en el momento de esta consulta.",https://www.juntadeandalucia.es/datosabiertos/portal/dataset/centros-de-primer-ciclo-de-educacion-infantil-en-andalucia,
Mar de Ágata,mar-de-agata-granada,guarderia,privado,"Callej del Pretorio, 7",18008,,granada,Granada,858108687,mardeagata@gmail.com,,4,36,,,"En Callej del Pretorio, 7, 18008, Granada, Mar de Ágata es un centro privado de primer ciclo de educación infantil (0-3 años), adherido al Programa de Ayuda a las Familias de la Junta de Andalucía. Sus servicios concretos no están recogidos en la fuente oficial consultada.",https://www.juntadeandalucia.es/datosabiertos/portal/dataset/centros-de-primer-ciclo-de-educacion-infantil-en-andalucia,
Bola de Oro,bola-de-oro-granada,guarderia,privado,"C/ Hoya de la Mora, s/n",18008,,granada,Granada,635439221,18014920.edu@juntadeandalucia.es,https://escuelainfantilboladeoro.com/,4,36,,comedor;horario-ampliado,"Con sede en C/ Hoya de la Mora, s/n, 18008, Granada, Bola de Oro es un centro privado de primer ciclo de educación infantil que confirma en su web oficial servicios como comedor y horario ampliado. Consta como adherido al Programa de Ayuda a las Familias de la Junta de Andalucía.",https://www.juntadeandalucia.es/datosabiertos/portal/dataset/centros-de-primer-ciclo-de-educacion-infantil-en-andalucia,
La Guarde,la-guarde-granada,guarderia,privado,"Avda. de la Ilustración, 129, Local 1",18007,,granada,Granada,659770678,la-guarde@hotmail.com,,4,36,,,"La Guarde es un centro privado de educación infantil de primer ciclo en Avda. de la Ilustración, 129, Local 1, 18007 (Granada), adherido al Programa de Ayuda a las Familias de la Junta de Andalucía según el registro oficial. No hay servicios adicionales confirmados en fuente oficial; se recomienda consultarlos directamente con el centro.",https://www.juntadeandalucia.es/datosabiertos/portal/dataset/centros-de-primer-ciclo-de-educacion-infantil-en-andalucia,
La Casa de Oikodoro,la-casa-de-oikodoro-granada,guarderia,privado,"C/ Santa Amelia, 26, Local Bajo, 1A",18013,,granada,Granada,622823575,18015110.edu@juntadeandalucia.es,,4,36,,,"Centro de educación infantil de primer ciclo situado en C/ Santa Amelia, 26, Local Bajo, 1A, 18013, Granada: La Casa de Oikodoro, adherido al Programa de Ayuda a las Familias de la Junta de Andalucía. No consta información oficial adicional sobre servicios concretos en el momento de esta consulta.",https://www.juntadeandalucia.es/datosabiertos/portal/dataset/centros-de-primer-ciclo-de-educacion-infantil-en-andalucia,
Mofletes,mofletes-granada,guarderia,privado,"C/ Eurípides, 1, Bajo",18014,,granada,Granada,958072818,centrosinfantilesmofletes@gmail.com,,4,36,,,"Centro de educación infantil de primer ciclo situado en C/ Eurípides, 1, Bajo, 18014, Granada: Mofletes, no adherido al Programa de Ayuda a las Familias de la Junta de Andalucía según el registro consultado. No consta información oficial adicional sobre servicios concretos.",https://www.juntadeandalucia.es/datosabiertos/portal/dataset/centros-de-primer-ciclo-de-educacion-infantil-en-andalucia,
Platero,platero-granada,guarderia,privado,"C/ Profesor Manuel Garzón Pareja, 32",18008,,granada,Granada,623177276,info@mundoplatero.es,,4,36,,,"Platero atiende el primer ciclo de educación infantil (0-3 años) en C/ Profesor Manuel Garzón Pareja, 32, 18008, Granada. Es un centro adherido al Programa de Ayuda a las Familias de la Junta de Andalucía. Los servicios específicos del centro no están confirmados en fuente oficial; conviene solicitarlos directamente.",https://www.juntadeandalucia.es/datosabiertos/portal/dataset/centros-de-primer-ciclo-de-educacion-infantil-en-andalucia,
Las Perlas,las-perlas-granada,guarderia,privado,"Ctra. de Málaga, 73, Locales 7, 8 y 9 (Antigua Carretera)",18015,,granada,Granada,626475213,centroinfantillasperlas@gmail.com,https://centroinfantillasperlas.com/,4,36,,comedor;horario-ampliado,"En Ctra. de Málaga, 73, Locales 7, 8 y 9 (Antigua Carretera), 18015, Granada, Las Perlas atiende a niños de 0 a 3 años dentro del primer ciclo de educación infantil. Está adherido al Programa de Ayuda a las Familias de la Junta de Andalucía y su web oficial confirma servicios de comedor y horario ampliado.",https://www.juntadeandalucia.es/datosabiertos/portal/dataset/centros-de-primer-ciclo-de-educacion-infantil-en-andalucia,
Parchís,parchis-granada,guarderia,privado,"C/ Poeta Gracián, 15",18007,,granada,Granada,617629412,ericamc2002@gmail.com,,4,36,,,"Parchís es un centro privado de educación infantil de primer ciclo en C/ Poeta Gracián, 15, 18007 (Granada), adherido al Programa de Ayuda a las Familias de la Junta de Andalucía según el registro oficial. No hay servicios adicionales confirmados en fuente oficial; se recomienda consultarlos directamente con el centro.",https://www.juntadeandalucia.es/datosabiertos/portal/dataset/centros-de-primer-ciclo-de-educacion-infantil-en-andalucia,
Piopio,piopio-granada,guarderia,privado,"C/ Muladíes, 2, Local A",18006,,granada,Granada,691519530,info@ceipiopio.es,,4,36,,,"Piopio, con sede en C/ Muladíes, 2, Local A, 18006 (Granada), figura en el listado de centros de primer ciclo de educación infantil de la Junta de Andalucía, adherido al Programa de Ayuda a las Familias. Recomendamos confirmar servicios y horario directamente con el centro.",https://www.juntadeandalucia.es/datosabiertos/portal/dataset/centros-de-primer-ciclo-de-educacion-infantil-en-andalucia,
Sueña by Nerea Bedmar,suena-by-nerea-bedmar-granada,guarderia,privado,"Plaza Catedrática Asunción Linares, 1 local 11",18016,,granada,Granada,665233411,hola@centroinfantilsuena.com,,4,36,,,"Sueña by Nerea Bedmar es un centro privado de educación infantil de primer ciclo en Plaza Catedrática Asunción Linares, 1 local 11, 18016 (Granada). Según el registro oficial de la Junta de Andalucía, no figura adherido al Programa de Ayuda a las Familias. No hay servicios adicionales confirmados en fuente oficial.",https://www.juntadeandalucia.es/datosabiertos/portal/dataset/centros-de-primer-ciclo-de-educacion-infantil-en-andalucia,
Érase una vez...,erase-una-vez-granada,guarderia,privado,"C/ Horno de Haza, 29, Bajo",18002,,granada,Granada,658010445,ci.eraseunavez@gmail.com,https://www.centroeraseunavez.com/,4,36,,comedor;ingles;verano-campamentos;horario-ampliado;psicomotricidad;actividades-extraescolares,"En C/ Horno de Haza, 29, Bajo, 18002, Granada, Érase una vez... atiende a niños de 0 a 3 años dentro del primer ciclo de educación infantil. Está adherido al Programa de Ayuda a las Familias de la Junta de Andalucía y su web oficial confirma servicios de comedor, inglés, campamentos de verano, horario ampliado, psicomotricidad y actividades extraescolares.",https://www.juntadeandalucia.es/datosabiertos/portal/dataset/centros-de-primer-ciclo-de-educacion-infantil-en-andalucia,
