name,slug,type,ownership,street,postal_code,neighborhood,city_slug,city_name,phone,email,website,age_min_months,age_max_months,schedule,services,short_description,source_url,notes
Chicle Macarena,chicle-macarena-sevilla,guarderia,privado,"C/ Acueducto, 2",41008,,sevilla,Sevilla,659490917,macarena@ceichicle.es,https://ceichicle.es/,4,36,,cocina-propia;comedor;horario-ampliado;bilingue;orientacion-pedagogica,"En C/ Acueducto, 2, 41008, Sevilla, Chicle Macarena atiende a niños de 0 a 3 años dentro del primer ciclo de educación infantil. Su web oficial confirma servicios de cocina propia, comedor, horario ampliado, proyecto bilingüe, orientación pedagógica.",https://www.juntadeandalucia.es/datosabiertos/portal/dataset/centros-de-primer-ciclo-de-educacion-infantil-en-andalucia,
Arco Iris,arco-iris-los-principes-sevilla,guarderia,privado,"C/ Bda. Los Príncipes, parcela 8, bloque 13, local 1",41008,Los Príncipes,sevilla,Sevilla,606108442,eiarcoiris.p2@gmail.com,,4,36,,,"Arco Iris atiende el primer ciclo de educación infantil (0-3 años) en C/ Bda. Los Príncipes, parcela 8, bloque 13, local 1, 41008, Sevilla. Es un centro adherido al Programa de Ayuda a las Familias de la Junta de Andalucía. Los servicios específicos del centro no están confirmados en fuente oficial; conviene solicitarlos directamente.",https://www.juntadeandalucia.es/datosabiertos/portal/dataset/centros-de-primer-ciclo-de-educacion-infantil-en-andalucia,
Un-Dos-Tres,un-dos-tres-sevilla,guarderia,privado,"C/ Sebastián Recasens, 16",41007,,sevilla,Sevilla,679491565,guarderia123nervion@hotmail.com,,4,36,,,"Un-Dos-Tres es un centro privado de educación infantil de primer ciclo en C/ Sebastián Recasens, 16, 41007 (Sevilla), adherido al Programa de Ayuda a las Familias de la Junta de Andalucía según el registro oficial. No hay servicios adicionales confirmados en fuente oficial; se recomienda consultarlos directamente con el centro.",https://www.juntadeandalucia.es/datosabiertos/portal/dataset/centros-de-primer-ciclo-de-educacion-infantil-en-andalucia,
La Sonrisa de un Niño,la-sonrisa-de-un-nino-sevilla,guarderia,privado,"C/ Japón, s/n",41020,,sevilla,Sevilla,652178442,centroinfantillasonrisa@gmail.com,,4,36,,,"Localizado en C/ Japón, s/n, 41020, Sevilla, La Sonrisa de un Niño es un centro privado incluido en el registro de centros de primer ciclo de educación infantil de la Junta de Andalucía, adherido al Programa de Ayuda a las Familias de la Junta de Andalucía. No hay constancia oficial de servicios adicionales.",https://www.juntadeandalucia.es/datosabiertos/portal/dataset/centros-de-primer-ciclo-de-educacion-infantil-en-andalucia,
El Triángulo,el-triangulo-sevilla,guarderia,privado,"C/ Francisco de Ariño, 18",41008,,sevilla,Sevilla,636412806,contacto@eltriangulo.org; guarderiaeltriangulo@gmail.com,,4,36,,,"El Triángulo atiende el primer ciclo de educación infantil (0-3 años) en C/ Francisco de Ariño, 18, 41008, Sevilla. Es un centro adherido al Programa de Ayuda a las Familias de la Junta de Andalucía. Los servicios específicos del centro no están confirmados en fuente oficial; conviene solicitarlos directamente.",https://www.juntadeandalucia.es/datosabiertos/portal/dataset/centros-de-primer-ciclo-de-educacion-infantil-en-andalucia,
Zaketines,zaketines-sevilla,guarderia,privado,"Avda. Emilio Lemos, 37-A/B",41020,,sevilla,Sevilla,954070101,e.i.zaketines@gmail.com,,4,36,,,"Zaketines atiende el primer ciclo de educación infantil (0-3 años) en Avda. Emilio Lemos, 37-A/B, 41020, Sevilla. Es un centro adherido al Programa de Ayuda a las Familias de la Junta de Andalucía. Los servicios específicos del centro no están confirmados en fuente oficial; conviene solicitarlos directamente.",https://www.juntadeandalucia.es/datosabiertos/portal/dataset/centros-de-primer-ciclo-de-educacion-infantil-en-andalucia,
Arco Iris de los Príncipes,arco-iris-de-los-principes-sevilla,guarderia,privado,"Bda. Los Príncipes, parcela 8- bloque 13- local 2",41008,Los Príncipes,sevilla,Sevilla,606108442,eiarcoiris.p2@gmail.com,,4,36,,,"Localizado en Bda. Los Príncipes, parcela 8- bloque 13- local 2, 41008, Sevilla, Arco Iris de los Príncipes es un centro privado incluido en el registro de centros de primer ciclo de educación infantil de la Junta de Andalucía, adherido al Programa de Ayuda a las Familias de la Junta de Andalucía. No hay constancia oficial de servicios adicionales.",https://www.juntadeandalucia.es/datosabiertos/portal/dataset/centros-de-primer-ciclo-de-educacion-infantil-en-andalucia,
Campanilla,campanilla-sevilla,guarderia,privado,"C/ Cardenal Illundaín, 12",41013,,sevilla,Sevilla,954233010,campanilla@centrospeterpan.com; elenapacheco@hotmail.com,,4,36,,,"Localizado en C/ Cardenal Illundaín, 12, 41013, Sevilla, Campanilla es un centro privado incluido en el registro de centros de primer ciclo de educación infantil de la Junta de Andalucía, adherido al Programa de Ayuda a las Familias de la Junta de Andalucía. No hay constancia oficial de servicios adicionales.",https://www.juntadeandalucia.es/datosabiertos/portal/dataset/centros-de-primer-ciclo-de-educacion-infantil-en-andalucia,
Los Angelitos,los-angelitos-sevilla,guarderia,privado,"C/ Pagés del Corro, 138",41010,,sevilla,Sevilla,637575960,eilosangelitos@telefonica.net,,4,36,,,"Los Angelitos es un centro privado de educación infantil de primer ciclo en C/ Pagés del Corro, 138, 41010 (Sevilla), adherido al Programa de Ayuda a las Familias de la Junta de Andalucía según el registro oficial. No hay servicios adicionales confirmados en fuente oficial; se recomienda consultarlos directamente con el centro.",https://www.juntadeandalucia.es/datosabiertos/portal/dataset/centros-de-primer-ciclo-de-educacion-infantil-en-andalucia,
Bambi y Flor,bambi-y-flor-sevilla,guarderia,privado,"C/ Bergantín, 23",41012,,sevilla,Sevilla,954620084,bambiyflor@gmail.com,,4,36,,,"Bambi y Flor atiende el primer ciclo de educación infantil (0-3 años) en C/ Bergantín, 23, 41012, Sevilla. Es un centro adherido al Programa de Ayuda a las Familias de la Junta de Andalucía. Los servicios específicos del centro no están confirmados en fuente oficial; conviene solicitarlos directamente.",https://www.juntadeandalucia.es/datosabiertos/portal/dataset/centros-de-primer-ciclo-de-educacion-infantil-en-andalucia,
Mary Poppins,mary-poppins-sevilla,guarderia,privado,"Plaza Vicente Aleixandre, s/n",41013,,sevilla,Sevilla,645994600,cei.mpoppins@gmail.com,,4,36,,,"Localizado en Plaza Vicente Aleixandre, s/n, 41013, Sevilla, Mary Poppins es un centro privado incluido en el registro de centros de primer ciclo de educación infantil de la Junta de Andalucía, adherido al Programa de Ayuda a las Familias de la Junta de Andalucía. No hay constancia oficial de servicios adicionales.",https://www.juntadeandalucia.es/datosabiertos/portal/dataset/centros-de-primer-ciclo-de-educacion-infantil-en-andalucia,
Las Águilas,las-aguilas-sevilla,guarderia,privado,"C/ Águila Imperial, 5",41006,,sevilla,Sevilla,954921646,cclasaguilas@gmail.com,,4,36,,,"Localizado en C/ Águila Imperial, 5, 41006, Sevilla, Las Águilas es un centro privado incluido en el registro de centros de primer ciclo de educación infantil de la Junta de Andalucía, adherido al Programa de Ayuda a las Familias de la Junta de Andalucía. No hay constancia oficial de servicios adicionales.",https://www.juntadeandalucia.es/datosabiertos/portal/dataset/centros-de-primer-ciclo-de-educacion-infantil-en-andalucia,
Arbolito,arbolito-sevilla,guarderia,privado,"Plaza La Fuensanta, 4-A",41020,,sevilla,Sevilla,954406564,guarderia_arbolito@yahoo.es,,4,36,,,"Arbolito es un centro privado de educación infantil de primer ciclo en Plaza La Fuensanta, 4-A, 41020 (Sevilla), adherido al Programa de Ayuda a las Familias de la Junta de Andalucía según el registro oficial. No hay servicios adicionales confirmados en fuente oficial; se recomienda consultarlos directamente con el centro.",https://www.juntadeandalucia.es/datosabiertos/portal/dataset/centros-de-primer-ciclo-de-educacion-infantil-en-andalucia,
San Vicente de Paúl,san-vicente-de-paul-sevilla,guarderia,privado,"C/ Helipuerto de La Paz, 11. Bda. Aeropuerto Viejo",41019,Aeropuerto Viejo,sevilla,Sevilla,954521302,alora@fundacionsafa.es;sevilla-vereda@safa.edu,,4,36,,,"San Vicente de Paúl atiende el primer ciclo de educación infantil (0-3 años) en C/ Helipuerto de La Paz, 11. Bda. Aeropuerto Viejo, 41019, Sevilla. Es un centro adherido al Programa de Ayuda a las Familias de la Junta de Andalucía. Los servicios específicos del centro no están confirmados en fuente oficial; conviene solicitarlos directamente.",https://www.juntadeandalucia.es/datosabiertos/portal/dataset/centros-de-primer-ciclo-de-educacion-infantil-en-andalucia,
Fábula,fabula-sevilla,guarderia,privado,"C/ Gema, 7",41020,,sevilla,Sevilla,954400549,fabulasle@gmail.com,,4,36,,,"Fábula, con sede en C/ Gema, 7, 41020 (Sevilla), figura en el listado de centros de primer ciclo de educación infantil de la Junta de Andalucía, adherido al Programa de Ayuda a las Familias de la Junta de Andalucía. Recomendamos confirmar servicios y horario directamente con el centro.",https://www.juntadeandalucia.es/datosabiertos/portal/dataset/centros-de-primer-ciclo-de-educacion-infantil-en-andalucia,
Pato Donald,pato-donald-sevilla,guarderia,privado,"C/ Paraíso, s/n",41011,,sevilla,Sevilla,606555555,centroeipatodonald@gmail.com,,4,36,,,"Localizado en C/ Paraíso, s/n, 41011, Sevilla, Pato Donald es un centro privado incluido en el registro de centros de primer ciclo de educación infantil de la Junta de Andalucía, no adherido al Programa de Ayuda a las Familias de la Junta de Andalucía. No hay constancia oficial de servicios adicionales.",https://www.juntadeandalucia.es/datosabiertos/portal/dataset/centros-de-primer-ciclo-de-educacion-infantil-en-andalucia,
Los Diminutos,los-diminutos-sevilla,guarderia,privado,"Plaza Playa Punta Umbría, 2-3",41009,,sevilla,Sevilla,609549144,losdiminutos1y2@gmail.com,,4,36,,,"Localizado en Plaza Playa Punta Umbría, 2-3, 41009, Sevilla, Los Diminutos es un centro privado incluido en el registro de centros de primer ciclo de educación infantil de la Junta de Andalucía, adherido al Programa de Ayuda a las Familias de la Junta de Andalucía. No hay constancia oficial de servicios adicionales.",https://www.juntadeandalucia.es/datosabiertos/portal/dataset/centros-de-primer-ciclo-de-educacion-infantil-en-andalucia,
Colorín Colorado,colorin-colorado-sevilla,guarderia,privado,"Ronda de Pío XII, 1-A",41008,,sevilla,Sevilla,650935136,carmen_jimenezgonzalez@yahoo.es,,4,36,,,"Localizado en Ronda de Pío XII, 1-A, 41008, Sevilla, Colorín Colorado es un centro privado incluido en el registro de centros de primer ciclo de educación infantil de la Junta de Andalucía, adherido al Programa de Ayuda a las Familias de la Junta de Andalucía. No hay constancia oficial de servicios adicionales.",https://www.juntadeandalucia.es/datosabiertos/portal/dataset/centros-de-primer-ciclo-de-educacion-infantil-en-andalucia,
Futuritos,futuritos-sevilla,guarderia,privado,"C/ Doctor Hermosilla Molina, 2, local 2",41020,,sevilla,Sevilla,955272972,ceifuturitos@gmail.com,,4,36,,,"En C/ Doctor Hermosilla Molina, 2, local 2, 41020, Sevilla, se encuentra Futuritos, centro de educación infantil de primer ciclo (0-3 años), adherido al Programa de Ayuda a las Familias de la Junta de Andalucía. La ficha no incluye todavía servicios verificados más allá del registro oficial de la Junta de Andalucía.",https://www.juntadeandalucia.es/datosabiertos/portal/dataset/centros-de-primer-ciclo-de-educacion-infantil-en-andalucia,
Bicho II,bicho-ii-sevilla,guarderia,privado,"C/ Astronomía, manzana 5, Torre 3, Locales del 43 al 47",41015,,sevilla,Sevilla,954959902,eibicho@hotmail.com,https://escuelainfantilbicho.com/,4,36,,ingles;musica;escuela-de-padres;catering,"En C/ Astronomía, manzana 5, Torre 3, Locales del 43 al 47, 41015, Sevilla, Bicho II atiende a niños de 0 a 3 años dentro del primer ciclo de educación infantil. Su web oficial confirma servicios de inglés, música, escuela de padres y madres, catering.",https://www.juntadeandalucia.es/datosabiertos/portal/dataset/centros-de-primer-ciclo-de-educacion-infantil-en-andalucia,
Los Pirujos,los-pirujos-sevilla,guarderia,privado,"C/ Jaime Balmes, 23",41007,,sevilla,Sevilla,627484202,info@guarderialospirujos.es,,4,36,,,"Localizado en C/ Jaime Balmes, 23, 41007, Sevilla, Los Pirujos es un centro privado incluido en el registro de centros de primer ciclo de educación infantil de la Junta de Andalucía, adherido al Programa de Ayuda a las Familias de la Junta de Andalucía. No hay constancia oficial de servicios adicionales.",https://www.juntadeandalucia.es/datosabiertos/portal/dataset/centros-de-primer-ciclo-de-educacion-infantil-en-andalucia,
Babyluna,babyluna-sevilla,guarderia,privado,"C/ Patricio Sáenz, 15, Bajo A",41003,,sevilla,Sevilla,954385527,cei.babyluna@yahoo.es,,4,36,,,"Localizado en C/ Patricio Sáenz, 15, Bajo A, 41003, Sevilla, Babyluna es un centro privado incluido en el registro de centros de primer ciclo de educación infantil de la Junta de Andalucía, adherido al Programa de Ayuda a las Familias de la Junta de Andalucía. No hay constancia oficial de servicios adicionales.",https://www.juntadeandalucia.es/datosabiertos/portal/dataset/centros-de-primer-ciclo-de-educacion-infantil-en-andalucia,
Mi pequeña casa,mi-pequena-casa-sevilla,guarderia,privado,"Plaza Pintor Amalio García del Moral, 4",41005,,sevilla,Sevilla,954233337,ceimipequenacasa1y2@gmail.com,,4,36,,,"Mi pequeña casa atiende el primer ciclo de educación infantil (0-3 años) en Plaza Pintor Amalio García del Moral, 4, 41005, Sevilla. Es un centro adherido al Programa de Ayuda a las Familias de la Junta de Andalucía. Los servicios específicos del centro no están confirmados en fuente oficial; conviene solicitarlos directamente.",https://www.juntadeandalucia.es/datosabiertos/portal/dataset/centros-de-primer-ciclo-de-educacion-infantil-en-andalucia,
La casa del niño,la-casa-del-nino-sevilla,guarderia,privado,"C/ Párroco Antonio González Abato, local 3-4",41013,,sevilla,Sevilla,673292369,41015445.edu@juntadeandalucia.es        y     seradom@gmail.com,,4,36,,,"Localizado en C/ Párroco Antonio González Abato, local 3-4, 41013, Sevilla, La casa del niño es un centro privado incluido en el registro de centros de primer ciclo de educación infantil de la Junta de Andalucía, adherido al Programa de Ayuda a las Familias de la Junta de Andalucía. No hay constancia oficial de servicios adicionales.",https://www.juntadeandalucia.es/datosabiertos/portal/dataset/centros-de-primer-ciclo-de-educacion-infantil-en-andalucia,
La casa de los niños,la-casa-de-los-ninos-sevilla,guarderia,privado,C/ Doctora Navarro Rodríguez- Edfi. Bulevar- local 1 y 2,41020,,sevilla,Sevilla,954401313,refeba@hotmail.es,,4,36,,,"La casa de los niños es un centro privado de educación infantil de primer ciclo en C/ Doctora Navarro Rodríguez- Edfi. Bulevar- local 1 y 2, 41020 (Sevilla), adherido al Programa de Ayuda a las Familias de la Junta de Andalucía según el registro oficial. No hay servicios adicionales confirmados en fuente oficial; se recomienda consultarlos directamente con el centro.",https://www.juntadeandalucia.es/datosabiertos/portal/dataset/centros-de-primer-ciclo-de-educacion-infantil-en-andalucia,
Bicho,bicho-sevilla,guarderia,privado,"C/ Alonso Cano, 3",41005,,sevilla,Sevilla,954925590,eibicho1@hotmail.com,https://escuelainfantilbicho.com/,4,36,,ingles;musica;escuela-de-padres;catering,"En C/ Alonso Cano, 3, 41005, Sevilla, Bicho atiende a niños de 0 a 3 años dentro del primer ciclo de educación infantil. Su web oficial confirma servicios de inglés, música, escuela de padres y madres, catering.",https://www.juntadeandalucia.es/datosabiertos/portal/dataset/centros-de-primer-ciclo-de-educacion-infantil-en-andalucia,
Creatividad,creatividad-sevilla,guarderia,privado,"C/ de la Salud, s/n",41014,,sevilla,Sevilla,954693552,secretaria@centroinfantilcreatividad.com,,4,36,,,"Localizado en C/ de la Salud, s/n, 41014, Sevilla, Creatividad es un centro privado incluido en el registro de centros de primer ciclo de educación infantil de la Junta de Andalucía, adherido al Programa de Ayuda a las Familias de la Junta de Andalucía. No hay constancia oficial de servicios adicionales.",https://www.juntadeandalucia.es/datosabiertos/portal/dataset/centros-de-primer-ciclo-de-educacion-infantil-en-andalucia,
Rubén Darío,ruben-dario-sevilla,guarderia,privado,"Parque Rubén Darío, Torre III, Bajo",41010,,sevilla,Sevilla,954453685,secretaria@centroinfantilrubendario.es,,4,36,,,"Localizado en Parque Rubén Darío, Torre III, Bajo, 41010, Sevilla, Rubén Darío es un centro privado incluido en el registro de centros de primer ciclo de educación infantil de la Junta de Andalucía, adherido al Programa de Ayuda a las Familias de la Junta de Andalucía. No hay constancia oficial de servicios adicionales.",https://www.juntadeandalucia.es/datosabiertos/portal/dataset/centros-de-primer-ciclo-de-educacion-infantil-en-andalucia,
Disney,disney-sevilla,guarderia,privado,"C/ Parque Sierra Nevada, Manzana B, Local H2",41015,,sevilla,Sevilla,954946060,finihermoso@gmail.com ; 41015512.edu@juntadeandalucia.es,,4,36,,,"Disney atiende el primer ciclo de educación infantil (0-3 años) en C/ Parque Sierra Nevada, Manzana B, Local H2, 41015, Sevilla. Es un centro adherido al Programa de Ayuda a las Familias de la Junta de Andalucía. Los servicios específicos del centro no están confirmados en fuente oficial; conviene solicitarlos directamente.",https://www.juntadeandalucia.es/datosabiertos/portal/dataset/centros-de-primer-ciclo-de-educacion-infantil-en-andalucia,
Gente Menuda 2,gente-menuda-2-sevilla,guarderia,privado,"C/ Campo de la Verdad, local 5",41020,,sevilla,Sevilla,954476284,info@eigentemenuda.es,https://www.gentemenuda.es/,4,36,De 7:30 a 17:00 h.,comedor;bilingue;patio-exterior;uniformes,"En C/ Campo de la Verdad, local 5, 41020, Sevilla, Gente Menuda 2 atiende a niños de 0 a 3 años dentro del primer ciclo de educación infantil. Su web oficial confirma servicios de comedor, proyecto bilingüe, patio exterior, uniforme.",https://www.juntadeandalucia.es/datosabiertos/portal/dataset/centros-de-primer-ciclo-de-educacion-infantil-en-andalucia,
Arteduca Santa Clara,arteduca-santa-clara-sevilla,guarderia,privado,"C/ Martín Alonso Pinzón, 2. Bda. Santa Clara",41007,Santa Clara,sevilla,Sevilla,954523320,sdoncel76@gmail.com,https://www.arteduca.com/,4,36,,comedor;musica;psicomotricidad;ingles,"En C/ Martín Alonso Pinzón, 2. Bda. Santa Clara, 41007, Sevilla, Arteduca Santa Clara atiende a niños de 0 a 3 años dentro del primer ciclo de educación infantil. Su web oficial confirma servicios de comedor, música, psicomotricidad, inglés.",https://www.juntadeandalucia.es/datosabiertos/portal/dataset/centros-de-primer-ciclo-de-educacion-infantil-en-andalucia,
Triana,triana-sevilla,guarderia,privado,"C/ Espartinas, 6-bajo",41010,,sevilla,Sevilla,635457706,ELCOLETRIANA@GMAIL.COM,,4,36,,,"Triana atiende el primer ciclo de educación infantil (0-3 años) en C/ Espartinas, 6-bajo, 41010, Sevilla. Es un centro adherido al Programa de Ayuda a las Familias de la Junta de Andalucía. Los servicios específicos del centro no están confirmados en fuente oficial; conviene solicitarlos directamente.",https://www.juntadeandalucia.es/datosabiertos/portal/dataset/centros-de-primer-ciclo-de-educacion-infantil-en-andalucia,
Las Margaritas,las-margaritas-sevilla,guarderia,privado,"C/ Albatros, 2 Bajo. Bda. Valdezorras",41019,Valdezorras,sevilla,Sevilla,954525740,ceilmargaritas@gmail.com              41015627.edu@juntadeandalucia.es,,4,36,,,"Localizado en C/ Albatros, 2 Bajo. Bda. Valdezorras, 41019, Sevilla, Las Margaritas es un centro privado incluido en el registro de centros de primer ciclo de educación infantil de la Junta de Andalucía, adherido al Programa de Ayuda a las Familias de la Junta de Andalucía. No hay constancia oficial de servicios adicionales.",https://www.juntadeandalucia.es/datosabiertos/portal/dataset/centros-de-primer-ciclo-de-educacion-infantil-en-andalucia,
Virgen de la Estrella,virgen-de-la-estrella-sevilla,guarderia,privado,"Plaza del Zurraque, 8-Local 4",41010,,sevilla,Sevilla,649462577,mapero18@hotmail.com,,4,36,,,"En Plaza del Zurraque, 8-Local 4, 41010, Sevilla, se encuentra Virgen de la Estrella, centro de educación infantil de primer ciclo (0-3 años), adherido al Programa de Ayuda a las Familias de la Junta de Andalucía. La ficha no incluye todavía servicios verificados más allá del registro oficial de la Junta de Andalucía.",https://www.juntadeandalucia.es/datosabiertos/portal/dataset/centros-de-primer-ciclo-de-educacion-infantil-en-andalucia,
Jardín Mágico,jardin-magico-sevilla,guarderia,privado,"C/ Marchena, 19",41013,,sevilla,Sevilla,679541818,info@eijardinmagico.es,,4,36,,,"En C/ Marchena, 19, 41013, Sevilla, se encuentra Jardín Mágico, centro de educación infantil de primer ciclo (0-3 años), adherido al Programa de Ayuda a las Familias de la Junta de Andalucía. La ficha no incluye todavía servicios verificados más allá del registro oficial de la Junta de Andalucía.",https://www.juntadeandalucia.es/datosabiertos/portal/dataset/centros-de-primer-ciclo-de-educacion-infantil-en-andalucia,
Érase una vez...,erase-una-vez-sevilla,guarderia,privado,"C/ Flor de Tomillo, 1, Bloque 1- Bajo B",41020,,sevilla,Sevilla,610721552,infantilpuertaeste@hotmail.com,,4,36,,,"Érase una vez... atiende el primer ciclo de educación infantil (0-3 años) en C/ Flor de Tomillo, 1, Bloque 1- Bajo B, 41020, Sevilla. Es un centro adherido al Programa de Ayuda a las Familias de la Junta de Andalucía. Los servicios específicos del centro no están confirmados en fuente oficial; conviene solicitarlos directamente.",https://www.juntadeandalucia.es/datosabiertos/portal/dataset/centros-de-primer-ciclo-de-educacion-infantil-en-andalucia,
Colorines,colorines-sevilla,guarderia,privado,"C/ Aguadulce, 1 y 3",41006,,sevilla,Sevilla,954640351,maria.loscolorines@hotmail.com,,4,36,,,"Colorines, con sede en C/ Aguadulce, 1 y 3, 41006 (Sevilla), figura en el listado de centros de primer ciclo de educación infantil de la Junta de Andalucía, adherido al Programa de Ayuda a las Familias de la Junta de Andalucía. Recomendamos confirmar servicios y horario directamente con el centro.",https://www.juntadeandalucia.es/datosabiertos/portal/dataset/centros-de-primer-ciclo-de-educacion-infantil-en-andalucia,
