name,slug,type,ownership,street,postal_code,neighborhood,city_slug,city_name,phone,email,website,age_min_months,age_max_months,schedule,services,short_description,source_url,notes
Escuela Infantil Municipal Brioletas,escuela-infantil-municipal-brioletas-zaragoza,escuela-infantil,publico,"Calle La Iglesia, 32",50058,Santa Isabel,zaragoza,Zaragoza,976588546,einfantil-santaisabel@zaragoza.es,,4,36,De 8:30 a 16:30 h (permanencia máxima de 8 horas por niño/a).,"comedor;cocina-propia;escuela-de-padres;patio-exterior","Escuela Infantil Municipal Brioletas, con sede en Calle La Iglesia, 32, 50058 (barrio de Santa Isabel), forma parte de la red pública municipal de educación infantil de Zaragoza. Atiende de 4 a 36 meses, dispone de cocina propia para el comedor y organiza actividades de ""Escuela de Madres y Padres"" durante el curso.",https://www.zaragoza.es/sede/portal/escuelas-infantiles/centros,
Escuela Infantil Municipal La Paz,escuela-infantil-municipal-la-paz-zaragoza,escuela-infantil,publico,"Calle Emilio Pérez Vidal, 9",50007,Torrero-La Paz,zaragoza,Zaragoza,976272348,einfantil-lapaz@zaragoza.es,,4,36,De 8:30 a 16:30 h (permanencia máxima de 8 horas por niño/a).,"comedor;cocina-propia;escuela-de-padres;patio-exterior","Escuela Infantil Municipal La Paz pertenece a la red de escuelas infantiles municipales de Zaragoza, con sede en Calle Emilio Pérez Vidal, 9, 50007, barrio de Torrero-La Paz. Ofrece comedor con cocina propia y ""Escuela de Madres y Padres"". El proceso de admisión, con baremo público, se abre cada año en fechas fijadas por el Ayuntamiento.",https://www.zaragoza.es/sede/portal/escuelas-infantiles/centros,
Escuela Infantil Municipal Parque Venecia,escuela-infantil-municipal-parque-venecia-zaragoza,escuela-infantil,publico,"Avenida Puente de los Suspiros, 2",50021,Torrero-La Paz,zaragoza,Zaragoza,976134269,einfantil-venecia@zaragoza.es,,4,36,De 8:30 a 16:30 h (permanencia máxima de 8 horas por niño/a).,"comedor;cocina-propia;escuela-de-padres","Con dirección en Avenida Puente de los Suspiros, 2, 50021, barrio de Torrero-La Paz, Escuela Infantil Municipal Parque Venecia es una de las escuelas infantiles municipales de Zaragoza. Atiende de 4 a 36 meses en horario de 8:30 a 16:30 h, con comedor elaborado en el propio centro. La solicitud de plaza se presenta en los plazos que fija cada curso el Patronato Municipal.",https://www.zaragoza.es/sede/portal/escuelas-infantiles/centros,
Escuela de Educación Infantil Aragón,escuela-de-educacion-infantil-aragon-zaragoza,escuela-infantil,publico,"Calle Pablo Parellada, 46",50007,Torrero-La Paz,zaragoza,Zaragoza,976385033,giaragon@educa.aragon.es,,4,36,"De 9:00 a 17:00 h, con entrada anticipada opcional desde las 7:45 h.","comedor;cocina-propia;servicio-madrugadores;patio-exterior","Ubicada en Calle Pablo Parellada, 46, 50007 (barrio de Torrero-La Paz), Escuela de Educación Infantil Aragón pertenece a la Red de Escuelas Infantiles del Gobierno de Aragón, que en Zaragoza capital cuenta con cuatro centros. Ofrece comedor con cocina propia y un horario habitual de 9:00 a 17:00 h, con entrada anticipada opcional desde las 7:45 h.",https://www.aragon.es/escolarizar-en-centros-educativos/red-de-escuelas-infantiles,
Escuela de Educación Infantil Inmaculada Concepción,escuela-de-educacion-infantil-inmaculada-concepcion-zaragoza,escuela-infantil,publico,"Avenida Manuel Rodríguez Ayuso, 45",50012,Oliver-Valdefierro,zaragoza,Zaragoza,976332078,eeiinmaculada@educa.aragon.es,,4,36,"De 9:00 a 17:00 h, con entrada anticipada opcional desde las 7:45 h.","comedor;cocina-propia;servicio-madrugadores;psicomotricidad","Escuela de Educación Infantil Inmaculada Concepción es una de las cuatro escuelas infantiles de titularidad autonómica que el Gobierno de Aragón gestiona en la ciudad de Zaragoza, situada en Avenida Manuel Rodríguez Ayuso, 45, 50012, en el barrio de Oliver-Valdefierro. Atiende el primer ciclo de educación infantil (0-3 años) en horario de 9:00 a 17:00 h, con posibilidad de entrada anticipada desde las 7:45 h.",https://www.aragon.es/escolarizar-en-centros-educativos/red-de-escuelas-infantiles,
Escuela de Educación Infantil Monsalud,escuela-de-educacion-infantil-monsalud-zaragoza,escuela-infantil,publico,"Calle Ramiro I de Aragón, s/n",50017,Delicias,zaragoza,Zaragoza,976326291,eeimonsalud@educa.aragon.es,,4,36,"De 9:00 a 17:00 h, con entrada anticipada opcional desde las 7:45 h.","comedor;cocina-propia","Escuela de Educación Infantil Monsalud, en Calle Ramiro I de Aragón, s/n, 50017, barrio de Delicias, es una escuela infantil pública dependiente del Departamento de Educación del Gobierno de Aragón. Forma parte de la red autonómica de cuatro escuelas de primer ciclo en Zaragoza capital, con cocina propia y horario de 9:00 a 17:00 h.",https://www.aragon.es/escolarizar-en-centros-educativos/red-de-escuelas-infantiles,
Escuela de Educación Infantil Santa María del Pilar,escuela-de-educacion-infantil-santa-maria-del-pilar-zaragoza,escuela-infantil,publico,"Calle José Pellicer, 2",50007,San José,zaragoza,Zaragoza,976272487,gismdelpilar@educa.aragon.es,,4,36,"De 9:00 a 17:00 h, con entrada anticipada opcional desde las 7:45 h.","comedor;cocina-propia;servicio-madrugadores;psicomotricidad;patio-exterior","Escuela de Educación Infantil Santa María del Pilar, en Calle José Pellicer, 2, 50007, barrio de San José, es una escuela infantil pública dependiente del Departamento de Educación del Gobierno de Aragón. Forma parte de la red autonómica de cuatro escuelas de primer ciclo en Zaragoza capital, con cocina propia y horario de 9:00 a 17:00 h.",https://www.aragon.es/escolarizar-en-centros-educativos/red-de-escuelas-infantiles,
Escuela de Educación Infantil Nuestra Señora de Loreto,escuela-de-educacion-infantil-nuestra-senora-de-loreto-zaragoza,escuela-infantil,publico,"Base Aérea de Zaragoza, Carretera del Aeropuerto, s/n",50071,San Juan de Mozarrifar / Base Aérea,zaragoza,Zaragoza,976709090,lorena.gil@kidsco.es,,0,36,,"comedor;cocina-propia;patio-exterior","Escuela de Educación Infantil Nuestra Señora de Loreto es una escuela infantil pública en la Base Aérea de Zaragoza, Carretera del Aeropuerto, s/n, 50071, fruto de un convenio entre el Ministerio de Defensa y el Gobierno de Aragón. Atiende el primer ciclo (0-3 años) con comedor y cocina propia. Su acceso está reservado al personal destinado en la Base Aérea de Zaragoza; no admite solicitudes del público general.",https://opendata.aragon.es/GA_OD_Core/download?view_id=167&formato=json,
Nanyland San Francisco,nanyland-san-francisco-zaragoza,guarderia,privado,"Calle Ram de Viu, número 22",50006,,zaragoza,Zaragoza,976552954,sanfrancisco@nanyland.com,https://www.nanyland.com,0,36,,"comedor;cocina-propia;verano-campamentos","Ubicado en Calle Ram de Viu, número 22, 50006, Zaragoza, Nanyland San Francisco es una guardería privada que atiende a niños de 0 a 3 años. Según su propia web, ofrece comedor, cocina propia y campamentos de verano. Recomendamos contactar directamente para conocer plazas disponibles.",https://opendata.aragon.es/GA_OD_Core/download?view_id=167&formato=json,
Bosque Ternura,bosque-ternura-zaragoza,guarderia,privado,"Vía Hispanidad, 117",50011,,zaragoza,Zaragoza,976332450,,https://bosqueternura.com/bosque1-viahispanidad/,0,36,,"comedor;cocina-propia;psicomotricidad;patio-exterior","En Vía Hispanidad, 117, 50011, Zaragoza, se encuentra Bosque Ternura, una guardería privada para niños de 0 a 3 años que confirma en su propia web comedor, cocina propia, psicomotricidad y patio exterior. Consta como centro autorizado en el Registro de Centros Docentes del Gobierno de Aragón.",https://opendata.aragon.es/GA_OD_Core/download?view_id=167&formato=json,
Peluche,peluche-zaragoza,guarderia,privado,"Calle Pedro Cerbuna, 41",50009,,zaragoza,Zaragoza,976560005,,,0,36,,,"Peluche es un centro privado de educación infantil situado en Calle Pedro Cerbuna, 41, 50009, Zaragoza. Figura en el Registro de Centros Docentes del Gobierno de Aragón como centro de primer ciclo, dedicado a niños de 0 a 3 años. Recomendamos contactar directamente con el centro para conocer plazas, horarios y servicios disponibles.",https://opendata.aragon.es/GA_OD_Core/download?view_id=167&formato=json,
Zarapeques,zarapeques-zaragoza,guarderia,privado,"Calle Enrique Val, 4-LOCAL",50011,,zaragoza,Zaragoza,976508739,zarapeques@gmail.com,https://www.zarapeques.es,0,36,,"catering;horario-ampliado;servicio-madrugadores;escuela-de-padres","Zarapeques atiende el primer ciclo de educación infantil en Calle Enrique Val, 4-LOCAL, 50011, Zaragoza. Es un centro privado que, según su web oficial, ofrece catering, horario ampliado, servicio de madrugadores y escuela de madres y padres. Recomendamos confirmar directamente con el centro plazas y condiciones antes de solicitar información.",https://opendata.aragon.es/GA_OD_Core/download?view_id=167&formato=json,
Pequeños Venecianos,pequenos-venecianos-zaragoza,guarderia,privado,"Calle Vaporetto, 4, Local",50021,,zaragoza,Zaragoza,653818266,pvenecianos@gmail.com,,0,36,,,"Pequeños Venecianos figura como centro privado de educación infantil en Calle Vaporetto, 4, Local, 50021, Zaragoza, según el Directorio de Centros Educativos de Aragón, atendiendo a niños del primer ciclo (0-3 años). Recomendamos llamar al centro para resolver dudas sobre horario, servicios y proceso de admisión.",https://opendata.aragon.es/GA_OD_Core/download?view_id=167&formato=json,
Las Torres de Montecanal,las-torres-de-montecanal-zaragoza,guarderia,privado,"Calle Tomás Anzano, Nº 37 Urbanización Montecanal",50297,,zaragoza,Zaragoza,976751939,info@guarderiamontecanal.com,https://www.guarderiamontecanal.com,0,36,,"comedor;horario-ampliado;patio-exterior","Ubicado en Calle Tomás Anzano, Nº 37 Urbanización Montecanal, 50297, Zaragoza, Las Torres de Montecanal es una guardería privada que atiende a niños de 0 a 3 años. Según su propia web, ofrece comedor, horario ampliado y patio exterior. Recomendamos contactar directamente para conocer plazas disponibles.",https://opendata.aragon.es/GA_OD_Core/download?view_id=167&formato=json,
Heidi,heidi-zaragoza,guarderia,privado,"Calle Martín Abanto, 12",50013,,zaragoza,Zaragoza,976411948,ciheidi@ono.com,,0,36,,,"Con dirección en Calle Martín Abanto, 12, 50013, Zaragoza, Heidi es una guardería de titularidad privada que atiende el primer ciclo de educación infantil (0-3 años). El registro oficial consultado no detalla servicios adicionales, por lo que recomendamos confirmarlos directamente con el centro.",https://opendata.aragon.es/GA_OD_Core/download?view_id=167&formato=json,
Divina Pastora,divina-pastora-zaragoza,guarderia,privado,"Calle Maestro Estremiana, 31-33",50006,,zaragoza,Zaragoza,976271042,colegio.divinapastora@hotmail.com,http://www.colegioinfantildivinapastora.com/,0,36,,"comedor;horario-ampliado;ingles;verano-campamentos","En Calle Maestro Estremiana, 31-33, 50006, Zaragoza, se encuentra Divina Pastora, una guardería privada para niños de 0 a 3 años que confirma en su propia web comedor, horario ampliado, inglés y campamentos de verano. Consta como centro autorizado en el Registro de Centros Docentes del Gobierno de Aragón.",https://opendata.aragon.es/GA_OD_Core/download?view_id=167&formato=json,
Virgen de Guadalupe,virgen-de-guadalupe-zaragoza,guarderia,privado,"Calle Isla de Yerba, 12",50012,,zaragoza,Zaragoza,976754080,vguadalupez@planalfa.es,http://colegiovirgenguadalupe.com/,0,36,,"comedor;horario-ampliado;ingles;psicomotricidad;musica;patio-exterior","En Calle Isla de Yerba, 12, 50012, Zaragoza, se encuentra Virgen de Guadalupe, una guardería privada para niños de 0 a 3 años que confirma en su propia web comedor, horario ampliado, inglés, psicomotricidad, música y patio exterior. Consta como centro autorizado en el Registro de Centros Docentes del Gobierno de Aragón.",https://opendata.aragon.es/GA_OD_Core/download?view_id=167&formato=json,
Jesús Reparador,jesus-reparador-zaragoza,guarderia,privado,"Calle Sancho y Gil, 6",50001,,zaragoza,Zaragoza,976221388,,,0,36,,,"Localizado en Calle Sancho y Gil, 6, 50001, Zaragoza, Jesús Reparador es un centro privado de educación infantil de primer ciclo, incluido en el Registro de Centros Docentes del Gobierno de Aragón. No hay constancia oficial de servicios adicionales, así que recomendamos confirmarlos directamente con el centro antes de solicitar información.",https://opendata.aragon.es/GA_OD_Core/download?view_id=167&formato=json,
La Locomotora,la-locomotora-zaragoza,guarderia,privado,"Calle Valle de Zuriza, 36-38, Local 2",50014,,zaragoza,Zaragoza,976296554,cei.locomotora@hotmail.com,,0,36,,,"Situado en Calle Valle de Zuriza, 36-38, Local 2, 50014, Zaragoza, La Locomotora es un centro privado autorizado para el primer ciclo de educación infantil, según el Registro de Centros Docentes del Gobierno de Aragón. No se han podido confirmar servicios adicionales en fuentes oficiales; te recomendamos contactar con el centro directamente.",https://opendata.aragon.es/GA_OD_Core/download?view_id=167&formato=json,
Nuestra Señora de La Paz,nuestra-senora-de-la-paz-zaragoza,guarderia,privado,"Calle la Salud, 11",50007,,zaragoza,Zaragoza,976272789,,,0,36,,,"Con dirección en Calle la Salud, 11, 50007, Zaragoza, Nuestra Señora de La Paz es una guardería de titularidad privada que atiende el primer ciclo de educación infantil (0-3 años). El registro oficial consultado no detalla servicios adicionales, por lo que recomendamos confirmarlos directamente con el centro.",https://opendata.aragon.es/GA_OD_Core/download?view_id=167&formato=json,
Duendeduca,duendeduca-zaragoza,guarderia,privado,"Avenida Salvador Allende, 71",50015,,zaragoza,Zaragoza,976736464,duendeduca@hotmail.com,,0,36,,,"Duendeduca es un centro privado de educación infantil situado en Avenida Salvador Allende, 71, 50015, Zaragoza. Figura en el Registro de Centros Docentes del Gobierno de Aragón como centro de primer ciclo, dedicado a niños de 0 a 3 años. Recomendamos contactar directamente con el centro para conocer plazas, horarios y servicios disponibles.",https://opendata.aragon.es/GA_OD_Core/download?view_id=167&formato=json,
El Tren Chu-Chu,el-tren-chu-chu-zaragoza,guarderia,privado,"Calle Matilde Sangüesa, 9-11",50014,,zaragoza,Zaragoza,976393046,centroeltrenchuchu@gmail.com,,0,36,,,"Situado en Calle Matilde Sangüesa, 9-11, 50014, Zaragoza, El Tren Chu-Chu es un centro privado autorizado para el primer ciclo de educación infantil, según el Registro de Centros Docentes del Gobierno de Aragón. No se han podido confirmar servicios adicionales en fuentes oficiales; te recomendamos contactar con el centro directamente.",https://opendata.aragon.es/GA_OD_Core/download?view_id=167&formato=json,
La Virgen Niña,la-virgen-nina-zaragoza,guarderia,privado,"Camino de Cuarte, 71",50007,,zaragoza,Zaragoza,976379296,,,0,36,,,"La Virgen Niña es un centro privado de educación infantil situado en Camino de Cuarte, 71, 50007, Zaragoza. Figura en el Registro de Centros Docentes del Gobierno de Aragón como centro de primer ciclo, dedicado a niños de 0 a 3 años. Recomendamos contactar directamente con el centro para conocer plazas, horarios y servicios disponibles.",https://opendata.aragon.es/GA_OD_Core/download?view_id=167&formato=json,
El Arka,el-arka-zaragoza,guarderia,privado,Calle Gerona 3,50007,,zaragoza,Zaragoza,976254985,cei.elarka@hotmail.com,https://escuelainfantilelarka.es/,0,36,,,"Localizado en Calle Gerona 3, 50007, Zaragoza, El Arka es un centro privado de educación infantil de primer ciclo, incluido en el Registro de Centros Docentes del Gobierno de Aragón. No hay constancia oficial de servicios adicionales, así que recomendamos confirmarlos directamente con el centro antes de solicitar información.",https://opendata.aragon.es/GA_OD_Core/download?view_id=167&formato=json,
Fundación El Refugio,fundacion-el-refugio-zaragoza,guarderia,privado,"Calle Crespo de Agüero, 1",50004,,zaragoza,Zaragoza,976221837,,,0,36,,comedor,"En Calle Crespo de Agüero, 1, 50004, Zaragoza, se encuentra Fundación El Refugio, un centro de educación infantil de carácter social. Gestionado por la Santa Real Hermandad de Nuestra Señora del Refugio y Piedad de Zaragoza (entidad benéfica; sede en esta dirección desde 1931). Guardería social para familias con recursos económicos limitados. El centro atiende a niños de 0 a 3 años y confirma comedor.",https://opendata.aragon.es/GA_OD_Core/download?view_id=167&formato=json,
Bolandrina,bolandrina-zaragoza,guarderia,privado,"Calle Refugio, 9, Local",50001,,zaragoza,Zaragoza,976203924,bolandrina@hotmail.com,,0,36,,,"Bolandrina es un centro privado de educación infantil situado en Calle Refugio, 9, Local, 50001, Zaragoza. Figura en el Registro de Centros Docentes del Gobierno de Aragón como centro de primer ciclo, dedicado a niños de 0 a 3 años. Recomendamos contactar directamente con el centro para conocer plazas, horarios y servicios disponibles.",https://opendata.aragon.es/GA_OD_Core/download?view_id=167&formato=json,
El Carmen,el-carmen-zaragoza,guarderia,privado,"Calle Doctor Fleming, 15; Bajo",50004,,zaragoza,Zaragoza,976404550,,,0,36,,,"El Carmen aparece registrado en el Directorio de Centros Educativos de Aragón como centro privado de educación infantil, con dirección en Calle Doctor Fleming, 15; Bajo, 50004, Zaragoza. Atiende a niños de 0 a 3 años. Para conocer horarios, servicios y disponibilidad de plazas, lo recomendable es ponerse en contacto con el centro.",https://opendata.aragon.es/GA_OD_Core/download?view_id=167&formato=json,
Andarines,andarines-zaragoza,guarderia,privado,"Calle Matías Pastor Sancho, 2, Bloque 4-5",50015,,zaragoza,Zaragoza,976523260,,,0,36,,,"Situado en Calle Matías Pastor Sancho, 2, Bloque 4-5, 50015, Zaragoza, Andarines es un centro privado autorizado para el primer ciclo de educación infantil, según el Registro de Centros Docentes del Gobierno de Aragón. No se han podido confirmar servicios adicionales en fuentes oficiales; te recomendamos contactar con el centro directamente.",https://opendata.aragon.es/GA_OD_Core/download?view_id=167&formato=json,
Educando,educando-zaragoza,guarderia,privado,"Calle Río Cinca, 35",50003,,zaragoza,Zaragoza,976282997,ceieducando@gmail.com,,0,36,,,"Localizado en Calle Río Cinca, 35, 50003, Zaragoza, Educando es un centro privado de educación infantil de primer ciclo, incluido en el Registro de Centros Docentes del Gobierno de Aragón. No hay constancia oficial de servicios adicionales, así que recomendamos confirmarlos directamente con el centro antes de solicitar información.",https://opendata.aragon.es/GA_OD_Core/download?view_id=167&formato=json,
Ntra. Sra. de Los Dolores,ntra-sra-de-los-dolores-zaragoza,guarderia,privado,"Calle Privilegio de la Unión, 39",50013,,zaragoza,Zaragoza,976499703,patronato@albadanet.com,https://patronatolosdolores.es/guarderia/,0,36,,"comedor;horario-ampliado","Ntra. Sra. de Los Dolores es un centro de educación infantil de primer ciclo gestionado por una entidad social sin ánimo de lucro, situado en Calle Privilegio de la Unión, 39, 50013, Zaragoza. Gestionado por el Patronato Benéfico Social Nuestra Señora de los Dolores (entidad social sin ánimo de lucro). Abierto 11 meses al año, horario 8:30-16:00. Ofrece comedor y horario ampliado.",https://opendata.aragon.es/GA_OD_Core/download?view_id=167&formato=json,
Zagalines,zagalines-zaragoza,guarderia,privado,"Avenida Puente del Pilar/calle Jesús, 41",50014,,zaragoza,Zaragoza,976391061,,,0,36,,,"Zagalines es una guardería privada situada en Avenida Puente del Pilar/calle Jesús, 41, 50014, Zaragoza, dedicada a niños de 0 a 3 años según consta en el Directorio de Centros Educativos de Aragón. Esta ficha se limita a los datos confirmados en la fuente oficial; para conocer el resto de detalles, recomendamos contactar con el centro.",https://opendata.aragon.es/GA_OD_Core/download?view_id=167&formato=json,
Nanyland Puerto Venecia,nanyland-puerto-venecia-zaragoza,guarderia,privado,"Calle Palacio Ducal, número 18",50021,,zaragoza,Zaragoza,976445479,parquevenecia@nanyland.com,https://www.nanyland.com,0,36,,"comedor;cocina-propia;verano-campamentos","Nanyland Puerto Venecia atiende el primer ciclo de educación infantil en Calle Palacio Ducal, número 18, 50021, Zaragoza. Es un centro privado que, según su web oficial, ofrece comedor, cocina propia y campamentos de verano. Recomendamos confirmar directamente con el centro plazas y condiciones antes de solicitar información.",https://opendata.aragon.es/GA_OD_Core/download?view_id=167&formato=json,
Nemomarlin Paseo de Sagasta,nemomarlin-paseo-de-sagasta-zaragoza,guarderia,privado,"Calle la Paz, 8",50008,,zaragoza,Zaragoza,634512322,paseodesagasta@escuelanemomarlin.com,https://www.escuelanemomarlin.com/escuelas/escuela-infantil-paseo-sagasta/,0,36,,"comedor;cocina-propia;bilingue;ingles;psicomotricidad;verano-campamentos;patio-exterior","Nemomarlin Paseo de Sagasta, en Calle la Paz, 8, 50008 (Zaragoza), es un centro privado de primer ciclo de educación infantil. Entre los servicios que confirma en su web se encuentran comedor, cocina propia, programa bilingüe, inglés, psicomotricidad, campamentos de verano y patio exterior. Antes de solicitar plaza, conviene confirmar horarios y disponibilidad directamente con el centro.",https://opendata.aragon.es/GA_OD_Core/download?view_id=167&formato=json,
Tic Tac,tic-tac-zaragoza,guarderia,privado,"Calle Pedro Arnal Cavero, 30",50014,,zaragoza,Zaragoza,976285499,,,0,36,,,"En Calle Pedro Arnal Cavero, 30, 50014, Zaragoza, se ubica Tic Tac, una guardería privada de primer ciclo de educación infantil según el Registro de Centros Docentes del Gobierno de Aragón. No constan en la fuente consultada datos sobre comedor, horario ampliado o idiomas, por lo que conviene preguntar directamente al centro.",https://opendata.aragon.es/GA_OD_Core/download?view_id=167&formato=json,
